Clustered Local Degree,EIGSM Values,Semi local centrality,Coreness Centrality,MCGM Values,HCC Value,GSM,DIL Centrality,Constraint Coefficients,K-Shell Value,Gravity Model Centrality,DNC Scores,Closeness Centrality,Local-Global Centrality,GIN Values,Eccentricity Centrality,Local Gravity Model Centrality,Gravity Index Centrality,EHCC Value,Extended Improved Gravity Index Values,Node H-Index,Density Centrality,HVGc Index,P Value,Societal Capital Scores
30.0,2224.752863,8615,21,0.080563714,0.100788788,2687.852186,12.68888889,-0.333333333,3,4380.554167,3.217032967,0.000204499,2.610858213,4533.548443,0.166666667,90,238.5,2.28585093,30426.0,3,9.306818182,27600.78608,43,33
1179.164835,26907.60676,253548,153,2.67176987,1.283319774,3477.362688,1094.554957,-0.081119438,12,41578.76722,14.27186746,0.000249004,15.63299595,6136.058248,0.166666667,14728,8007.0,19.7042199,418209.5,12,272.8409091,13036941.02,460,1066
312.0,7389.309851,75197,49,0.920644834,0.702961038,3376.660781,70.11198726,-0.193589582,5,16347.21083,7.788381565,0.00024432,7.566828525,5666.627081,0.166666667,1764,2598.75,6.108357826,102146.0,5,144.7727273,620473.9451,296,259
33.0,2437.196374,9449,22,0.096258918,0.11226756,2890.317771,12.91111111,-0.333333333,3,4795.4725,3.252747253,0.000208812,2.702865,4763.863697,0.166666667,99,285.75,2.414516649,34404.75,3,10.02272727,32299.79842,48,36
1178.043956,26747.28597,252792,151,2.652948747,1.283032087,3469.117747,1092.149821,-0.081216922,12,41395.32833,14.28095837,0.000243665,15.51258975,6116.677089,0.166666667,14714,7968.0,19.64064657,415304.5,12,271.7272727,12841513.07,460,1065
309.5238095,7234.079479,74655,47,0.880378909,0.69813938,3365.282313,69.66198726,-0.195748339,5,16209.73861,7.815188092,0.000243902,7.545878892,5642.828357,0.166666667,1750,2526.25,6.043933042,96320.25,5,143.6590909,590830.2216,294,257
31.0,2341.6733,9341,22,0.093115761,0.107445901,2865.007484,12.77777778,-0.333333333,3,4710.130833,3.217032967,0.000205128,2.669183435,4718.756255,0.166666667,93,276.75,2.354326544,33426.5,3,9.545454545,29009.48664,46,34
1179.164835,26874.65424,253315,152,2.664616834,1.283319774,3475.781005,1094.464037,-0.081116376,12,41550.74,14.27186746,0.000248942,15.62518896,6133.344886,0.166666667,14728,7980.0,19.6979598,417331.0,12,272.8409091,13027317.47,460,1066
312.0,7307.851407,74893,48,0.888358971,0.700837896,3369.632904,70.11198726,-0.193589582,5,16276.09278,7.788381565,0.00024426,7.559327993,5654.14113,0.166666667,1764,2548.75,6.066988314,99152.75,5,144.7727273,607095.5457,295,259
30.0,2122.014858,8512,21,0.077854691,0.100788788,2686.966743,12.68888889,-0.333333333,3,4351.270833,3.217032967,0.000203252,2.599445551,4520.016211,0.166666667,90,237.0,2.159337062,29028.75,3,9.306818182,26397.01348,43,33
1179.164835,26798.82982,252861,151,2.666853931,1.283319774,3475.595915,1094.586366,-0.0811205,12,41563.01722,14.25671594,0.00024888,15.62820054,6134.035866,0.166666667,14728,7989.0,19.64153834,415952.25,12,275.0681818,13027263.74,460,1066
309.5238095,7191.978306,74362,47,0.853156413,0.69813938,3359.810609,69.66198726,-0.195748339,5,16168.12944,7.815188092,0.000243605,7.539662357,5635.336786,0.166666667,1750,2491.25,6.009358684,95938.75,5,143.6590909,583005.9844,294,257
31.0,2205.224543,8886,21,0.080699079,0.107445901,2701.75196,12.77777778,-0.333333333,3,4414.57,3.217032967,0.000205508,2.622796451,4552.543688,0.166666667,93,243.75,2.282755394,29694.25,3,9.545454545,28454.17487,46,34
1179.164835,26816.14427,253028,151,2.661493729,1.283319774,3475.091122,1094.493807,-0.081117376,12,41537.19889,14.25671594,0.000248942,15.6216985,6132.064044,0.166666667,14728,7971.0,19.6493462,416103.0,12,272.8409091,13013775.6,460,1066
142.3333333,7529.695782,37067,86,2.452448248,0.524571279,3684.559573,22.18373016,-0.254792531,3,9450.144444,4.108996254,0.000225836,4.122209017,5722.16559,0.166666667,488,3109.5,5.205704754,331158.75,4,40.40909091,509013.4058,230,126
82.0,4068.374347,23743,47,0.88524663,0.30258503,3308.589233,11.60200669,-0.333333333,2,5700.929167,3.066964642,0.00021363,2.846236367,5125.124182,0.2,246,1279.0,2.749745907,175798.25,2,21.71590909,155290.9648,131,85
274.0909091,12725.74398,64485,109,2.997640674,0.641637287,3744.064707,664.4577769,-0.085452952,6,31279.54667,12.39275111,0.000256279,13.63850553,6052.325015,0.2,3240,5533.5,10.28877911,297069.75,7,246.2727273,1607160.688,264,282
198.0,7585.071237,54753,71,1.688419311,0.648634006,3655.136933,65.45703031,-0.2,4,11846.13194,5.110983781,0.000237135,5.337029575,5721.110451,0.2,990,3792.0,5.954765953,229969.25,5,77.95454545,607583.3668,278,203
467.8666667,7656.399149,89906,43,0.997846023,0.775026936,3423.831225,43.0528773,-0.247669055,5,13980.14,6.692883203,0.0002457,6.50800584,5624.964252,0.166666667,1914,2967.5,6.283980049,108579.5,6,129.3409091,646199.6843,321,325
1160.945055,26893.71583,252648,152,2.657291434,1.281593652,3475.730526,1124.480923,-0.080069336,12,41477.14667,14.46450815,0.000243724,15.53250722,6128.929352,0.166666667,14644,7989.0,19.75128573,417921.5,12,270.6136364,12931804.57,460,1060
1160.945055,26931.16331,252847,152,2.655660435,1.281593652,3473.358002,1124.480923,-0.080069336,12,41475.595,14.47549716,0.000244738,15.55830123,6127.631657,0.166666667,14644,7971.0,19.76301188,418347.25,12,269.5,12966230.73,460,1060
1160.945055,26870.68182,252703,152,2.649919797,1.281593652,3471.271527,1124.480923,-0.080069336,12,41436.86944,14.47549716,0.000243665,15.51971015,6125.373331,0.166666667,14644,7971.0,19.74743647,417652.0,12,269.5,12942323.67,460,1060
1160.945055,26893.2048,252766,152,2.653934568,1.281593652,3472.516682,1124.480923,-0.080069336,12,41463.00278,14.47549716,0.000243724,15.52804884,6128.06984,0.166666667,14644,7980.0,19.75553202,418086.5,12,269.5,12945192.52,460,1060
1160.945055,26886.77646,252722,152,2.655531133,1.281593652,3474.788247,1124.480923,-0.080069336,12,41484.90111,14.47549716,0.000243605,15.52428583,6130.98544,0.166666667,14644,7983.0,19.76344921,418024.0,12,269.5,12947105.08,460,1060
1160.945055,26888.40561,252724,152,2.655361792,1.281593652,3474.619983,1124.480923,-0.080069336,12,41480.915,14.47549716,0.000243605,15.52334717,6130.564111,0.166666667,14644,7983.0,19.7567921,418022.75,12,269.5,12946148.8,460,1060
1160.945055,26887.31086,252671,152,2.655971513,1.281593652,3479.095808,1124.480923,-0.080069336,12,41542.84167,14.47549716,0.000243902,15.53821954,6138.181749,0.166666667,14644,7986.0,19.76557236,417866.5,12,269.5,12936585.98,460,1060
1160.945055,26906.14618,252842,152,2.654523533,1.281593652,3477.917959,1124.480923,-0.080069336,12,41518.90167,14.48648617,0.000243605,15.52746301,6135.518946,0.166666667,14644,7980.0,19.7597783,418013.0,12,268.3863636,12947105.08,460,1060
1036.0,25811.56771,248333,143,2.532266272,1.276593639,3472.397079,1738.192827,-0.071428571,11,41403.90722,14.35461804,0.000243962,15.52557434,6129.957396,0.166666667,14504,7254.5,18.65461252,396304.5,11,269.5,11941904.32,459,1050
1036.0,25839.56377,248367,143,2.534558354,1.276593639,3477.525056,1738.192827,-0.071428571,11,41470.67556,14.35461804,0.00024432,15.54544358,6137.490769,0.166666667,14504,7262.75,18.6472707,396327.0,11,270.6136364,11945710.5,459,1050
178.2857143,8005.008364,38968,56,0.834521105,0.507902536,3275.459348,135.9584458,-0.151610821,5,17500.11556,8.906117652,0.000238663,8.357214298,5520.763465,0.166666667,1248,2037.5,6.908799557,116677.25,6,101.8181818,597444.0696,217,164
109.2,6152.071634,26580,41,0.55248797,0.382470395,3152.206998,55.30197742,-0.208384395,4,12021.03,6.88001121,0.000228311,5.96369761,5290.238252,0.166666667,546,1237.0,5.27042028,92523.25,4,45.81818182,263781.4017,167,97
132.0,4584.712641,23428,47,0.405111607,0.367349419,3056.591169,143.8100132,-0.147818445,5,12633.65833,7.489607843,0.000225175,6.808180849,5020.692833,0.166666667,882,1230.0,4.543583664,73150.25,6,74.61363636,193403.3778,155,133
312.0,7307.937559,74733,48,0.908993115,0.700837896,3374.954011,70.11198726,-0.193589582,5,16283.58083,7.788381565,0.00024426,7.562208816,5655.867376,0.166666667,1764,2585.0,6.073645428,99073.75,5,144.7727273,607095.5457,295,259
30.0,2194.020452,8588,21,0.080592838,0.100788788,2694.317585,12.68888889,-0.333333333,3,4393.254167,3.217032967,0.000204792,2.615618085,4541.400479,0.166666667,90,240.0,2.276892321,29884.5,3,9.306818182,27407.32263,43,33
1174.263736,26850.44876,253411,152,2.726815866,1.285045896,3563.009114,1195.53569,-0.080069336,12,42670.88,14.22641291,0.000248509,15.79969386,6263.080682,0.166666667,14812,8202.0,19.59818372,417668.0,12,281.75,12825657.24,460,1072
307.047619,7023.67909,73481,45,0.80948158,0.693317721,3348.632937,69.08341583,-0.19890883,5,16020.03861,7.86316789,0.000243072,7.5188839,5610.14701,0.166666667,1736,2418.75,5.820859567,90808.25,5,142.5454545,549625.5138,292,255
33.0,2408.240357,9348,22,0.09500918,0.11226756,2891.487223,12.91111111,-0.333333333,3,4815.466667,3.217032967,0.000209512,2.711532991,4776.710964,0.166666667,99,277.5,2.386846779,34059.25,3,10.02272727,31850.53329,48,36
1216.153846,27093.87263,255912,154,2.748552886,1.292813444,3523.046391,1187.126693,-0.081122692,12,42570.83833,14.28701897,0.000255558,15.94567059,6220.189334,0.2,15190,8349.0,19.96701739,420561.0,13,309.5909091,13484429.47,460,1099
310.7619048,7193.240943,74312,47,0.853413854,0.698427067,3362.002637,69.90022255,-0.194576039,5,16186.345,7.800036576,0.000243962,7.547975162,5638.923355,0.166666667,1757,2498.75,5.994387355,96103.0,5,144.2159091,587090.4144,294,258
30.0,2173.834749,8386,21,0.079472713,0.100788788,2691.343836,12.68888889,-0.333333333,3,4382.701667,3.217032967,0.000205002,2.614618731,4535.736989,0.166666667,90,239.25,2.265413549,29514.25,3,9.306818182,27342.83481,43,33
1180.285714,26846.83425,253242,152,2.668778004,1.283607461,3488.148416,1102.695557,-0.081121585,12,41739.66611,14.27186746,0.00025,15.67902691,6155.13605,0.2,14742,7998.0,19.7002613,417343.25,12,273.9545455,13036913.03,460,1067
314.4761905,7447.947959,75788,50,0.9316613,0.705659555,3384.475112,70.47198726,-0.192021717,5,16428.30389,7.771898048,0.000244738,7.581977773,5681.626981,0.166666667,1778,2628.75,6.127166814,105256.5,5,145.8863636,637552.2163,297,261
30.0,2161.565751,8414,21,0.079096532,0.100788788,2697.057445,12.68888889,-0.333333333,3,4400.985,3.217032967,0.000205212,2.618509527,4546.763253,0.166666667,90,235.5,2.250948573,29348.25,3,9.306818182,27213.85918,43,33
1183.648352,26918.08952,253361,152,2.684452781,1.284470522,3508.508372,1122.080851,-0.081121585,12,42067.64722,14.27186746,0.000252717,15.79337393,6189.752486,0.166666667,14784,8025.0,19.72371359,417877.0,12,277.2954545,13081364.74,460,1070
315.7142857,7591.810175,76239,51,0.992674427,0.708070384,3392.691035,70.62627297,-0.191388451,5,16527.53083,7.765945667,0.000244858,7.589863122,5696.593362,0.166666667,1785,2713.75,6.197385652,109296.75,5,146.4431818,664792.4885,298,262
31.0,2182.432392,8710,21,0.079790236,0.107445901,2683.374854,12.77777778,-0.333333333,3,4357.445,3.217032967,0.000204708,2.610485441,4519.966091,0.166666667,93,239.25,2.262893386,29342.0,3,9.545454545,28254.26264,46,34
1179.164835,26830.27706,253144,152,2.66389744,1.283319774,3476.100707,1094.524109,-0.081118397,12,41546.00333,14.27186746,0.00024888,15.6235349,6132.940409,0.166666667,14728,7983.0,19.68349483,417254.0,12,272.8409091,13025358.46,460,1066
315.7142857,7596.618244,76296,51,0.992806654,0.708070384,3398.547599,70.62627297,-0.191388451,5,16567.69528,7.765945667,0.000245399,7.60268245,5706.615641,0.166666667,1785,2711.25,6.203467392,109395.0,5,146.4431818,665203.7427,298,262
30.0,2149.02183,8326,21,0.07848011,0.100788788,2689.255528,12.68888889,-0.333333333,3,4377.298333,3.217032967,0.000205128,2.614238171,4533.364672,0.166666667,90,233.25,2.246126915,29141.5,3,9.306818182,27084.88354,43,33
1179.164835,26862.93345,253397,152,2.666642216,1.283319774,3479.314551,1094.554957,-0.081119438,12,41593.51778,14.27186746,0.000249066,15.63446895,6138.569372,0.166666667,14728,7986.0,19.68889186,417468.5,12,272.8409091,13028243.93,460,1066
315.7142857,7584.484984,76181,51,0.992169081,0.708070384,3396.874295,70.62627297,-0.191388451,5,16547.86194,7.765945667,0.000245218,7.597293663,5702.090532,0.166666667,1785,2713.75,6.191413246,109172.25,5,146.4431818,662941.8443,298,262
32.0,2221.772935,8980,22,0.081630789,0.109856731,2703.004945,12.85050505,-0.333333333,3,4423.880833,3.217032967,0.000206313,2.629496272,4556.870661,0.166666667,96,247.5,2.284084496,30624.5,3,9.784090909,29509.62549,47,35
1178.043956,26691.98146,252630,151,2.646447909,1.283032087,3463.447247,1092.149821,-0.081216922,12,41315.83167,14.28095837,0.000243072,15.49009684,6107.306719,0.166666667,14714,7953.0,19.62744167,414978.25,12,271.7272727,12832916.4,460,1065
316.952381,7522.806106,76162,52,0.964976651,0.710481213,3389.394626,70.76653271,-0.190831452,5,16473.72028,7.761043707,0.000244678,7.58575037,5686.67164,0.166666667,1792,2692.5,6.163029961,110573.5,5,147.0,656886.1151,299,263
30.0,2237.313004,8328,22,0.089731672,0.100788788,2872.207969,12.68888889,-0.333333333,3,4695.7625,3.217032967,0.000206484,2.675029954,4715.14766,0.166666667,90,261.0,2.267824378,31795.75,3,9.306818182,27364.33075,43,33
1192.989011,27053.00876,253766,153,2.670948919,1.283895148,3478.540536,1056.811755,-0.083182808,12,41603.65611,14.33853412,0.000248942,15.63334702,6137.406503,0.166666667,14756,8019.0,20.14012556,419679.0,12,272.8409091,13108432.59,460,1068
318.1904762,7703.405476,76936,51,1.032748235,0.712892042,3402.412932,70.89459596,-0.190337731,5,16638.58194,7.647068629,0.000245339,7.608264809,5715.632341,0.166666667,1799,2773.75,6.235509982,111277.0,5,147.5568182,691793.8399,300,264
34.0,2201.125992,9221,22,0.081330963,0.114678389,2704.358168,12.96239316,-0.333333333,3,4420.219167,3.107142857,0.000206654,2.63343391,4552.994762,0.166666667,102,249.75,2.274331845,28925.5,3,10.26136364,31207.8047,49,37
54.0,3891.236932,15145,30,0.263037519,0.167428946,3024.136513,31.88392857,-0.25,3,7148.053333,4.051948052,0.000221877,3.797626363,5014.82005,0.166666667,216,553.5,3.82910293,58138.0,4,20.36363636,101016.692,71,58
324.3809524,7811.994432,77737,51,1.064789578,0.716453619,3413.506938,71.39770155,-0.188524459,5,16728.25583,7.634151737,0.000245821,7.62929265,5730.615482,0.166666667,1834,2850.0,6.285372063,113116.0,5,150.3409091,713851.6203,301,269
36.0,2424.340354,9661,22,0.098314844,0.12162319,2902.296303,13.04444444,-0.333333333,3,4839.43,3.162087912,0.000210704,2.723143208,4786.200233,0.166666667,108,286.5,2.422681218,33298.25,3,10.73863636,35210.3486,52,39
51.0,3513.745246,13521,30,0.221944331,0.149580747,3030.401436,30.71001553,-0.25,3,7123.096667,4.063636364,0.000223015,3.81471281,5017.612248,0.166666667,204,496.5,3.276884991,55818.0,4,19.72727273,84601.12907,63,55
467.8666667,7661.329074,89952,43,0.997599994,0.775026936,3425.153135,43.0528773,-0.247669055,5,14013.65833,6.692883203,0.000246124,6.517273219,5634.224982,0.166666667,1914,2958.75,6.287829313,108439.75,6,129.3409091,647693.7876,321,325
1036.0,25802.00706,248274,144,2.530158564,1.276593639,3465.133846,1738.192827,-0.071428571,11,41293.56778,14.35461804,0.000243487,15.50536612,6116.323172,0.166666667,14504,7262.75,18.61208065,396204.0,11,270.6136364,11927631.13,459,1050
1036.0,25775.33018,248188,143,2.527007079,1.276593639,3463.889681,1738.192827,-0.071428571,11,41278.64222,14.35461804,0.000243546,15.50270308,6115.076036,0.166666667,14504,7246.25,18.60513585,395573.25,11,270.6136364,11925728.03,459,1050
1036.0,25786.37223,248340,144,2.526782921,1.276593639,3472.733339,1738.192827,-0.071428571,11,41379.91667,14.35461804,0.000244141,15.52617694,6127.985574,0.166666667,14504,7251.75,18.61477917,396256.75,11,269.5,11929534.22,459,1050
1036.0,25796.1306,248411,144,2.52735654,1.276593639,3471.976753,1738.192827,-0.071428571,11,41369.56444,14.35461804,0.000243843,15.52045951,6126.367668,0.166666667,14504,7254.5,18.62625794,396235.0,11,269.5,11932388.86,459,1050
1036.0,25835.15537,248367,144,2.530465172,1.276593639,3465.890432,1738.192827,-0.071428571,11,41313.30389,14.35461804,0.000243605,15.51003893,6118.261288,0.166666667,14504,7273.75,18.66040657,396349.5,11,270.6136364,11940001.23,459,1050
1036.0,25824.51365,248343,144,2.530570053,1.276593639,3465.486919,1738.192827,-0.071428571,11,41300.42,14.35461804,0.000243605,15.50777473,6117.26695,0.166666667,14504,7268.25,18.63475051,396370.25,11,270.6136364,11932388.86,459,1050
1036.0,25830.69217,248304,144,2.530273784,1.276593639,3469.622927,1738.192827,-0.071428571,11,41371.97167,14.35461804,0.000243902,15.5222541,6125.642981,0.166666667,14504,7271.0,18.65162632,396291.25,11,270.6136364,11939049.68,459,1050
1036.0,25757.95525,248210,143,2.520999003,1.276593639,3463.032216,1738.192827,-0.071428571,11,41271.71611,14.35461804,0.000243665,15.50416067,6114.688413,0.166666667,14504,7229.75,18.58642459,395298.75,11,270.6136364,11920018.76,459,1050
1036.0,25757.60362,248201,143,2.5202715,1.276593639,3466.731084,1738.192827,-0.071428571,11,41318.50333,14.35461804,0.000243843,15.51386751,6120.469055,0.166666667,14504,7229.75,18.58883542,395221.5,11,270.6136364,11920970.3,459,1050
1036.0,25788.69632,248289,144,2.52334035,1.276593639,3471.993566,1738.192827,-0.071428571,11,41384.41222,14.35461804,0.000244141,15.52948848,6128.288931,0.166666667,14504,7243.5,18.60754668,395816.75,11,270.6136364,11926679.58,459,1050
182.8571429,8202.87448,40265,58,0.850797001,0.513299568,3289.782832,137.6651125,-0.151146063,5,17705.65556,8.89876594,0.000240385,8.408459611,5554.460407,0.166666667,1280,2075.0,6.98085385,122119.25,6,104.3636364,627297.9615,219,168
109.2,6154.35913,26607,41,0.551875145,0.382470395,3154.096329,55.30197742,-0.208384395,4,12037.69167,6.88001121,0.000229043,5.975161176,5294.943976,0.166666667,546,1228.0,5.267900117,92363.25,4,45.81818182,263995.742,167,97
65.0,3125.634079,9664,37,0.256153406,0.112583955,2963.08996,232.6952381,-0.111111111,4,14671.31,9.392621871,0.000219539,8.432635211,4830.636071,0.166666667,585,565.0,2.526122712,31898.25,5,65.86363636,67412.71993,43,74
313.2380952,7447.086024,75669,49,0.928823171,0.703248725,3378.367552,70.30146094,-0.192748052,5,16391.05611,7.669333946,0.000244559,7.573395731,5673.951054,0.166666667,1771,2610.0,6.139548961,103373.25,5,145.3295455,630853.8285,296,260
31.0,2295.24494,8638,21,0.091105902,0.107445901,2877.370265,12.77777778,-0.333333333,3,4724.605,3.107142857,0.000206697,2.680625049,4730.066529,0.166666667,93,264.75,2.309493182,30847.0,3,9.545454545,28409.74993,46,34
46.0,3796.046442,13138,29,0.290895619,0.143896027,3088.488049,31.27234163,-0.25,4,7266.651111,4.047619048,0.000218723,3.791241195,5081.933107,0.166666667,184,712.0,3.603054857,54100.5,4,18.13636364,77238.34646,61,50
314.4761905,7479.580792,75699,49,0.954734192,0.703536412,3382.918939,70.47198726,-0.192021717,5,16426.29722,7.662007938,0.000244798,7.578928504,5679.515263,0.166666667,1778,2642.5,6.150768753,103552.5,5,145.8863636,639598.9329,296,261
28.0,2075.616812,7971,20,0.075165991,0.095967129,2675.472699,12.43492063,-0.333333333,3,4308.146667,3.107142857,0.000202593,2.588122059,4498.514997,0.166666667,84,222.0,2.08035507,26687.0,3,8.829545455,24095.51491,41,31
46.0,3623.691711,12835,30,0.239382774,0.148142312,3093.835863,30.38392857,-0.25,3,7283.135556,4.102272727,0.00022242,3.818815932,5093.770687,0.166666667,184,514.5,3.415148217,52794.25,4,18.13636364,75447.10466,63,50
318.1904762,7695.270488,76714,51,1.02636331,0.7107689,3402.647194,70.89459596,-0.190337731,5,16591.81417,7.647068629,0.00024564,7.607369349,5707.151951,0.166666667,1799,2775.0,6.242823095,111412.0,5,147.5568182,681419.0073,299,264
