Density Centrality,DNC Scores,Local-Global Centrality,K-Shell Value,Subgraph centrality,Betweenness Centrality,DIL Centrality,CLC Values,Eccentricity Centrality,I-GSM Values,H-GSM_1,Improved Gravity Index Values,PE Values,GSM,Second order centrality,HCC Value,Coreness Centrality,MCGM Values,PageRank Centrality,Degree Centrality,Centrality Values,Semi local centrality,Local Gravity Model Centrality,MDD Value,LGC Scores
2482.295455,54.04875298,131.8243439,31,1.04e+29,0.000991008,4343.906832,1392096.059,0.25,3736.399442,137216.1431,316324.0,0.47252121,10020.38945,-2540.881962,0.71583155,1358,64.07572541,0.001280782,0.055190539,21218.94775,1854632,129738,39.3,18854319792.0
3456.25,72.56022403,178.5787208,35,2.77e+29,0.00099809,5269.816473,1979664.615,0.25,5389.894154,324660.9897,401791.25,0.610939091,10402.58515,-2189.32479,1.178385527,1832,98.22330234,0.001518305,0.072273325,27995.79424,2785261,252010,50.2,33274661720.0
2179.386364,48.59607551,118.1494962,31,9.29e+28,0.000797355,3449.867492,1275293.141,0.25,3502.165397,116955.1725,309721.0,0.431370654,9915.456184,-2681.826967,0.699457411,1221,59.60791134,0.001180163,0.049934297,19287.52778,1736468,109630,36.2,16855671308.0
2276.431818,54.10689178,126.8231772,32,1.12e+29,0.000638183,2846.471885,1260015.922,0.25,3701.643088,94984.84334,317520.0,0.448424484,9886.066316,-2577.346307,0.743289183,1333,63.39419711,0.001241529,0.053876478,20461.23639,1866019,126116,38.9,18203703750.0
740.25,24.09566106,51.00898497,17,2.41e+28,0.000126939,582.7287054,510744.4653,0.25,1899.104949,150405.3798,132051.75,0.188191375,8852.561317,-3987.270235,0.404826757,556,23.63570277,0.000659253,0.023653088,8533.360248,867210,26118,17.7,6017318308.0
955.5,29.39300127,63.17317016,20,2.9800000000000003e+28,0.000597844,635.5814235,573179.9843,0.25,2063.860386,167777.1248,160200.0,0.228511287,9026.92833,-3594.641618,0.431545398,689,28.57590119,0.000814259,0.02890933,10482.14393,955297,35112,21.4,7010716474.0
2572.181818,55.20564496,136.584767,34,1.79e+29,0.000406599,2606.678963,1591496.626,0.25,4649.293787,745203.2661,369053.0,0.504574977,10117.25293,-2501.263738,0.937188,1457,77.54379274,0.001248761,0.056504599,22790.6681,2405463,170323,40.9,25311635797.0
540.5113636,21.31121177,41.19651204,15,1.45e+28,0.00016927,522.4034888,435238.5735,0.25,1498.931148,8208.167966,103901.25,0.14732712,8610.677429,-4364.208042,0.33736017,488,17.62790906,0.000559334,0.019710907,7003.864859,655513,16395,15.0,3925077559.0
1541.590909,39.16386496,89.7482878,22,4.42e+28,0.000773694,2314.890899,931462.4522,0.25,2538.472014,243176.528,195970.5,0.316836699,9422.140888,-3062.360548,0.492662471,850,38.73097735,0.001039749,0.039421813,14229.65494,1207764,60120,27.3,10335108081.0
1874.806818,49.48478489,113.1971479,34,1.32e+29,0.000185823,1705.151889,1199906.97,0.25,3891.110952,50193.97724,339218.0,0.405412921,9802.169809,-2717.906732,0.835998735,1266,64.67169768,0.001054964,0.048620237,18762.6685,1966466,121508,36.7,18780233229.0
2691.818182,63.62130378,147.0854997,34,1.12e+29,0.002130482,5307.479639,1383901.939,0.25,3897.399456,101262.1244,345924.5,0.494978524,10051.98821,-2405.164887,0.786131325,1514,69.01206069,0.001450642,0.061760841,22816.74114,1923664,151669,43.4,20314881730.0
6034.636364,119.9809238,293.0766177,35,3.9800000000000004e+29,0.004361733,11162.17942,2563616.227,0.25,7027.928354,1096031.942,432967.5,0.87722974,10856.11194,-1698.610254,1.089241229,2775,133.1390925,0.002384579,0.114323259,40937.21554,3497439,509907,67.5,55251910060.0
2331.0,60.51052968,135.2909502,34,1.13e+29,0.000316275,1503.341772,1046034.091,0.25,3812.858232,64850.16561,335605.5,0.458383367,9895.927952,-2489.262841,0.793964361,1482,65.66892616,0.001258253,0.05781866,21564.85649,1892747,139744,41.9,19069394242.0
2863.636364,69.60015759,156.9999805,34,1.27e+29,0.000846153,2856.096462,1246529.566,0.25,4092.931079,129815.9421,351084.0,0.500987337,10109.32358,-2331.498813,0.810156638,1589,73.31196697,0.001467002,0.065703022,23597.98071,2019424,169850,44.0,22307646016.0
4375.556818,91.12922308,219.1189405,34,2.27e+29,0.003783396,5245.222317,1907786.598,0.25,5497.970594,2081025.193,388016.5,0.692230896,10505.53015,-1974.801173,0.921284212,2126,99.09325212,0.001965366,0.08804205,32099.06586,2746932,308736,55.3,36358665310.0
2716.875,59.73495909,143.8431721,34,1.72e+29,0.000466033,3778.951197,1524055.414,0.25,4618.829856,773973.0906,373133.0,0.497091117,10229.22246,-2447.276804,0.873071109,1527,79.09892215,0.001270204,0.05913272,22787.55227,2348315,175995,42.3,25520385638.0
3862.409091,83.31649733,198.3252948,35,2.15e+29,0.001807791,5763.185397,1812237.245,0.25,5277.305299,334235.3913,396506.25,0.632955689,10451.61979,-2077.640674,0.918405328,1974,94.78423088,0.001719877,0.080157687,29408.24663,2640755,270779,52.3,33179758440.0
2554.363636,66.53892185,147.6367026,34,1.28e+29,0.000370087,1802.801717,1147866.103,0.2,3984.1389,67834.62746,334364.5,0.494134996,9909.904537,-2375.551068,0.807019269,1608,68.97188226,0.001354107,0.063074901,23336.84743,1988837,159792,43.5,20521356200.0
3594.977273,80.17831587,190.1934412,35,2.4e+29,0.000827781,5126.449639,1746648.487,0.25,5299.255028,301706.9598,392560.0,0.625567244,10370.73881,-2112.858517,0.95788808,1980,95.03473072,0.001614992,0.077529566,29174.53364,2690185,264379,51.8,32755052470.0
1901.295455,51.68380048,114.4621527,31,8.850000000000001e+28,0.000221001,1551.473335,971953.6644,0.25,3319.709033,58744.22911,288052.0,0.398582411,9651.604126,-2690.786371,0.674612791,1258,55.11868121,0.001106921,0.049934297,18554.14766,1645211,104234,36.2,15142498748.0
2523.579545,60.92942887,141.4141526,35,1.87e+29,0.000323064,2153.93821,1394372.524,0.25,4592.921794,146284.4514,372583.75,0.488496752,10059.69169,-2448.509678,0.922326001,1544,78.62267935,0.001251198,0.05913272,22764.25972,2345847,175725,43.2,24848150600.0
3898.840909,86.67158967,204.7078525,35,2.69e+29,0.001138446,5587.502176,1916961.29,0.25,5594.645438,325386.7295,400968.75,0.655876474,10466.71409,-2037.083495,0.981316107,2104,101.5703052,0.001710184,0.082785808,30782.91515,2828895,297864,53.7,35991945696.0
1842.75,53.46175847,115.7049957,32,9.29e+28,0.000201563,1254.518953,963189.1223,0.25,3333.072425,66936.131,286288.0,0.406724892,9515.753812,-2653.802449,0.687977881,1302,54.51505254,0.001127409,0.051248357,19078.49915,1665962,108147,36.9,14908963586.0
8049.363636,143.1883843,363.9945931,35,6.09e+29,0.004727519,17875.13192,3290079.783,0.25,8604.498437,13909561.49,472762.5,1.075195434,11283.37639,-1520.585136,1.242297937,3344,170.39723,0.002772455,0.136662286,50425.4844,4278523,739024,78.2,79486107340.0
4291.477273,88.00065921,214.2390053,35,2.48e+29,0.001555953,7617.87903,1988196.858,0.25,5731.909322,2048387.68,409937.5,0.688628342,10590.08593,-2001.689504,0.972612066,2139,102.7361392,0.001806693,0.085413929,31848.87535,2878935,314080,55.1,37800430151.0
2615.454545,65.53278506,148.05961,34,1.06e+29,0.000732755,2213.834414,1212857.541,0.25,3897.089034,135032.8813,335027.5,0.490612809,9896.450767,-2378.14411,0.757320335,1503,66.30434035,0.00143293,0.063074901,22628.24298,1916357,155568,42.9,20060622645.0
3703.795455,86.20409937,198.8896203,35,2.39e+29,0.000752394,4589.532802,1669528.33,0.2,5270.723181,263512.131,387712.5,0.635184274,10353.49817,-2062.84433,0.949806251,2064,95.74881399,0.001683994,0.081471748,30021.96881,2664506,275342,53.3,33043085838.0
8601.090909,149.8565411,382.4629447,35,5.52e+29,0.006345557,18225.47415,3218747.71,0.25,8442.357249,16291993.36,467915.0,1.112794006,11333.45804,-1478.856869,1.157721911,3435,168.7164285,0.002968042,0.143232589,52064.27266,4142444,753517,79.3,79467701852.0
4883.534091,101.6853843,242.0007391,35,3.07e+29,0.002144513,5568.909389,2059232.56,0.25,6171.60461,798076.1773,417418.75,0.72990309,10660.58413,-1885.296935,1.00887298,2324,113.9846381,0.002032125,0.095926413,34237.37455,3088188,378505,59.2,43737427832.0
7394.625,135.9888393,345.0560073,35,7.04e+29,0.004534764,12610.91628,3357442.751,0.25,8952.94533,2300570.655,478791.25,1.041432958,11160.0918,-1563.869014,1.314084926,3230,173.6329008,0.002619806,0.130091984,48906.38171,4515009,739827,76.8,79947061161.0
6929.602273,130.249798,323.4135741,35,3.9600000000000004e+29,0.005564741,17309.43537,2842726.478,0.25,7291.562523,1679635.777,437377.5,0.981359528,10989.08131,-1605.515568,1.059691248,3005,139.1236127,0.002625728,0.124835742,45814.25598,3603630,572945,71.6,60477522525.0
4747.909091,101.420377,236.1775389,35,2.49e+29,0.002781735,5643.342303,1901988.869,0.2,5586.971484,2793678.896,401187.5,0.69757805,10571.01303,-1906.16694,0.963031482,2223,105.4250109,0.002069057,0.094612352,32911.79109,2769002,335232,57.6,38737812504.0
2818.056818,66.81602819,155.2065206,35,2.08e+29,0.000571847,2602.157331,1478041.547,0.25,4794.843146,169338.2258,378953.75,0.519620865,10156.45221,-2338.96413,0.936226987,1666,84.07457103,0.001344994,0.064388962,24294.23245,2443103,199479,45.1,26998224192.0
5807.931818,121.0088578,285.7862648,35,3.25e+29,0.003335219,7827.39994,2260706.777,0.25,6394.012852,751609.2793,414102.5,0.836492051,10727.59232,-1718.891904,1.014431805,2656,122.4247073,0.00240709,0.113009198,39438.89633,3155646,455886,66.8,49056936984.0
2319.068182,58.72294551,132.9416609,32,1.09e+29,0.000311296,2261.430532,1121588.181,0.25,3705.852461,26650.68172,318832.0,0.449334427,9945.337174,-2517.574184,0.723040529,1426,64.48770496,0.001228422,0.056504599,21006.74689,1839994,131924,39.1,18471829914.0
11889.42045,186.5047002,502.9279554,35,1.05e+30,0.010553169,25638.04055,4442752.284,0.25,11338.46012,63378345.1,525857.5,1.430873108,11802.77711,-1275.210259,1.544564071,4302,238.7111758,0.003672457,0.180026281,66613.93935,5516719,1246974,98.3,130172000000.0
1680.0,45.5895544,99.32008834,28,4.980000000000001e+28,0.00029159,1239.280062,795098.3148,0.25,2734.875778,43010.29015,255682.0,0.334693946,9596.130548,-2911.631665,0.549702395,1029,45.48192112,0.001040055,0.043363995,15625.03427,1301002,71940,31.5,11586990926.0
3486.715909,76.63776643,182.0166311,34,1.58e+29,0.004066472,5944.545378,1683207.129,0.25,4620.617165,1197918.27,365007.0,0.584102827,10238.98168,-2177.812903,0.846093983,1746,82.33980697,0.001830201,0.074901445,26810.50057,2295272,219735,49.8,27308256408.0
3787.636364,85.46762901,197.1240544,33,1.5e+29,0.002666834,9167.449363,1640028.959,0.25,4304.738376,92667.9414,344454.0,0.62128974,10242.52271,-2067.804261,0.784393009,1864,82.33743865,0.001872232,0.081471748,29087.32726,2135275,219108,50.9,26217703563.0
4004.636364,84.11627143,203.3643873,35,2.8e+29,0.001273763,7248.038302,2067416.168,0.25,5696.841347,1764317.326,408616.25,0.662950481,10530.14501,-2052.726435,1.01006386,2049,103.7286891,0.001681923,0.081471748,30795.29717,2906240,298964,53.0,37015822250.0
3384.818182,70.16304765,174.5547909,35,2.34e+29,0.001268858,5622.458172,1942667.807,0.25,5195.275002,329108.4186,393951.25,0.608571948,10344.91274,-2209.556301,0.975636809,1804,92.08014435,0.001527493,0.070959264,27650.8612,2664257,238140,49.8,31118531895.0
16513.15909,233.6848885,651.1444981,35,1.4e+30,0.030954477,64444.20557,5498633.843,0.25,13346.02385,90859166.73,558530.0,1.76208487,12271.22369,-1092.077615,1.638163091,5154,299.0184862,0.005091745,0.224704336,82341.19466,6266504,1763010,120.9,184970000000.0
1835.590909,49.0684092,108.6565997,31,7.19e+28,0.00022568,1402.205301,906947.1453,0.25,3109.839122,44927.29376,287649.0,0.380198634,9664.970315,-2770.164971,0.622972907,1180,52.25311135,0.001074316,0.047306176,17692.51157,1524058,91440,34.2,13821755290.0
2049.090909,54.24324794,121.9541872,32,1.13e+29,0.000214495,1464.313293,1081040.551,0.25,3669.332508,81489.69795,311360.0,0.424300857,9776.9106,-2615.783987,0.750693411,1340,61.70064964,0.001145877,0.052562418,19762.24433,1840386,122400,37.6,17739166000.0
1862.0,51.96996128,113.4240839,31,7.26e+28,0.00030595,2202.076403,946319.4803,0.25,3131.126245,16824.20767,278558.25,0.396398851,9539.467001,-2693.483495,0.626539086,1225,51.27569146,0.001140913,0.049934297,18469.85582,1541466,97698,36.2,13713018048.0
2436.238636,53.89636209,129.7181663,32,1.27e+29,0.000453819,2712.626005,1310847.393,0.25,4106.632681,554525.7716,338432.0,0.452953887,10097.59897,-2575.515832,0.780005677,1362,68.6236687,0.001195152,0.053876478,20580.43522,2063353,141204,38.3,21281909565.0
3670.068182,79.78543482,191.3282339,35,2.57e+29,0.000833585,5332.786454,1854297.453,0.25,5443.593683,304620.2293,399420.0,0.630847467,10407.20942,-2114.877274,0.997554542,1938,97.97806341,0.001619218,0.077529566,29243.32847,2776978,272049,51.2,34156733661.0
1489.090909,39.51568216,89.93404844,27,6.42e+28,0.000304957,1451.785935,963889.9357,0.25,2939.607096,43118.84084,248339.25,0.320142745,9523.626177,-3043.633035,0.603281382,967,45.57875887,0.000933397,0.039421813,14491.24597,1428072,71880,29.1,12341853325.0
9740.420455,167.1696834,424.2134776,35,7.53e+29,0.008607882,20951.35577,3773640.091,0.25,9536.844187,25873410.12,490455.0,1.212472124,11445.5746,-1398.663153,1.338776301,3638,195.3395874,0.003224063,0.156373193,57630.05646,4712557,924273,88.1,97767082476.0
4098.181818,86.15147296,208.1119698,35,2.13e+29,0.00117674,6972.892893,1830176.917,0.25,5096.729166,219992.4068,391510.0,0.685865959,10496.90267,-2021.536459,0.895017459,2068,96.09089718,0.001789981,0.084099869,31785.15284,2572017,272064,53.2,32570456269.0
2883.522727,66.43477046,156.9802207,33,1.3e+29,0.000735316,3764.751268,1331545.524,0.25,4178.230802,58253.00261,339578.25,0.543158987,10071.35133,-2318.259507,0.781776304,1630,72.33492894,0.001443399,0.065703022,24886.25106,2089558,174200,44.6,22434225817.0
5929.159091,110.4898244,279.6628829,35,4.66e+29,0.002568972,9381.929758,2722977.636,0.25,7408.253422,5377487.929,450030.0,0.8797959,10913.78435,-1751.187381,1.188629403,2646,139.1671694,0.002225026,0.107752957,40713.7995,3766047,511516,65.8,58500170773.0
2068.181818,54.35911316,120.9020348,30,7.16e+28,0.000539366,1717.086872,1005794.774,0.25,3195.37183,28653.46893,277222.5,0.419647454,9650.387995,-2624.364929,0.613734817,1242,52.92644981,0.001237441,0.052562418,19420.43082,1567321,104480,36.4,14615281824.0
1827.0,47.63399562,108.4714976,29,6.63e+28,0.000867468,2453.387914,1048240.3,0.25,3068.244687,357614.6833,268061.5,0.381663054,9596.959195,-2772.823788,0.593419234,1118,49.87244703,0.001170043,0.047306176,17341.74009,1498187,90000,33.6,13639542746.0
1689.545455,48.52242716,106.8065136,31,8.25e+28,0.000143246,1304.32324,912360.4256,0.25,3181.025212,24532.83529,277977.0,0.382535936,9499.368432,-2767.022914,0.668611771,1203,51.65528226,0.001051634,0.047306176,17732.86782,1582607,94716,34.8,13778726787.0
3054.545455,67.16627035,160.0057274,33,1.7e+29,0.000918257,3419.021787,1546740.582,0.25,4624.136364,903915.6352,360549.75,0.536927284,10237.56248,-2320.168679,0.857780301,1613,80.50281458,0.001452032,0.065703022,24687.4665,2339711,194450,44.9,26454784700.0
6805.909091,126.5801031,316.3636213,35,3.9300000000000004e+29,0.004101876,15310.38921,2667544.199,0.25,6936.444956,665278.0199,433422.5,0.965451278,10989.69206,-1631.603243,1.064982356,2892,137.7763336,0.002584251,0.122207622,44878.80835,3453736,532146,71.7,57130195154.0
2341.977273,56.27950576,130.9545125,32,1.26e+29,0.000444188,2896.923204,1255146.968,0.25,3864.133175,50521.82258,326736.0,0.455956715,9999.30668,-2544.06164,0.766715364,1396,67.35649961,0.001197006,0.055190539,21089.6106,1942458,135114,39.3,19630296200.0
3517.977273,68.9951323,175.7291137,35,2.28e+29,0.000955117,4723.838125,1894237.564,0.25,5281.952148,290109.464,399008.75,0.633696914,10372.83282,-2210.534951,0.969300681,1791,92.20862999,0.001577566,0.070959264,28515.11818,2724265,242298,48.0,31893322672.0
1489.090909,40.6923922,90.02366313,29,8.01e+28,0.00032973,996.6435152,904907.0595,0.25,3057.314552,58612.3945,269221.5,0.322097402,9545.365898,-3048.501425,0.643390039,986,49.40156213,0.000936329,0.039421813,15018.10332,1528390,75330,29.7,13138114464.0
1730.909091,42.82640776,98.6844218,27,1.04e+29,0.000186563,1187.834201,1060308.254,0.25,3591.077277,336646.4853,271329.75,0.354345739,9771.505518,-2937.380404,0.730664931,1064,55.35696878,0.00095931,0.042049934,16348.78872,1812759,96000,31.1,16897514760.0
264.0909091,10.50720668,21.47660854,8,4.6900000000000006e+27,2.51e-05,72.73152135,225018.7123,0.25,1051.038435,20843.96688,51672.0,0.087751124,8293.111337,-6017.694078,0.228198009,250,8.879721597,0.000402957,0.010512484,3962.138688,398462,5320,8.0,2171720432.0
1868.125,46.04969084,106.924849,27,8.040000000000001e+28,0.0004902,2487.674302,1151888.264,0.25,3305.043957,359853.7837,259956.0,0.388006016,9687.843003,-2802.041674,0.633269404,1118,51.84905696,0.001069992,0.045992116,17701.23006,1639422,95235,32.9,15172470144.0
1741.727273,45.44326674,102.4052945,29,8.2e+28,0.000251629,1374.138,987849.2489,0.25,3194.945005,67064.79091,269431.75,0.373498851,9553.156832,-2851.893956,0.648818698,1086,51.12676658,0.001054115,0.044678055,17221.38377,1601340,89556,32.2,14188678060.0
125.3636364,4.800121571,10.63255592,4,3.1700000000000005e+27,2.36e-06,10.66363305,168344.3392,0.25,920.6467904,13576.18106,25049.0,0.051106706,8167.679288,-8480.814605,0.190340486,139,5.226473366,0.00029257,0.005256242,2209.991208,327890,2180,4.0,1674781875.0
2191.477273,50.43284411,118.22117,26,8.22e+28,0.000766013,2692.499758,1191167.79,0.25,3371.111981,395902.8562,260026.0,0.40404642,9843.795289,-2700.50687,0.639737545,1105,54.96022354,0.001202674,0.049934297,18320.27815,1656900,104576,33.8,16388094128.0
2813.522727,58.93287207,144.3790054,34,1.61e+29,0.003681708,3984.90389,1657340.233,0.25,4601.121159,844819.6012,374408.0,0.491905819,10208.57127,-2455.47719,0.86751413,1424,77.92957841,0.001428228,0.05913272,22242.90826,2322369,175095,41.7,25549511790.0
118.125,6.352441208,12.48898904,5,1.44e+27,4.52e-05,21.19364972,117598.2598,0.2,661.9798253,12126.68473,24202.5,0.050402329,7676.388441,-7710.763886,0.138453656,129,3.988022174,0.000358533,0.006570302,2213.099697,214278,1785,5.0,876296964.0
2127.920455,48.2816575,116.4008518,34,1.27e+29,0.000366944,2305.603476,1342805.017,0.25,4023.298883,159622.6444,358147.5,0.420830382,10066.62702,-2713.218916,0.816975118,1274,67.76496958,0.001077187,0.048620237,19161.11541,2035368,125208,36.4,20246711910.0
4498.136364,86.90098511,219.8674584,35,2.58e+29,0.005592684,9252.173957,2227989.977,0.25,5605.987439,2355762.344,404670.0,0.719718058,10473.43235,-1985.245776,1.035333596,1976,103.5001229,0.002189691,0.08804205,32476.21354,2865004,315168,55.6,37918920828.0
2131.818182,52.14667948,121.7452089,30,9.250000000000001e+28,0.000777021,3409.621714,1242643.384,0.25,3363.435313,83600.19587,284340.0,0.43313374,9678.472189,-2619.953282,0.66637587,1201,56.78610122,0.001263447,0.052562418,19513.34333,1679545,110680,36.4,15933217258.0
1577.863636,36.86205245,88.85834058,25,6.1e+28,0.000420739,2130.184042,1017191.529,0.25,2972.865899,55230.20999,241062.5,0.328285794,9683.718773,-3097.953363,0.579818737,914,45.57627852,0.000934575,0.038107753,14586.57632,1443108,69803,27.8,12797523158.0
2208.818182,53.38324175,121.1404852,27,8.79e+28,0.000782988,2929.715313,1155967.829,0.25,3504.654966,415753.1888,270600.75,0.406079669,9851.887151,-2664.439775,0.634013935,1154,56.82265211,0.001211494,0.051248357,18747.61434,1728229,112359,35.1,17206110579.0
1298.818182,33.81101187,78.36658355,24,8.1e+28,0.000154116,765.6512332,884156.3869,0.25,3068.58134,49312.28272,226758.0,0.296751174,9505.469247,-3277.191376,0.665577796,864,45.02085342,0.000827527,0.034165572,13483.9874,1533646,65754,25.4,12907889280.0
612.5,17.86265331,40.19925696,13,2.67e+28,0.000133063,303.0038054,576690.6246,0.25,2013.7813,131231.5033,105257.75,0.159181143,8903.017108,-4517.049184,0.423073071,450,21.31995215,0.000554513,0.018396846,7072.186293,935258,21854,13.7,6491059204.0
