Extended Degree,Extended Improved Gravity Index Values,EIGSM Values,PE Values,Isolating Centrality,Local Gravity Model Centrality,Degree Centrality,HCC Value,Second order centrality,Gravity Model Centrality,Semi local centrality,Node H-Index,GGC Values,CLC Values,Volume Centrality,PageRank Centrality,Coreness Centrality,Subgraph centrality,Gravity Index Centrality,H-GSM_1,Leverage Centrality,Betweenness Centrality,Clustering Coefficient,Laplacian Centrality,I-GSM Values
1.4,12.25,97.78649049,0.003275173,0,2,0.001315789,0.015711981,-10186.599,63.07597599,22,1,3.023413441,22.0,7,0.000679636,1,1.597739712,1.75,116.6388325,-0.333333333,0.0,0.0,6,63.15891612
4.2,46.0,243.7956132,0.013410137,3,18,0.003947368,0.060649455,-10189.55531,241.0989181,76,2,30.28503444,76.0,24,0.001854507,3,3.114563,4.25,130.0349192,0.233333333,0.010495111,0.0,24,80.6837499
1.8,10.5,80.6837499,0.003275173,0,3,0.001315789,0.038967326,-12106.58347,54.73871229,27,1,4.25,27.0,8,0.000724821,1,1.643532613,1.5,109.7643533,-0.5,0.0,0.0,8,54.81068955
3.2,14.25,121.7965404,0.00505881,0,10,0.002631579,0.047922549,-12097.27686,112.9079801,34,2,12.5,34.0,10,0.001350414,2,2.332575493,2.75,110.8291926,-0.1,0.005256224,0.0,16,56.60255312
7.4,639.0,344.2724532,0.035583594,0,17,0.001315789,0.526704316,-7045.387453,162.4620082,748,1,43.32325062,748.0,132,0.000580039,3,3.563760252,11.0,173.4936835,-0.888888889,0.0,0.0,36,162.6756334
7.4,639.0,344.2724532,0.035583594,0,17,0.001315789,0.526704316,-7045.387453,162.4620082,748,1,43.32325062,748.0,132,0.000580039,3,3.563760252,11.0,173.4936835,-0.888888889,0.0,0.0,36,162.6756334
7.4,639.0,344.2724532,0.035583594,0,17,0.001315789,0.526704316,-7045.387453,162.4620082,748,1,43.32325062,748.0,132,0.000580039,3,3.563760252,11.0,173.4936835,-0.888888889,0.0,0.0,36,162.6756334
9.2,703.5,469.9083918,0.044809608,0,40,0.002631579,0.538644615,-5782.990203,342.0787897,804,2,101.0142729,804.0,152,0.001034916,5,4.421930137,27.0,178.364774,-0.494736842,0.008382815,0.0,46,171.4894983
11.6,1014.75,596.658395,0.057634732,0,52,0.002631579,0.570068576,-5170.598036,353.7650227,1166,2,15.28103241,428.9474284,159,0.000955796,6,6.893110742,32.0,178.6772015,-0.71291866,0.0,1.0,58,177.3479914
7.4,639.0,344.2724532,0.035583594,0,17,0.001315789,0.526704316,-7045.387453,162.4620082,748,1,43.32325062,748.0,132,0.000580039,3,3.563760252,11.0,173.4936835,-0.888888889,0.0,0.0,36,162.6756334
7.4,639.0,344.2724532,0.035583594,0,17,0.001315789,0.526704316,-7045.387453,162.4620082,748,1,43.32325062,748.0,132,0.000580039,3,3.563760252,11.0,173.4936835,-0.888888889,0.0,0.0,36,162.6756334
7.4,639.0,344.2724532,0.035583594,0,17,0.001315789,0.526704316,-7045.387453,162.4620082,748,1,43.32325062,748.0,132,0.000580039,3,3.563760252,11.0,173.4936835,-0.888888889,0.0,0.0,36,162.6756334
7.4,639.0,344.2724532,0.035583594,0,17,0.001315789,0.526704316,-7045.387453,162.4620082,748,1,43.32325062,748.0,132,0.000580039,3,3.563760252,11.0,173.4936835,-0.888888889,0.0,0.0,36,162.6756334
7.4,639.0,344.2724532,0.035583594,0,17,0.001315789,0.526704316,-7045.387453,162.4620082,748,1,43.32325062,748.0,132,0.000580039,3,3.563760252,11.0,173.4936835,-0.888888889,0.0,0.0,36,162.6756334
2.8,98.5,219.2901625,0.01137682,0,8,0.002631579,0.078721259,-7650.882171,180.837779,96,2,16.91088971,96.0,23,0.001109596,4,2.320294103,10.5,137.7247886,0.0,0.002205731,0.0,14,90.65683383
4.0,38.5,170.990329,0.006502614,0,14,0.002631579,0.107946753,-7782.886165,132.0984272,58,2,18.0,58.0,15,0.001129931,4,2.450790917,12.0,118.1459462,-0.214285714,2.77e-05,0.0,20,66.2230272
9.6,454.0,666.2752034,0.036777188,30,90,0.007894737,0.332956837,-7351.831491,792.8590684,476,1,161.1037574,476.0,74,0.003514032,8,7.233032158,13.0,158.6233743,0.553571429,0.013123223,0.0,72,133.1891608
3.0,29.75,133.1891608,0.007222592,0,6,0.001315789,0.135760387,-9838.279945,81.9210287,84,1,9.287368072,84.0,20,0.000697375,1,1.831045225,2.75,128.4489299,-0.714285714,0.0,0.0,14,82.02874864
3.0,29.75,133.1891608,0.007222592,0,6,0.001315789,0.135760387,-9838.279945,81.9210287,84,1,9.287368072,84.0,20,0.000697375,1,1.831045225,2.75,128.4489299,-0.714285714,0.0,0.0,14,82.02874864
3.0,29.75,133.1891608,0.007222592,0,6,0.001315789,0.135760387,-9838.279945,81.9210287,84,1,9.287368072,84.0,20,0.000697375,1,1.831045225,2.75,128.4489299,-0.714285714,0.0,0.0,14,82.02874864
3.0,29.75,133.1891608,0.007222592,0,6,0.001315789,0.135760387,-9838.279945,81.9210287,84,1,9.287368072,84.0,20,0.000697375,1,1.831045225,2.75,128.4489299,-0.714285714,0.0,0.0,14,82.02874864
3.0,29.75,133.1891608,0.007222592,0,6,0.001315789,0.135760387,-9838.279945,81.9210287,84,1,9.287368072,84.0,20,0.000697375,1,1.831045225,2.75,128.4489299,-0.714285714,0.0,0.0,14,82.02874864
3.6,70.0,217.879742,0.006471247,0,12,0.002631579,0.172529246,-8033.725351,165.6658556,72,2,1.421299617,26.48731976,16,0.001000612,4,2.887979954,10.5,130.6068406,-0.166666667,0.0,1.0,18,83.05090905
3.6,70.0,217.879742,0.006471247,0,12,0.002631579,0.172529246,-8033.725351,165.6658556,72,2,1.421299617,26.48731976,16,0.001000612,4,2.887979954,10.5,130.6068406,-0.166666667,0.0,1.0,18,83.05090905
4.8,83.0,226.5458055,0.007449795,0,18,0.002631579,0.22202501,-8901.427574,173.9200995,105,2,2.047341371,38.62734132,20,0.001010998,4,3.298997163,11.5,133.3271197,-0.380952381,0.0,1.0,24,87.18889186
7.0,121.0,433.0762982,0.013810407,10,50,0.006578947,0.240722065,-8591.986359,434.8002488,119,2,20.73311091,97.42895962,17,0.002503008,8,6.444310622,17.5,135.8982547,0.46031746,0.005261424,0.2,50,87.53328467
8.8,466.5,523.2055149,0.026400657,0,64,0.005263158,0.262404195,-7253.965026,553.1350176,426,2,47.45236817,305.2423383,71,0.001826675,9,6.083649857,27.5,163.4300203,0.070707071,0.013090285,0.333333333,52,139.0125209
2.6,23.5,87.53328467,0.002793338,0,5,0.001315789,0.078721259,-10796.50664,59.76441113,34,1,4.250352632,34.0,14,0.00062267,2,1.804567904,3.75,112.8701137,-0.666666667,0.0,0.0,12,59.8429968
4.8,83.0,226.5458055,0.007449795,0,18,0.002631579,0.22202501,-8901.427574,173.9200995,105,2,2.047341371,38.62734132,20,0.001010998,4,3.298997163,11.5,133.3271197,-0.380952381,0.0,1.0,24,87.18889186
2.6,23.5,87.53328467,0.002793338,0,5,0.001315789,0.078721259,-10796.50664,59.76441113,34,1,4.250352632,34.0,14,0.00062267,2,1.804567904,3.75,112.8701137,-0.666666667,0.0,0.0,12,59.8429968
4.0,714.5,386.5630772,0.020437015,2,14,0.002631579,0.141730537,-7324.608575,283.6697673,539,1,43.80365719,539.0,90,0.001064739,5,3.820197837,9.5,163.1912925,-0.083333333,0.002631579,0.0,20,142.2081331
2.2,116.5,187.1015366,0.008093615,0,4,0.001315789,0.06222267,-8077.367654,103.4223734,189,1,7.828254841,189.0,27,0.000588905,2,1.80264657,3.75,145.3932395,-0.6,0.0,0.0,10,103.558366
1.8,191.5,220.5505507,0.017524125,0,3,0.001315789,0.038967326,-8292.280649,112.7427474,192,1,13.38955356,192.0,45,0.000611712,2,1.796456977,3.5,151.2301294,-0.5,0.0,0.0,8,112.8909956
2.6,82.25,205.2992056,0.016846201,0,5,0.001315789,0.078721259,-9395.058611,108.3906475,162,1,14.88955356,162.0,45,0.000695728,1,1.890380173,2.75,147.7224347,-0.666666667,0.0,0.0,12,108.533173
2.6,82.25,205.2992056,0.016846201,0,5,0.001315789,0.078721259,-9395.058611,108.3906475,162,1,14.88955356,162.0,45,0.000695728,1,1.890380173,2.75,147.7224347,-0.666666667,0.0,0.0,12,108.533173
2.6,82.25,205.2992056,0.016846201,0,5,0.001315789,0.078721259,-9395.058611,108.3906475,162,1,14.88955356,162.0,45,0.000695728,1,1.890380173,2.75,147.7224347,-0.666666667,0.0,0.0,12,108.533173
2.6,82.25,205.2992056,0.016846201,0,5,0.001315789,0.078721259,-9395.058611,108.3906475,162,1,14.88955356,162.0,45,0.000695728,1,1.890380173,2.75,147.7224347,-0.666666667,0.0,0.0,12,108.533173
2.6,422.25,267.9228519,0.022101286,0,5,0.001315789,0.078721259,-7627.486334,131.2197443,286,1,18.37423679,286.0,63,0.000554661,3,2.023800563,6.25,159.3488028,-0.666666667,0.0,0.0,12,131.3922883
1.4,80.0,202.5697615,0.015816354,0,2,0.001315789,0.015711981,-9413.023441,105.1614809,144,1,11.13955356,144.0,39,0.000685423,1,1.722844769,2.0,146.9678173,-0.333333333,0.0,0.0,6,105.2997602
2.6,378.75,255.266987,0.017636468,0,5,0.001315789,0.078721259,-7760.558264,126.0097417,336,1,16.88744121,336.0,64,0.000571163,3,2.176043281,6.0,156.6132539,-0.666666667,0.0,0.0,12,126.175435
2.6,378.75,255.266987,0.017636468,0,5,0.001315789,0.078721259,-7760.558264,126.0097417,336,1,16.88744121,336.0,64,0.000571163,3,2.176043281,6.0,156.6132539,-0.666666667,0.0,0.0,12,126.175435
6.4,302.5,547.3262699,0.026113602,8,40,0.005263158,0.190439693,-6073.222856,525.7043159,376,2,90.61881497,376.0,68,0.002097533,6,4.464547135,19.0,162.033655,0.307936508,0.006468281,0.0,40,132.1187049
1.4,35.75,146.1342642,0.007222592,0,2,0.001315789,0.015711981,-9825.73326,84.60160147,74,1,5.276674062,74.0,16,0.000683726,1,1.622481175,1.5,132.89814,-0.333333333,0.0,0.0,6,84.71284617
2.6,92.0,158.0366354,0.007779189,0,5,0.001315789,0.078721259,-8035.729689,91.04738237,138,1,8.687995469,138.0,26,0.000565221,2,1.842291481,4.0,134.7674672,-0.666666667,0.0,0.0,12,91.16710278
3.2,94.0,236.285367,0.006930988,0,10,0.002631579,0.135760387,-9063.521469,174.6059807,97,2,1.377062487,35.68430579,19,0.001067902,4,2.827676758,9.0,134.1835557,-0.1,0.0,1.0,16,87.53273494
3.2,94.0,236.285367,0.006930988,0,10,0.002631579,0.135760387,-9063.521469,174.6059807,97,2,1.377062487,35.68430579,19,0.001067902,4,2.827676758,9.0,134.1835557,-0.1,0.0,1.0,16,87.53273494
4.6,406.5,256.1314602,0.020401323,0,10,0.001315789,0.303106091,-7390.031548,128.9487336,401,1,23.10062624,401.0,74,0.000562872,3,2.705048526,8.0,154.2457865,-0.818181818,0.0,0.0,22,129.1182914
4.6,406.5,256.1314602,0.020401323,0,10,0.001315789,0.303106091,-7390.031548,128.9487336,401,1,23.10062624,401.0,74,0.000562872,3,2.705048526,8.0,154.2457865,-0.818181818,0.0,0.0,22,129.1182914
4.6,406.5,256.1314602,0.020401323,0,10,0.001315789,0.303106091,-7390.031548,128.9487336,401,1,23.10062624,401.0,74,0.000562872,3,2.705048526,8.0,154.2457865,-0.818181818,0.0,0.0,22,129.1182914
4.6,406.5,256.1314602,0.020401323,0,10,0.001315789,0.303106091,-7390.031548,128.9487336,401,1,23.10062624,401.0,74,0.000562872,3,2.705048526,8.0,154.2457865,-0.818181818,0.0,0.0,22,129.1182914
3.0,297.75,231.1580765,0.016161423,0,6,0.001315789,0.135760387,-7547.060562,120.467555,256,1,15.12800417,256.0,46,0.000565847,3,1.940470677,6.25,153.7189845,-0.714285714,0.0,0.0,14,120.6259607
3.0,297.75,231.1580765,0.016161423,0,6,0.001315789,0.135760387,-7547.060562,120.467555,256,1,15.12800417,256.0,46,0.000565847,3,1.940470677,6.25,153.7189845,-0.714285714,0.0,0.0,14,120.6259607
5.2,512.0,383.6140696,0.025306421,2,20,0.002631579,0.272307382,-7234.092901,289.9735374,439,1,51.49621447,439.0,81,0.00112623,4,3.163985428,9.0,165.9280133,-0.151515152,0.002631579,0.0,26,145.3683126
4.2,507.75,297.5728381,0.024060374,0,9,0.001315789,0.266337233,-7241.873246,144.3478798,429,1,24.99810724,429.0,81,0.000551919,3,2.491915465,8.0,165.0423552,-0.8,0.0,0.0,20,144.5376863
7.6,588.75,627.3415354,0.034191285,8,52,0.005263158,0.307503025,-5817.082524,593.1615193,529,2,117.340445,529.0,89,0.002011326,7,5.070520309,25.5,168.8995977,0.287179487,0.005561133,0.0,46,149.071882
2.4,8.75,88.01143355,0.004039385,2,6,0.002631579,0.028438887,-13746.77436,82.00976592,12,1,7.5,12.0,6,0.001464509,2,2.230518331,2.25,96.82789819,0.166666667,0.002631579,0.0,12,41.11279048
1.4,3.75,41.11279048,0.001783637,0,2,0.001315789,0.015711981,-15222.22491,31.36763438,7,1,2.5,7.0,4,0.000822703,1,1.590664594,1.25,85.39085799,-0.333333333,0.0,0.0,6,31.40888044
7.4,956.5,671.3717849,0.042467428,0,42,0.003947368,0.368313836,-4756.352927,471.2861399,857,2,98.5671877,857.0,118,0.001264143,8,6.238486851,30.5,171.1573018,-0.1,0.000418721,0.0,40,157.7159008
4.2,703.0,303.2396121,0.019817527,0,9,0.001315789,0.266337233,-7155.240283,144.3229738,597,1,23.31686592,597.0,94,0.000514328,4,3.306665505,10.25,163.7513277,-0.8,0.0,0.0,20,144.5127476
4.2,703.0,303.2396121,0.019817527,0,9,0.001315789,0.266337233,-7155.240283,144.3229738,597,1,23.31686592,597.0,94,0.000514328,4,3.306665505,10.25,163.7513277,-0.8,0.0,0.0,20,144.5127476
1.4,17.0,97.25588966,0.005966145,0,2,0.001315789,0.015711981,-10409.07198,61.26474167,24,1,4.75,24.0,13,0.000730111,1,1.607357755,1.5,116.2711238,-0.333333333,0.0,0.0,6,61.34530016
2.6,249.75,216.6445693,0.011311048,0,5,0.001315789,0.078721259,-7876.429457,115.5846446,229,1,10.6517528,229.0,35,0.000576709,3,1.884331402,5.75,151.9985703,-0.666666667,0.0,0.0,12,115.7366296
2.6,249.75,216.6445693,0.011311048,0,5,0.001315789,0.078721259,-7876.429457,115.5846446,229,1,10.6517528,229.0,35,0.000576709,3,1.884331402,5.75,151.9985703,-0.666666667,0.0,0.0,12,115.7366296
2.2,297.0,233.9974218,0.011727208,0,4,0.001315789,0.06222267,-7856.7227,121.432151,244,1,10.20839174,244.0,37,0.000561891,3,1.858182485,5.5,155.5051107,-0.6,0.0,0.0,10,121.5918251
3.8,435.0,272.0166476,0.020821164,0,8,0.001315789,0.216054861,-7464.213348,135.5253732,420,1,20.71447879,420.0,65,0.000567143,3,2.291979143,7.25,160.6228074,-0.777777778,0.0,0.0,18,135.7035788
3.8,435.0,272.0166476,0.020821164,0,8,0.001315789,0.216054861,-7464.213348,135.5253732,420,1,20.71447879,420.0,65,0.000567143,3,2.291979143,7.25,160.6228074,-0.777777778,0.0,0.0,18,135.7035788
3.8,435.0,272.0166476,0.020821164,0,8,0.001315789,0.216054861,-7464.213348,135.5253732,420,1,20.71447879,420.0,65,0.000567143,3,2.291979143,7.25,160.6228074,-0.777777778,0.0,0.0,18,135.7035788
2.2,450.75,276.2163901,0.017764641,0,4,0.001315789,0.06222267,-7682.022884,134.2111521,363,1,14.95164191,363.0,59,0.000539315,3,2.133399766,5.5,160.8036113,-0.6,0.0,0.0,10,134.3876295
1.4,110.5,240.350387,0.015120622,0,2,0.001315789,0.015711981,-9351.96596,121.6137668,211,1,9.990852084,211.0,37,0.000652505,1,1.801885811,2.0,155.4257983,-0.333333333,0.0,0.0,6,121.7736797
3.2,286.0,400.8141035,0.019989901,0,10,0.002631579,0.081706333,-6639.301695,249.0003817,304,2,27.85283769,304.0,45,0.001008904,4,2.606155652,12.5,156.8494308,-0.1,6.27e-05,0.0,16,124.8278227
5.2,380.0,329.5886561,0.023297186,2,20,0.002631579,0.272307382,-7264.858118,255.2583264,428,1,49.09179267,428.0,75,0.00115915,4,3.000619246,8.75,157.9467138,-0.151515152,0.002631579,0.0,26,127.9650292
1.4,26.25,127.9650292,0.005099841,0,2,0.001315789,0.015711981,-9773.458419,77.10133188,62,1,4.013388463,62.0,11,0.000689785,1,1.607319892,1.75,129.4842659,-0.333333333,0.0,0.0,6,77.20271429
3.0,331.5,223.6420728,0.015795999,0,6,0.001315789,0.135760387,-7556.633585,114.0940788,271,1,15.49277737,271.0,56,0.000545502,3,2.199341116,6.5,147.1952525,-0.714285714,0.0,0.0,14,114.2441039
3.0,331.5,223.6420728,0.015795999,0,6,0.001315789,0.135760387,-7556.633585,114.0940788,271,1,15.49277737,271.0,56,0.000545502,3,2.199341116,6.5,147.1952525,-0.714285714,0.0,0.0,14,114.2441039
1.4,23.5,128.6124404,0.005099841,0,2,0.001315789,0.015711981,-9895.930715,77.57612901,53,1,4.128408805,53.0,11,0.0006932,1,1.606558053,1.75,128.4982249,-0.333333333,0.0,0.0,6,77.67813574
2.8,79.75,277.0644009,0.012009934,2,8,0.002631579,0.044937475,-9387.657724,221.7750202,170,1,17.95565857,170.0,26,0.001289604,2,2.377153757,3.25,149.9415938,0.066666667,0.002631579,0.0,14,111.1793191
1.4,9.5,111.1793191,0.002297361,0,2,0.001315789,0.015711981,-11439.86204,71.10445179,26,1,2.75,26.0,5,0.000745274,1,1.593269114,1.25,124.3933352,-0.333333333,0.0,0.0,6,71.19794875
1.8,77.0,205.8664522,0.010763887,0,3,0.001315789,0.038967326,-9393.654536,110.2486212,166,1,8.227829283,166.0,26,0.000656161,1,1.735223824,2.25,149.076929,-0.5,0.0,0.0,8,110.3935898
4.6,160.5,361.9306794,0.01143402,0,21,0.003947368,0.158229125,-7154.391344,302.9958947,160,2,12.15394537,114.6450097,26,0.001450206,6,3.722699502,15.0,142.2865975,0.133333333,0.000430162,0.333333333,26,101.3975723
3.6,146.0,277.6064189,0.009083574,0,12,0.002631579,0.152258975,-7724.765217,199.4341906,153,2,1.870459521,56.2855545,24,0.000988881,4,2.95105722,11.0,140.9145512,-0.2,0.0,1.0,18,99.97950856
2.8,67.25,177.0044799,0.010472061,2,8,0.002631579,0.044937475,-8924.443287,149.8920399,60,1,16.86777163,60.0,22,0.001282763,3,2.314454401,4.0,127.3515269,0.066666667,0.002631579,0.0,14,75.14324619
1.4,8.5,75.14324619,0.002297361,0,2,0.001315789,0.015711981,-11062.91164,51.30108421,22,1,2.75,22.0,5,0.000743358,1,1.592710814,1.5,108.220459,-0.333333333,0.0,0.0,6,51.36854125
1.4,16.25,116.0263453,0.002793338,0,2,0.001315789,0.015711981,-10213.1364,72.79278249,43,1,2.513417119,43.0,6,0.000694069,1,1.597361502,1.5,125.909011,-0.333333333,0.0,0.0,6,72.88849948
2.4,40.5,225.4264543,0.006782237,2,6,0.002631579,0.028438887,-9630.164634,188.1418644,100,1,9.809167762,100.0,12,0.001291288,2,2.25506427,2.75,140.5352751,0.166666667,0.002631579,0.0,12,94.31848717
1.4,5.25,94.31848717,0.001783637,0,2,0.001315789,0.015711981,-11639.69058,62.88019274,13,1,2.5,13.0,4,0.000746139,1,1.590953625,1.25,117.9430778,-0.333333333,0.0,0.0,6,62.96287543
2.2,39.0,113.1417736,0.005966145,0,4,0.001315789,0.06222267,-10852.68074,71.42330488,42,1,6.337900058,42.0,15,0.000652802,2,1.706129078,3.25,123.4804488,-0.6,0.0,0.0,10,71.51722111
7.2,177.25,413.0262984,0.019822917,4,48,0.005263158,0.196409843,-8662.468074,450.194533,217,2,65.17058662,217.0,42,0.0021448,6,4.368519201,19.5,150.8418409,0.205555556,0.028656126,0.0,44,113.1417736
3.2,42.0,162.9032066,0.007212192,2,10,0.002631579,0.06819282,-10847.49055,144.1243875,47,1,14.17580012,47.0,15,0.001284289,3,2.349569581,4.25,124.3114561,0.0,0.002631579,0.0,16,72.25183101
9.0,121.25,342.8625234,0.016854983,0,75,0.006578947,0.242133925,-10816.29711,403.8179133,122,3,41.44116403,99.88515188,25,0.00255372,9,6.782901295,21.5,128.4241123,0.265873016,0.01831357,0.2,60,81.29597086
1.4,7.5,72.25183101,0.002793338,0,2,0.001315789,0.015711981,-12665.32183,49.69608645,14,1,3.0,14.0,6,0.000743092,1,1.594034566,1.5,106.1052235,-0.333333333,0.0,0.0,6,49.76143304
2.2,128.0,187.9612754,0.010001344,0,4,0.001315789,0.06222267,-8733.685427,103.7241888,153,1,8.974898826,153.0,25,0.00060963,2,1.749394717,4.0,145.7916038,-0.6,0.0,0.0,10,103.8605783
6.8,89.0,238.4199656,0.011726886,4,44,0.005263158,0.227208552,-11756.81339,233.9154569,84,2,16.24969731,60.18863009,18,0.002101274,7,5.554075667,16.0,110.1176861,0.241269841,0.002635046,0.333333333,42,58.78705253
5.8,65.75,180.4791405,0.009429526,3,30,0.003947368,0.214481646,-11981.88015,173.9365927,73,2,12.66538887,52.30678567,19,0.001640492,5,4.106374453,13.0,109.3247232,0.035714286,0.002631579,0.333333333,32,58.20787854
4.8,60.5,140.0830234,0.007645889,0,18,0.002631579,0.208511497,-11984.22988,114.6799507,66,2,2.040945811,24.28004312,19,0.001077832,4,3.299459979,11.0,108.3680503,-0.380952381,0.0,1.0,24,57.49086993
3.6,38.25,120.1970691,0.005976922,2,12,0.002631579,0.084691408,-12634.1593,110.1799507,44,1,12.63549566,44.0,19,0.001250681,3,2.462742449,5.0,108.0803039,-0.047619048,0.002631579,0.0,18,55.23494888
2.2,54.0,100.7545502,0.007398425,0,4,0.001315789,0.06222267,-9428.093865,62.29224152,58,1,7.117678699,58.0,23,0.000669889,2,1.753363827,3.25,115.0549711,-0.6,0.0,0.0,10,62.3741511
2.2,54.0,100.7545502,0.007398425,0,4,0.001315789,0.06222267,-9428.093865,62.29224152,58,1,7.117678699,58.0,23,0.000669889,2,1.753363827,3.25,115.0549711,-0.6,0.0,0.0,10,62.3741511
1.4,25.0,98.59624306,0.00803616,0,2,0.001315789,0.015711981,-10159.30516,60.04918597,34,1,5.933885815,34.0,18,0.000721359,1,1.619779467,1.5,114.6312501,-0.333333333,0.0,0.0,6,60.1281461
3.4,35.0,189.8573825,0.012400436,6,12,0.003947368,0.054679306,-10137.10853,185.5325579,44,1,23.80165745,44.0,20,0.001996267,3,2.999547057,3.5,116.5406818,0.4,0.005259691,0.0,20,62.08846815
1.4,25.0,98.59624306,0.00803616,0,2,0.001315789,0.015711981,-10159.30516,60.04918597,34,1,5.933885815,34.0,18,0.000721359,1,1.619779467,1.5,114.6312501,-0.333333333,0.0,0.0,6,60.1281461
2.4,26.25,180.1559393,0.005902505,2,6,0.002631579,0.028438887,-9829.759719,154.8772511,50,1,7.976513427,50.0,10,0.001287247,2,2.247010054,2.75,129.2125414,0.166666667,0.002631579,0.0,12,77.64241128
1.4,4.75,77.64241128,0.001783637,0,2,0.001315789,0.015711981,-11805.35904,53.55866291,11,1,2.5,11.0,4,0.000744618,1,1.590872227,1.25,109.831206,-0.333333333,0.0,0.0,6,53.62908849
1.4,27.75,142.2081331,0.003745247,0,2,0.001315789,0.015711981,-9817.953798,84.72781699,66,1,2.770125679,66.0,8,0.000649684,1,1.611716683,2.0,133.168007,-0.333333333,0.0,0.0,6,84.83922765
2.2,54.75,183.7576174,0.009226014,0,4,0.001315789,0.06222267,-9520.4713,102.7470956,137,1,8.448712479,137.0,23,0.000688038,1,1.739992248,2.25,145.3369272,-0.6,0.0,0.0,10,102.8822003
2.2,54.75,183.7576174,0.009226014,0,4,0.001315789,0.06222267,-9520.4713,102.7470956,137,1,8.448712479,137.0,23,0.000688038,1,1.739992248,2.25,145.3369272,-0.6,0.0,0.0,10,102.8822003
2.2,54.75,183.7576174,0.009226014,0,4,0.001315789,0.06222267,-9520.4713,102.7470956,137,1,8.448712479,137.0,23,0.000688038,1,1.739992248,2.25,145.3369272,-0.6,0.0,0.0,10,102.8822003
2.2,7.5,77.32081625,0.003275173,0,4,0.001315789,0.06222267,-12096.79187,54.35254972,22,1,5.25,22.0,9,0.000748638,1,1.694006024,1.75,108.918203,-0.6,0.0,0.0,10,54.4240192
2.2,7.5,77.32081625,0.003275173,0,4,0.001315789,0.06222267,-12096.79187,54.35254972,22,1,5.25,22.0,9,0.000748638,1,1.694006024,1.75,108.918203,-0.6,0.0,0.0,10,54.4240192
2.2,7.5,77.32081625,0.003275173,0,4,0.001315789,0.06222267,-12096.79187,54.35254972,22,1,5.25,22.0,9,0.000748638,1,1.694006024,1.75,108.918203,-0.6,0.0,0.0,10,54.4240192
1.8,35.5,132.3823706,0.008833163,0,3,0.001315789,0.038967326,-10211.63793,77.75352827,61,1,7.09501148,61.0,21,0.000669426,1,1.677306729,2.0,127.9725469,-0.5,0.0,0.0,8,77.85576827
1.8,24.5,58.20787854,0.002915014,0,3,0.001315789,0.038967326,-13649.46072,40.34306899,21,1,2.891568534,21.0,12,0.000661906,2,1.676858227,3.0,94.14898094,-0.5,0.0,0.0,8,40.39611707
1.8,32.0,68.10118965,0.003275173,0,3,0.001315789,0.038967326,-10740.30311,45.49837057,33,1,2.923004262,33.0,12,0.000647701,2,1.675210393,3.0,98.81736437,-0.5,0.0,0.0,8,45.55819748
2.6,294.0,212.0535863,0.013884029,0,5,0.001315789,0.078721259,-7728.11187,109.7876899,226,1,12.96697894,226.0,48,0.000554014,3,2.047840678,6.0,145.5035389,-0.666666667,0.0,0.0,12,109.9320524
2.4,30.0,182.8698743,0.006782237,2,6,0.002631579,0.028438887,-9761.927754,155.9976638,66,1,10.02677693,66.0,12,0.001327505,2,2.246040752,2.75,130.4573578,0.166666667,0.002631579,0.0,12,78.20409185
1.4,5.25,78.20409185,0.001783637,0,2,0.001315789,0.015711981,-11748.93865,53.75493988,13,1,2.5,13.0,4,0.000761455,1,1.590886252,1.25,110.652197,-0.333333333,0.0,0.0,6,53.82562355
5.6,381.0,330.5900336,0.023834775,0,22,0.002631579,0.275292457,-7257.102416,257.4111042,431,2,51.59179267,431.0,77,0.001137212,4,3.050219027,9.0,158.1985814,-0.318181818,0.005256224,0.0,28,129.0442507
1.8,161.0,213.4297126,0.013346111,0,3,0.001315789,0.038967326,-8200.353646,112.6340621,179,1,10.0709993,179.0,33,0.000595258,2,1.722266539,3.5,151.6698948,-0.5,0.0,0.0,8,112.7821674
1.4,45.5,168.955016,0.008833163,0,2,0.001315789,0.015711981,-9550.860998,94.84130748,87,1,6.160544787,87.0,20,0.000666752,1,1.638757938,1.75,141.1227138,-0.333333333,0.0,0.0,6,94.96601661
1.4,8.5,100.0172384,0.002297361,0,2,0.001315789,0.015711981,-10747.59507,65.31167259,22,1,2.75,22.0,5,0.000717488,1,1.59283268,1.5,119.9082893,-0.333333333,0.0,0.0,6,65.39755249
1.4,12.25,69.19269376,0.004656458,0,2,0.001315789,0.015711981,-10972.24614,46.40459227,15,1,3.862125559,15.0,10,0.000727132,1,1.601642687,1.5,102.0560117,-0.333333333,0.0,0.0,6,46.46561079
2.2,376.5,248.7008403,0.018195512,0,4,0.001315789,0.06222267,-7648.384484,123.6573998,347,1,15.16980371,347.0,54,0.00053995,3,2.00760368,5.75,155.8870702,-0.6,0.0,0.0,10,123.82
3.0,45.5,165.2848003,0.009615352,0,6,0.001315789,0.135760387,-9559.454986,96.00968175,121,1,10.8049177,121.0,26,0.000697089,1,1.849128757,2.75,140.3965465,-0.714285714,0.0,0.0,14,96.13592721
3.0,45.5,165.2848003,0.009615352,0,6,0.001315789,0.135760387,-9559.454986,96.00968175,121,1,10.8049177,121.0,26,0.000697089,1,1.849128757,2.75,140.3965465,-0.714285714,0.0,0.0,14,96.13592721
