MCGM Values,Degree Centrality,Node H-Index,Clustered Local Degree,DNC Scores,Gravity Model Centrality,PageRank Centrality,Laplacian Centrality,Global Relative Change in Avg Clustering,Local Gravity Model Centrality,LGC Scores,Density Centrality,H Values,Centrality Values,K-Shell Value,Betweenness Centrality,Extended Degree,Extended Coreness,Gravity Index Centrality,EHCC Value,Societal Capital Scores,Eigenvector Centrality,Closeness Centrality,MDD Value,Subgraph centrality
31.88490403,0.010590015,5,55.71428571,9.738095238,538.8336178,0.002229558,134,0.041075943,273,103783,19.48863636,10.17681824,71.91857143,4,0.005881749,19.8,141,123.0,14.31245176,46,0.391416086,0.000170097,5.2,31.4965335
1.402926154,0.003025719,2,12.0,2.095238095,91.44942011,0.000984526,30,0.002760883,24,7185,2.545454545,0.025588318,18.33857143,2,0.001704896,6.0,23,15.5,3.96115256,14,0.006397079,0.000149165,2.0,3.159727905
3.686164353,0.007564297,2,12.0,5.333333333,230.6963597,0.002194583,54,0.023353271,60,14418,9.943181818,0.28751241,40.92714286,2,0.012965147,7.8,28,27.0,7.376768716,17,0.028751241,0.000148082,3.5,5.858785829
5.267848597,0.010590015,3,24.0952381,7.966666667,409.7844104,0.003170082,100,0.029999734,154,39850,20.04545455,0.065640548,62.45357143,2,0.039902703,13.0,44,34.0,9.545150502,29,0.005049273,0.000157555,4.9,10.63639174
3.575246638,0.003025719,2,11.0,2.4,99.27448596,0.000887965,28,0.008064983,22,9450,2.704545455,0.400694036,18.98857143,2,0.007034788,5.6,32,26.0,4.304733728,13,0.066782339,0.000153917,2.0,3.149198553
1.985095721,0.004538578,2,14.0,3.095238095,141.7574635,0.001421172,40,0.002760883,42,10280,4.772727273,0.04045079,22.71714286,2,0.003677745,7.4,27,19.5,4.736815024,17,0.006741798,0.000149209,2.7,4.187763095
2.195479647,0.004538578,3,21.33333333,3.261904762,152.7836025,0.001382738,44,0.015803467,48,13112,5.011363636,0.04165111,28.46071429,2,0.006568632,8.2,31,20.5,5.431695395,19,0.006941852,0.000149745,3.0,4.84738548
3.501104333,0.003025719,2,11.0,2.4,99.08670818,0.000888707,28,0.008064983,22,9226,2.704545455,0.390362109,18.88857143,2,0.006396786,5.6,32,26.0,4.277077438,13,0.065060352,0.000153941,2.0,3.134506592
4.817539476,0.009077156,3,26.06666667,6.861904762,382.2527456,0.002748536,88,0.028907714,138,35068,17.18181818,0.017674488,52.99285714,2,0.077102681,12.8,44,35.0,7.219063545,29,0.001472874,0.000172176,4.5,8.937022613
2.893519917,0.006051437,3,19.83333333,4.428571429,209.3394375,0.001873944,54,0.015803467,68,18630,8.272727273,0.023011113,38.04928571,2,0.029100004,9.2,32,25.0,6.28440957,21,0.002876389,0.000146499,3.4,5.642084801
2.176573716,0.004538578,3,21.33333333,3.228571429,156.228705,0.001493876,44,0.011435385,48,13794,5.488636364,0.007723091,29.69714286,2,0.030106986,8.2,30,22.0,4.303576023,19,0.001287182,0.000156299,2.7,4.563308326
0.437195304,0.001512859,1,7.0,1.095238095,37.13721051,0.000611504,16,0.002760883,7,2800,0.795454545,0.00191185,10.92,1,0.0,3.4,13,5.0,2.017365578,8,0.000955925,0.000142714,1.0,1.969511151
0.921309864,0.003025719,2,7.0,2.166666667,72.42831481,0.001027486,20,0.006972962,14,3200,1.909090909,0.007283136,18.14071429,2,5.27e-05,4.0,14,12.0,3.299845639,9,0.001820784,0.000136836,2.0,2.70456016
3.784723446,0.007564297,3,18.0,5.345238095,250.6805058,0.002552848,66,0.008922999,90,25113,13.125,0.012402564,38.14285714,2,0.029735283,10.2,35,30.5,5.221507589,23,0.001378063,0.000134626,3.8,5.90500624
1.315255894,0.003025719,2,24.0,2.533333333,75.92567756,0.000986579,30,0.029063716,24,7830,2.386363636,0.014502351,19.78714286,2,0.0,6.0,23,14.5,4.314638539,14,0.003625588,0.000128452,2.0,3.913151632
4.61982071,0.009077156,4,34.66666667,9.378571429,303.7539717,0.002603214,94,0.080934693,156,41642,14.79545455,0.067329142,56.93785714,2,0.008782557,14.0,50,30.0,10.21829174,32,0.005610762,0.000130565,4.5,13.64015681
4.094910908,0.009077156,3,21.6,8.166666667,281.2211262,0.002761522,78,0.05527221,108,26715,13.84090909,0.148749793,49.60571429,2,0.026374883,10.8,37,27.5,8.563802418,24,0.013522708,0.000138427,4.5,10.0041169
2.551231293,0.006051437,2,27.0,6.511904762,166.1938659,0.001819337,56,0.080934693,72,19656,7.0,0.017227085,36.43071429,2,0.000888244,9.6,35,21.5,7.214046823,22,0.002153386,0.000124285,3.4,8.262820459
6.232158499,0.012102874,4,30.64285714,12.33333333,411.9511622,0.003575231,124,0.117907389,208,56916,24.81818182,0.053322857,73.64714286,2,0.018246161,15.2,51,36.5,12.14033959,34,0.003554857,0.000130174,5.6,16.32516573
3.15058152,0.006051437,3,34.5,5.045238095,196.0582034,0.001812642,66,0.02976573,92,26961,8.272727273,0.039926893,38.36071429,2,0.005250321,11.6,43,24.5,7.469127862,27,0.004990862,0.000130548,3.7,8.788710913
1.427705034,0.003025719,2,28.0,2.511904762,78.09693295,0.000975236,34,0.028673709,28,10591,2.545454545,0.006961111,23.12357143,2,0.0,6.8,27,15.5,4.599176743,16,0.001740278,0.000124254,2.0,4.390161617
1.495153541,0.004538578,2,14.66666667,3.7,108.805183,0.001574837,34,0.003947244,33,7633,4.056818182,0.018191752,22.84714286,2,0.003025719,6.2,21,14.5,4.25739645,14,0.00363835,0.000128452,2.7,4.465419269
3.019904304,0.003025719,2,11.0,2.6,96.44584057,0.000918568,28,0.013525086,22,9324,2.704545455,0.30592592,19.71357143,2,0.028336417,5.6,29,24.5,4.328402367,13,0.050987653,0.000149589,2.0,3.062669013
0.39288453,0.001512859,1,6.0,1.2,30.34825815,0.000617794,14,0.004788921,6,1974,0.715909091,0.005122036,8.973571429,1,0.0,3.0,11,4.5,1.798173399,7,0.002561018,0.000126839,1.0,1.925344598
25.11657017,0.009077156,5,46.2,7.933333333,436.1311866,0.002035777,108,0.018143511,198,77220,15.75,7.131024214,64.94,4,0.010713922,16.8,119,112.0,12.29868793,39,0.324137464,0.00016675,4.8,22.80754532
24.42760745,0.009077156,5,44.8,7.838095238,432.2145199,0.002041014,106,0.023759617,192,73723,15.75,6.930839567,64.34,4,0.009914314,16.4,116,112.0,12.14059686,38,0.315038162,0.000166778,5.1,22.05439289
18.39445075,0.007564297,4,37.8,6.371428571,334.9784532,0.001769449,84,0.013931432,135,52080,11.53409091,4.606095787,55.34,4,0.031530077,13.8,97,97.0,10.26112683,32,0.25589421,0.000164393,4.7,15.77761433
0.216270952,0.001512859,1,3.0,1.333333333,23.28010564,0.000672783,8,0.023353271,3,560,0.477272727,0.001379132,6.263571429,1,0.0,1.8,5,3.0,1.284795472,4,0.000689566,0.000118413,1.0,1.68351965
1.689544498,0.004538578,2,11.0,3.133333333,137.5556953,0.001529012,34,0.0036969,33,7616,4.534090909,0.001859015,22.91857143,2,0.003499913,6.2,22,19.0,3.07769488,14,0.000309836,0.000157282,2.7,3.648601347
1.90693227,0.004538578,3,18.66666667,3.233333333,161.8500479,0.001501466,40,0.013775429,42,10260,5.011363636,0.002266059,27.50714286,2,0.01490092,7.4,27,20.5,3.626575765,17,0.000377676,0.000171821,2.7,4.330296828
0.717154427,0.003025719,2,6.0,2.0,65.9422124,0.001122399,18,0.001512859,12,1773,1.75,0.000259806,12.19857143,2,0.000349637,3.6,12,11.0,1.646385387,8,6.5e-05,0.000142735,2.0,2.516346575
1.189975318,0.004538578,2,7.0,3.333333333,124.2328534,0.001660018,26,0.023353271,21,3289,3.818181818,0.000469911,17.19857143,2,0.014584234,4.6,14,16.0,2.047208644,10,7.83e-05,0.000161734,2.4,3.178217309
1.256085861,0.004538578,2,8.0,3.333333333,114.4831947,0.00173931,28,0.023353271,24,4242,4.056818182,0.001377816,19.44857143,2,0.027532833,5.0,15,14.5,1.948803705,11,0.000275563,0.000142552,2.7,3.240430435
0.3156873,0.001512859,1,5.0,1.1,40.72339578,0.000642052,12,0.0036969,5,1338,0.636363636,0.000167549,9.428571429,1,0.0,2.6,9,4.0,1.143169539,6,8.38e-05,0.000167673,1.0,1.796722451
1.158002137,0.004538578,2,8.0,3.0,105.2681709,0.00163108,28,0.001512859,24,2912,3.818181818,0.000196009,14.81,2,0.004920902,5.0,16,16.0,1.995883715,11,3.27e-05,0.000146071,2.4,3.317524888
0.893900771,0.003025719,2,7.0,2.0,65.47613238,0.001202589,20,0.001512859,14,2880,2.068181818,0.00108901,17.63214286,2,0.005423015,4.0,13,12.5,1.835991767,9,0.000272252,0.000123824,2.0,2.475203746
0.329926188,0.001512859,1,5.0,1.0,30.22569658,0.000660594,12,0.001512859,5,1482,0.636363636,0.000523609,14.13214286,1,0.0,2.6,9,4.0,1.571263185,6,0.000261805,0.00012364,1.0,1.774968767
1.550088422,0.004538578,2,10.0,3.0,109.0733652,0.001678533,32,0.001512859,30,5824,4.534090909,0.00176667,24.03214286,2,0.005946309,5.8,19,18.5,2.325829689,13,0.000294445,0.000123962,2.7,3.345442514
0.716340643,0.003025719,2,6.0,2.0,65.44509599,0.001188068,18,0.001512859,12,1395,1.909090909,6.69e-05,9.97,2,0.002119232,3.6,12,12.0,1.206328788,8,1.67e-05,0.000146391,2.0,2.392308795
1.19109967,0.003025719,2,24.0,2.678571429,69.49361988,0.000993059,30,0.025397647,24,7710,2.227272727,0.004340727,20.87357143,2,0.0,6.0,23,13.5,4.338307178,14,0.001085182,0.00011989,2.0,4.0537844
1.19109967,0.003025719,2,24.0,2.678571429,69.49361988,0.000993059,30,0.025397647,24,7710,2.227272727,0.004340727,20.87357143,2,0.0,6.0,23,13.5,4.338307178,14,0.001085182,0.00011989,2.0,4.0537844
0.49605746,0.001512859,1,8.0,1.178571429,31.99680994,0.000606451,18,0.003462896,8,3924,0.875,0.001351415,12.31,1,0.0,3.8,15,5.5,2.39040391,9,0.000675708,0.000119875,1.0,2.151929838
0.518536621,0.003025719,2,4.0,2.0,50.98936456,0.001306814,14,0.001512859,8,630,1.590909091,4.5e-06,7.0,2,0.001915973,2.8,8,10.0,0.535374325,6,1.12e-06,0.000132837,2.0,2.283017359
0.60497301,0.003025719,2,5.0,2.0,52.67033663,0.001272976,16,0.001512859,10,888,1.75,8.33e-06,7.7,2,0.00206316,3.2,10,11.0,0.76035503,7,2.08e-06,0.000133547,2.0,2.335550246
1.080454376,0.004538578,2,7.0,3.0,91.56846203,0.001735806,26,0.001512859,21,2197,3.818181818,5.88e-05,12.7,2,0.00421971,4.6,14,16.0,1.486750707,10,9.79e-06,0.000138715,2.4,3.141633799
0.642965048,0.003025719,2,5.0,2.0,50.04388562,0.001260015,16,0.001512859,10,1184,1.75,0.000233602,9.903571429,2,0.00234208,3.2,10,11.0,0.730897865,7,5.84e-05,0.000114639,2.0,2.344441773
0.518721477,0.003025719,2,4.0,2.0,39.90897089,0.001311118,14,0.001512859,8,658,1.590909091,5.01e-05,7.0,2,0.000102713,2.8,8,10.0,0.535374325,6,1.25e-05,0.000106724,2.0,2.286460585
0.617406964,0.003025719,2,5.0,2.0,43.58703426,0.001293365,16,0.001512859,10,960,1.75,2.94e-05,8.4,2,0.000777183,3.2,10,11.0,0.628248006,7,7.34e-06,0.00011212,2.0,2.340537313
1.360572325,0.004538578,3,9.0,3.0,106.1818175,0.001704548,30,0.001512859,27,4005,4.295454545,0.000679075,18.47214286,2,0.019300084,5.4,17,17.5,1.347182917,12,0.000113179,0.000131268,2.7,3.26413113
0.352539723,0.003025719,1,4.0,2.0,52.78984264,0.001428223,14,0.001512859,8,735,1.590909091,0.000162515,7.168571429,1,0.003025719,2.8,6,4.0,0.559042964,6,5.42e-05,0.000130327,1.7,2.287182743
0.105020539,0.001512859,1,2.0,1.0,19.43947432,0.000833403,6,0.001512859,2,126,0.397727273,1.03e-05,2.9,1,0.0,1.4,3,1.5,0.219320813,3,1.03e-05,0.000120005,1.0,1.5923045
1.18883464,0.004538578,2,8.0,3.0,86.437866,0.001795227,28,0.001512859,24,2758,4.056818182,0.000155828,14.8,2,0.013236143,5.0,15,16.5,1.06483149,11,2.6e-05,0.000121021,2.4,3.199320665
0.987985827,0.004538578,2,7.0,3.0,74.91759508,0.001896137,26,0.001512859,21,2067,3.818181818,8e-05,12.6,2,0.009093201,4.6,13,13.5,0.88512992,10,1.6e-05,0.000112905,2.4,3.136587115
0.630555113,0.003025719,2,5.0,2.0,50.30195818,0.00127413,16,0.001512859,10,1176,1.75,0.000219357,9.903571429,2,0.002477523,3.2,9,10.5,0.677643427,7,5.48e-05,0.000114692,2.0,2.341334402
0.398189239,0.003025719,2,5.0,2.0,39.0347137,0.001452889,16,0.001512859,10,808,1.75,9.53e-06,7.0,1,0.006042268,3.2,7,4.25,0.543349627,7,3.18e-06,0.000105119,1.7,2.333780086
0.231488817,0.003025719,1,3.0,2.0,29.54867928,0.001624941,12,0.001512859,6,342,1.431818182,1.26e-06,4.9,1,0.003025719,2.4,4,2.5,0.361589915,5,6.31e-07,9.83e-05,1.7,2.230542238
25.35155039,0.009077156,5,44.0,8.361904762,399.6180165,0.001951048,108,0.001607199,198,74736,14.79545455,7.72699739,60.81,4,0.003254894,16.8,120,112.0,12.38358631,39,0.335956408,0.000154871,5.1,23.47675431
0.092593531,0.001512859,1,2.0,1.0,11.87644796,0.000916227,6,0.001512859,2,96,0.397727273,1.21e-07,2.1,1,0.0,1.4,2,1.25,0.191664523,3,1.21e-07,9.23e-05,1.0,1.590664865
21.22568282,0.007564297,4,45.0,6.966666667,334.0133987,0.001638763,90,0.011591387,150,59625,10.73863636,5.798028773,52.32,4,0.001265393,15.0,110,98.0,10.85785953,35,0.305159409,0.000164096,4.7,19.871818
