Global Relative Change in Avg Clustering,Degree Centrality,Local Gravity Model Centrality,LGC Scores,Betweenness Centrality,I-GSM Values,H-GSM_1,Centrality Values,Subgraph centrality,DIL Centrality,Extended Degree,Extended Improved Gravity Index Values,Improved Gravity Index Values,EHCC Value,Second order centrality,DNC Scores,Closeness Centrality,HCC Value,Local-Global Centrality,K-Shell Value,Semi local centrality,H Values,Node H-Index,MDD Value,Leverage Centrality
0.002366815,0.003101737,345,1552068,0.00136698,266.2829614,363.7801303,376.2853447,152.1887696,24.13411765,30.6,7673.0,652.5,5.536906596,-7765.413689,7.458064516,0.000115447,0.848912615,2.673536286,3,5585,0.433511769,3,4.4,-0.18129474
0.000166425,0.001861042,108,353682,0.000804048,184.4155327,337.2311315,185.0075793,21.95820603,8.252173913,16.2,3528.5,327.0,2.39884275,-9171.665237,3.457575758,0.000110791,0.277177457,1.485235397,3,2436,0.081492258,3,3.0,-0.503333333
0.000632285,0.001240695,48,198180,0.000359653,164.9208445,330.4138054,147.373079,16.60182556,3.454545455,10.8,2910.25,173.0,1.709189925,-11893.64257,2.090909091,0.000109926,0.17121565,0.972778215,2,1948,0.043478384,2,2.0,-0.416666667
0.002567368,0.008064516,1833,5973304,0.017820499,371.7119928,407.12378,755.0012453,309.9851449,289.7799171,64.2,15321.0,1693.75,11.89520977,-5185.842595,17.19235956,0.000125031,1.106431156,7.549526678,5,10037,1.161867586,8,10.6,0.22618142
0.000597501,0.009925558,3648,14598584,0.014814157,500.254062,428.9659276,1396.084311,1748.368713,252.3269894,100.8,30752.5,2482.5,21.71590771,-4525.823663,21.08763773,0.000123716,1.421360754,9.771818635,5,19445,5.929298655,10,12.7,0.11871724
0.000308724,0.003101737,335,1335042,0.00153147,252.5150606,359.0499863,411.5246843,129.8551116,31.73150327,29.8,8446.0,802.0,5.927272402,-7094.779639,5.944266844,0.000114286,0.609465802,2.628186957,4,5266,0.505964052,5,5.0,-0.411138959
0.000526444,0.008684864,3024,13644426,0.011807446,480.3325804,414.7501687,1217.412977,2499.208703,347.9896593,94.8,29628.25,2453.75,18.49525993,-4804.449377,17.08678223,0.000120802,1.431958726,8.332432744,5,19274,7.483663142,9,11.9,0.076457841
0.000305197,0.004342432,420,1031448,0.005803145,223.6499246,352.6257871,306.2553243,53.58072841,68.48844119,28.2,5537.25,646.0,4.164594604,-7001.517641,8.562337662,0.000112233,0.519698327,3.574107892,4,3760,0.275338252,5,5.8,0.048763497
1.42e-05,0.003101737,370,1798423,0.003718661,268.4578083,361.7337935,438.4492156,349.396133,14.53417469,32.6,11159.5,887.0,6.951588979,-7739.475602,5.900205542,0.00011485,1.092662391,2.654685235,4,6803,0.939638309,4,4.7,-0.295987443
0.000142395,0.003722084,570,2701292,0.000276817,301.0151028,370.6020713,569.5270027,509.6903125,26.50011312,41.6,14158.75,1312.5,9.420844828,-6571.748434,7.755608472,0.000115902,1.135426893,3.251662916,5,8871,1.489362657,5,5.7,-0.357431457
0.001065055,0.018610422,10980,46236009,0.032360343,641.8263146,475.5447511,2248.471205,12682.07407,1368.690076,164.4,57105.5,4551.75,40.97361614,-3938.166046,43.28803849,0.000123747,1.801619433,18.81624971,7,32993,39.47028002,13,21.3,0.474376408
0.001058069,0.001240695,10,6832,0.001240695,76.53233088,280.6285557,25.90258257,2.658699154,2.75,3.2,220.5,13.25,0.311579664,-16860.3172,2.333333333,9.85e-05,0.021249687,0.819856149,1,268,0.00190914,1,1.7,0.0
0.000719348,0.001240695,40,74336,0.000715519,114.9701138,305.76414,62.80280435,7.542072538,3.78021978,9.2,1252.75,105.5,1.126441188,-11185.65221,2.3003663,0.00010717,0.094091935,0.894153235,2,951,0.00541245,2,2.0,-0.644444444
0.000669323,0.000620347,13,37954,0.0,99.63833735,296.3638445,45.00778211,5.91851924,1.0,5.8,1045.0,39.75,0.91752714,-14868.26993,1.205128205,0.000104811,0.063738311,0.433997053,1,752,0.002559464,1,1.0,-0.857142857
0.000669323,0.000620347,13,37954,0.0,99.63833735,296.3638445,45.00778211,5.91851924,1.0,5.8,1045.0,39.75,0.91752714,-14868.26993,1.205128205,0.000104811,0.063738311,0.433997053,1,752,0.002559464,1,1.0,-0.857142857
0.000669323,0.001240695,30,59526,0.000292444,114.320593,308.1764517,63.90433375,7.382963118,3.423076923,7.2,1218.0,94.0,1.100125399,-12051.70939,2.205128205,0.000107945,0.07512092,0.902597922,2,933,0.007168747,2,2.0,-0.366666667
0.000798639,0.00248139,116,118521,0.0,116.2696094,297.646768,111.0067278,19.26231133,4.0,14.0,1748.0,211.0,1.870463258,-9585.300319,6.59047619,0.000101082,0.272111354,1.725970274,4,1222,0.015677444,4,4.0,-0.194736842
0.000798639,0.00248139,116,118521,0.0,116.2696094,297.646768,111.0067278,19.26231133,4.0,14.0,1748.0,211.0,1.870463258,-9585.300319,6.59047619,0.000101082,0.272111354,1.725970274,4,1222,0.015677444,4,4.0,-0.194736842
0.000798639,0.00248139,116,118521,0.0,116.2696094,297.646768,111.0067278,19.26231133,4.0,14.0,1748.0,211.0,1.870463258,-9585.300319,6.59047619,0.000101082,0.272111354,1.725970274,4,1222,0.015677444,4,4.0,-0.194736842
0.000644715,0.001240695,44,79125,0.0,118.4632995,300.6139429,107.4384196,8.746199805,2.0,10.0,1674.0,106.0,1.466593816,-10987.84003,2.361904762,0.000102407,0.158317509,0.880105832,2,1144,0.008472283,2,2.0,-0.660130719
0.00064536,0.000620347,15,40128,0.0,102.3490128,291.985641,57.41654208,4.222367904,1.0,6.6,910.0,41.25,0.774673068,-14943.82787,1.123809524,0.000100705,0.081946186,0.427621524,1,694,0.002684089,1,1.0,-0.875
0.00064536,0.000620347,15,40128,0.0,102.3490128,291.985641,57.41654208,4.222367904,1.0,6.6,910.0,41.25,0.774673068,-14943.82787,1.123809524,0.000100705,0.081946186,0.427621524,1,694,0.002684089,1,1.0,-0.875
0.000591157,0.006203474,1080,3313953,0.011674292,314.9965308,382.313859,595.8919317,348.799198,158.756265,49.2,12410.75,1316.25,9.826971445,-5677.469459,12.34686183,0.00011655,1.159220379,5.504164474,5,8583,1.271617175,7,8.2,0.098666945
3.62e-05,0.001240695,16,8470,0.0,62.67409057,255.2044402,27.10488796,3.748862956,2.0,4.4,296.5,31.0,0.431457132,-13366.4849,3.166666667,8.85e-05,0.043251765,0.742579333,2,283,0.001315085,2,2.0,-0.314285714
0.000820449,0.000620347,7,16000,0.0,88.16620332,285.0025913,39.19472534,3.6739631,1.0,3.4,927.5,26.75,0.864874064,-15462.95101,1.380952381,9.93e-05,0.033893447,0.41773639,1,528,0.003534708,1,1.0,-0.75
0.000569531,0.001861042,105,272814,0.0,156.4361194,318.4475626,193.4181189,45.15653193,3.0,15.8,4162.5,256.5,3.294271076,-9210.800121,4.052847806,0.000106667,0.37426821,1.401611695,3,2453,0.076555523,3,3.0,-0.550915751
0.00059688,0.001861042,105,247640,0.0,135.8400229,294.8044197,164.8029173,34.91961581,3.0,15.8,3301.75,254.25,2.990534198,-9253.213531,3.997619048,9.74e-05,0.363648741,1.29360696,3,2214,0.034795642,3,3.0,-0.512626263
0.000212253,0.006823821,1111,2128916,0.001388482,243.5725188,342.3827192,457.0684446,197.3150446,98.54437775,47.0,9181.0,943.75,8.103156462,-5704.38479,15.37146465,0.000104668,0.764773745,5.378455475,5,5636,0.550509766,7,8.6,0.153792525
0.000457436,0.001861042,111,285649,0.0001354,149.3046464,303.377374,138.7365632,24.25230821,7.577156177,16.6,2789.5,297.75,2.554573466,-9139.210724,3.562337662,9.93e-05,0.373007058,1.333099498,3,2002,0.038810733,3,3.0,-0.497619048
0.000639436,0.000620347,21,100870,0.0,113.5621136,285.9678164,70.95835757,10.11612279,1.0,9.0,1533.75,64.5,1.211207051,-14606.20522,1.138095238,9.63e-05,0.154268926,0.420150556,1,1189,0.006920271,1,1.0,-0.909090909
0.002042634,0.007444169,1164,2333450,0.002319255,250.739603,349.9951872,467.3505199,197.7279741,111.7505381,46.0,9227.75,955.0,8.55521479,-5591.452367,16.85638528,0.000105899,0.756930959,5.984451465,5,5677,0.660275357,6,9.0,0.264497075
0.000213736,0.003722084,354,678560,0.000718102,184.4694898,317.4849422,240.5522591,61.53267217,22.88333333,27.2,5099.0,510.0,4.804761564,-7084.387152,8.427777778,0.000101194,0.625384257,2.774256586,4,3182,0.228368546,5,5.7,-0.173544974
0.000560071,0.003722084,438,999032,0.000192557,209.4687837,330.1585832,302.6804063,109.5355372,13.84444444,32.8,6460.75,750.0,5.638669342,-6983.348786,7.954437229,0.000104123,0.694432303,2.875350403,5,4148,0.224592691,5,5.7,-0.28158334
0.000722936,0.00248139,220,652925,0.0,190.3460997,324.4099682,275.5308145,76.09026588,4.0,24.4,5811.25,538.0,4.748443266,-7891.732334,4.935103785,0.000104613,0.678725234,1.899352349,4,3787,0.143937968,4,4.0,-0.523506787
0.000107556,0.007444169,1308,3864355,0.005150184,305.5012161,370.8800298,681.0517154,305.8698865,200.2715942,50.8,13478.5,1346.25,11.14690265,-5355.762132,15.26654636,0.000110595,0.961753431,6.375496308,5,8058,1.446450728,7,9.6,0.224499767
0.000649044,0.00248139,92,57552,5.13e-07,73.32580044,245.4886751,86.67566456,14.91712245,4.991071429,11.6,1258.0,141.0,1.507545412,-9847.570898,5.866666667,8.22e-05,0.20686826,1.413247572,4,692,0.00304271,4,4.0,-0.177777778
0.000360841,0.003101737,125,81520,0.001355006,86.4232665,260.0032037,73.91191952,13.97016487,11.62395382,13.0,1076.0,174.0,1.360123249,-9689.271717,7.083333333,8.56e-05,0.214711046,1.868341022,4,652,0.003468907,4,4.4,0.073038073
0.000714145,0.000620347,9,19860,0.0,96.40984298,296.3531317,49.04453222,3.431170359,1.0,4.2,1037.5,30.25,0.796621404,-15065.07337,1.25,0.000104559,0.043251765,0.434672247,1,591,0.002955565,1,1.0,-0.8
0.000212041,0.005583127,891,3058560,0.012312898,310.8137216,382.570672,475.362985,190.8178417,112.7428571,45.0,10409.5,1070.0,7.306771524,-5935.486304,12.58748491,0.000122145,0.790304898,5.016571085,4,6339,0.949794068,5,7.2,0.009462759
0.000730335,0.004342432,189,236115,0.003537794,139.3160564,319.0295016,159.1832799,14.75950966,37.14285714,15.0,1866.0,207.75,1.945849307,-8274.622976,8.666666667,0.000105463,0.178560424,3.224229859,3,1289,0.033944412,3,5.5,0.373015873
0.0008085,0.00248139,92,53328,0.0,89.45967553,269.2679838,59.41185187,14.24909075,4.0,11.6,974.0,142.0,1.218741715,-10360.20997,6.678571429,8.95e-05,0.213947906,1.561130225,4,549,0.009229299,4,4.0,-0.151515152
0.0008085,0.00248139,92,53328,0.0,89.45967553,269.2679838,59.41185187,14.24909075,4.0,11.6,974.0,142.0,1.218741715,-10360.20997,6.678571429,8.95e-05,0.213947906,1.561130225,4,549,0.009229299,4,4.0,-0.151515152
0.0008085,0.00248139,92,53328,0.0,89.45967553,269.2679838,59.41185187,14.24909075,4.0,11.6,974.0,142.0,1.218741715,-10360.20997,6.678571429,8.95e-05,0.213947906,1.561130225,4,549,0.009229299,4,4.0,-0.151515152
1.37e-05,0.004342432,350,531804,0.003915556,171.6225247,320.7633755,199.3970138,46.45521152,22.64395604,24.2,3774.75,414.0,3.438726667,-7965.38149,11.71590909,0.000102491,0.32069435,3.251851225,4,2273,0.138283757,4,5.8,0.076855512
0.000762607,0.001240695,48,140130,0.000923693,142.3576864,310.6579382,106.9015676,11.10432654,3.8125,10.8,2141.0,147.5,1.641360037,-11126.3085,2.425,0.000102041,0.210153703,0.913919669,2,1309,0.029738472,2,2.0,-0.688888889
0.000608446,0.001861042,102,249960,0.0,154.3051379,312.8858387,155.5266396,27.32610674,3.0,15.4,3222.75,264.0,2.540679302,-9362.436476,3.894480519,0.000102114,0.28020852,1.377579525,3,1947,0.063767887,3,3.0,-0.551879699
0.000128184,0.003101737,235,461094,6.11e-05,172.9708798,320.3421585,220.3990154,57.12456137,9.947900053,21.8,4733.25,422.0,4.311092401,-7585.30918,6.958766234,0.000102838,0.499953423,2.335620078,4,2779,0.143882334,5,4.7,-0.25145051
0.000488482,0.003101737,275,971110,0.001599683,224.6359319,340.4717419,308.5684149,104.8082062,30.43157895,25.0,6726.0,698.0,5.278220057,-7776.524576,5.831045752,0.000106101,0.680749525,2.496076788,4,4144,0.430621591,4,4.7,-0.220015279
0.000258659,0.001861042,87,211295,0.000323482,150.7461961,312.9350714,142.8679527,21.15560594,6.431372549,13.4,2888.25,164.0,2.254132779,-9681.260878,3.465909091,0.00010227,0.250618036,1.37971723,2,1788,0.053057149,2,2.7,-0.351879699
0.000101281,0.004962779,928,3442496,0.000436225,312.4305484,364.4432311,716.0267299,673.971674,39.65194513,51.2,16275.0,1347.5,11.77304289,-5836.58038,10.18169089,0.000109182,1.176675863,4.238227662,5,10597,1.954614542,7,7.7,-0.228617787
0.001061556,0.004962779,464,979010,0.001072061,202.7386989,330.9416648,319.2034811,91.31320287,57.52329631,28.0,6464.0,559.0,5.746239834,-6444.390606,11.0004995,0.000103263,0.632718283,3.844208528,4,3701,0.460830982,5,6.5,0.131836584
0.000670373,0.000620347,7,4360,0.0,63.01413799,259.0286605,17.79502224,2.008728266,1.0,3.4,207.75,13.5,0.212453871,-16148.11343,1.095238095,9.01e-05,0.033893447,0.377624896,1,199,0.00049399,1,1.0,-0.75
0.000670373,0.000620347,7,4360,0.0,63.01413799,259.0286605,17.79502224,2.008728266,1.0,3.4,207.75,13.5,0.212453871,-16148.11343,1.095238095,9.01e-05,0.033893447,0.377624896,1,199,0.00049399,1,1.0,-0.75
0.000742842,0.001240695,28,31144,0.0,102.9673973,296.7337328,56.68164102,4.482008382,2.0,6.8,710.25,61.0,0.742273656,-11768.92418,2.238095238,0.00010201,0.067786894,0.868653325,2,538,0.008448727,2,2.0,-0.555555556
0.001825849,0.004342432,399,1121065,0.008167148,235.6269991,364.0967441,271.9003304,75.09455174,63.99494949,27.0,4985.75,502.5,3.720103185,-7169.519044,9.019969278,0.00011956,0.495926337,3.722311138,3,3977,0.346803125,4,5.5,0.135193462
0.000642791,0.003101737,210,430635,1.8e-05,168.6971387,318.0574678,248.6966599,55.58734712,6.738461538,19.8,5157.25,402.0,4.417774354,-7739.953025,7.221428571,0.000102229,0.486292143,2.322212829,4,2884,0.140100772,4,4.7,-0.190598291
0.000697145,0.00248139,152,344352,0.0,162.7641866,315.7661273,227.6165781,45.82296382,4.0,17.6,4763.25,374.0,3.923639425,-8346.227252,5.621428571,0.000102114,0.469091039,1.84912439,4,2630,0.108080697,4,4.0,-0.36299081
0.000846183,0.003101737,225,442800,0.000209553,168.7316501,315.999561,231.5406543,45.63436313,18.81818182,21.0,4775.25,422.0,4.258736699,-7517.973452,7.312337662,0.000101636,0.494134929,2.306412369,4,2761,0.121630007,5,4.7,-0.228506787
0.000650387,0.000620347,18,98572,0.0,130.1159673,302.2949714,96.98700969,10.46815886,1.0,7.8,2007.5,65.5,1.2367597,-14661.0568,1.183006536,0.000100271,0.112797822,0.445393995,1,1193,0.015170552,1,1.0,-0.894736842
0.000582557,0.016129032,7800,30386076,0.012124228,540.8745289,433.459093,1762.719707,7764.100667,841.0994103,135.6,45690.0,3818.5,30.45391423,-4159.765446,37.44061264,0.000112233,1.659919028,15.09228785,7,26073,25.74612101,10,19.1,0.451620226
0.001459895,0.00248139,144,327152,0.000287379,159.8228065,313.1500535,194.7809477,27.34979929,19.32222222,16.8,3499.25,300.75,2.851219949,-8237.077495,5.040149393,0.000101235,0.367697324,1.83227057,3,2136,0.099411205,3,3.7,-0.274891775
0.000774771,0.00248139,120,152840,0.0,121.7187715,294.1129236,105.1759797,30.84503464,4.0,14.4,2380.75,229.0,2.727408549,-9406.540897,6.37020202,9.74e-05,0.304224141,1.712397963,4,1386,0.060974983,4,4.0,-0.248931624
0.000774771,0.00248139,120,152840,0.0,121.7187715,294.1129236,105.1759797,30.84503464,4.0,14.4,2380.75,229.0,2.727408549,-9406.540897,6.37020202,9.74e-05,0.304224141,1.712397963,4,1386,0.060974983,4,4.0,-0.248931624
0.000118189,0.003101737,150,171855,0.001240695,121.6688679,295.3471982,109.5670403,32.52274331,6.52,15.0,2394.0,228.0,2.748403855,-9404.002704,7.77020202,9.74e-05,0.306248433,2.141701685,4,1396,0.064769402,4,4.1,0.038281979
0.001066869,0.001861042,54,77064,0.000719098,113.4943872,293.841569,68.20802942,8.195304217,6.917948718,9.0,1348.75,97.0,1.158045215,-11261.15466,4.575757576,9.77e-05,0.084987998,1.290539615,2,793,0.019951742,2,2.7,-0.180952381
0.000609251,0.001240695,34,74920,0.0,117.0616361,296.5756802,104.6572541,11.71172725,2.0,8.0,1908.75,100.0,1.910830855,-11353.62659,2.542424242,9.87e-05,0.107488087,0.87032555,2,1133,0.03122018,2,2.0,-0.571428571
0.001758541,0.019230769,10850,42925194,0.036073385,630.0614355,459.8852051,2208.401636,5901.980482,1578.46837,158.6,49744.25,3245.0,37.69517753,-3736.781208,42.95045284,0.000122609,1.735856831,19.44091557,5,29864,23.37023565,12,21.7,0.494449113
0.000970524,0.000620347,5,2400,0.0,39.64143894,217.8525074,12.61718709,1.966109394,1.0,2.6,174.0,11.0,0.235706352,-16916.68314,1.4,7.53e-05,0.020995307,0.316117347,1,89,6.73e-05,1,1.0,-0.666666667
0.000620347,0.000620347,2,231,0.0,40.78094321,237.1875665,3.993939394,1.597443121,1.0,1.4,13.25,3.0,0.029092473,-21830.31099,1.0,8.5e-05,0.007842786,0.345212943,1,33,5.25e-05,1,1.0,-0.333333333
0.001276929,0.000620347,4,5415,0.0,64.18236312,258.8030437,32.64932867,2.117667019,1.0,2.2,359.25,15.5,0.44964351,-16641.31697,1.5,8.95e-05,0.017201104,0.377094338,1,253,0.00041758,1,1.0,-0.6
0.000831071,0.00248139,100,243845,0.001405613,162.9324202,331.0364753,188.094244,16.44927121,13.47878788,12.4,3494.0,177.0,2.337848877,-9720.198673,5.30982906,0.000109577,0.168438967,1.938780416,2,1965,0.043861877,2,3.4,0.004826546
0.000642934,0.001240695,40,112838,0.001240695,131.392932,315.1995636,96.53772197,10.5382227,2.947368421,9.2,1904.25,68.0,1.19151589,-14537.1043,2.14619883,0.000109135,0.129490165,0.923580572,1,1316,0.005033422,1,1.7,-0.238095238
0.001905995,0.011166253,2556,6872541,0.011993887,348.9802437,405.5817119,803.8280716,322.7718202,475.3612538,67.6,15082.5,1558.75,12.00907886,-4806.689567,23.3008141,0.000123701,0.939815843,10.20596612,5,9317,0.620097062,7,13.5,0.457056936
0.000608265,0.004962779,600,1223997,0.003397778,223.0646933,350.2143275,391.3169557,94.92966316,69.46188228,34.8,7208.0,645.0,6.992526244,-6341.807466,11.38588137,0.000115141,0.782175486,4.053742865,4,4361,0.120181264,6,6.5,-0.002299552
0.000642934,0.000620347,19,97940,0.0,130.4730159,314.3370288,95.09386233,9.692026315,1.0,8.2,1897.5,67.25,1.179624521,-14545.31283,1.14619883,0.000109111,0.125441582,0.461394564,1,1296,0.00416599,1,1.0,-0.9
0.000745126,0.00248139,180,476685,0.001995086,191.7938798,346.1164028,204.0253537,26.33983623,21.14285714,20.4,3870.5,383.25,2.659922611,-8768.161359,5.628070175,0.000116509,0.359367275,2.020960937,3,2632,0.026239616,3,3.7,-0.270531401
0.001145613,0.000620347,5,3432,0.0,53.55181092,243.2475591,12.69681329,2.214771244,1.0,2.6,228.0,12.25,0.327243739,-16754.92312,1.6,8.42e-05,0.020995307,0.355266766,1,132,0.001124484,1,1.0,-0.666666667
0.001107417,0.001861042,123,514838,0.000130442,175.8125924,313.3389815,198.7894914,142.434339,7.25,18.2,5567.0,370.5,3.555340188,-9204.550933,3.75396198,0.000100725,0.38818387,1.386043979,3,3265,0.386830428,3,3.0,-0.478632479
0.000310527,0.01426799,6693,26410293,0.017867813,538.9624462,436.7689941,1645.907476,8166.888464,585.9039972,130.2,43089.0,3781.75,28.05652968,-4271.223514,32.48672193,0.000118878,1.63562753,13.63928972,7,25413,23.31160655,10,17.6,0.377253398
0.000632317,0.001861042,138,597220,0.0,185.4655833,318.3791458,236.0177986,176.2691245,3.0,20.2,6474.25,389.25,4.329174877,-8932.455062,3.777771504,0.000102072,0.600075239,1.408679986,3,3679,0.481140604,3,3.0,-0.63014763
0.001178014,0.01674938,8640,32377428,0.015170122,557.8816704,424.2526762,1887.516802,8925.470621,902.2589807,144.2,46174.75,2743.75,34.09563613,-4138.585351,38.90713487,0.000114155,1.698889327,15.82558718,5,26580,28.53215787,11,19.5,0.443929665
0.000450042,0.00248139,356,2002473,7.13e-06,262.3510045,339.7931816,424.3314092,684.2746185,6.370888158,38.0,11235.5,902.0,7.435297911,-7704.625239,4.715789903,0.000105831,1.140471499,2.007111003,4,7552,1.275713524,4,4.0,-0.676159088
0.001000955,0.010545906,3910,15413069,0.00676022,463.9919759,394.8603848,1240.928979,3649.795199,486.8616219,102.2,30110.0,2400.0,21.63330587,-4589.954547,23.03644061,0.000110497,1.492920354,9.547997079,5,19034,11.15633397,9,13.1,0.210232546
4.69e-05,0.004342432,644,2061480,0.000352361,251.0312602,341.49621,551.492454,930.6476904,24.50044771,41.0,12520.75,1000.0,10.175146,-6385.036951,9.953746199,0.000106587,1.157926982,3.481145934,5,8164,2.20085843,6,6.7,-0.203838808
0.000567074,0.001861042,117,445005,0.0,170.9464041,313.2331462,216.8520697,138.4510474,3.0,17.4,4940.0,342.0,4.421335674,-9000.681408,3.926680672,0.000101451,0.469091039,1.385473939,3,3259,0.37175316,3,3.0,-0.588888889
0.001079955,0.001861042,48,53130,0.000101148,92.78519981,273.6807476,71.94288288,7.990430667,6.888888889,8.2,1222.0,121.5,1.292038981,-10057.7037,4.45952381,9.05e-05,0.112797822,1.195834701,3,750,0.00956781,3,3.0,-0.234848485
0.000259348,0.003101737,200,449900,0.000165492,169.8967329,311.3422494,208.647764,48.30268661,20.22546473,19.0,4098.25,318.0,3.651295188,-7718.217808,6.016733267,9.7e-05,0.349500197,2.282759349,3,2542,0.223388968,4,4.4,-0.115307121
0.000602145,0.001240695,40,65872,0.0,104.4554497,278.1529275,73.39287323,10.29833647,2.0,9.2,1514.0,94.0,1.543918168,-11050.8993,2.507575758,9.17e-05,0.154268926,0.817090932,2,968,0.020489391,2,2.0,-0.657142857
0.000703518,0.004342432,623,2393586,0.001161956,275.0356264,345.1026195,442.7966782,266.6530509,105.9311372,39.8,9893.75,1281.25,7.918279531,-6205.101696,8.645141895,0.000102197,0.912916055,3.525560565,5,6445,1.15409966,7,6.7,-0.234221583
0.00029831,0.005583127,333,392862,0.005466014,152.5194818,322.4539653,197.2264259,20.86887872,95.48311688,20.2,2416.0,342.0,2.390734836,-7086.560579,12.42857143,0.000104624,0.234710329,4.156868674,4,1590,0.059039082,4,6.6,0.410664336
0.001165311,0.003101737,185,307892,0.002207109,164.1143399,334.6005786,161.1944983,16.20277464,29.56277056,17.8,2593.75,287.25,2.059729139,-8222.124403,5.748538012,0.000113327,0.247852101,2.434302039,3,1893,0.020888679,4,4.1,0.003968254
