LGC Scores,Extended Improved Gravity Index Values,GSM,Node H-Index,Density Centrality,Clustering Coefficient,Societal Capital Scores,Constraint Coefficients,HCC Value,PE Values,Global Relative Change in Avg Degree,Degree Centrality,H Values,CLC Values,HVGc Index,DIL Centrality,Second order centrality,Global Relative Change in Avg Clustering,Local-Global Centrality,Improved Gravity Index Values,Leverage Centrality,Clustered Local Degree,P Value,Subgraph centrality,EHCC Value
14840,290.25,174.4209926,3,4.772727273,0.333333333,17,-0.449266975,0.752162315,0.034725047,0.000881526,0.004385965,1.9e-09,152.6211692,553.8670851,6.222222222,-3455.096737,0.001361079,0.653755152,69.75,-0.151515152,18.66666667,156,4.615684623,3.321922237
15532,286.5,168.5901502,3,5.011363636,0.666666667,19,-0.542484568,0.78182847,0.034541052,0.000881526,0.004385965,9.33e-10,120.653023,595.2534241,4.0,-3467.845319,0.008366543,0.633824895,71.25,-0.234848485,26.66666667,158,5.432040364,3.382143723
7239,102.0,150.8604119,2,6.681818182,0.0,13,-0.25,0.286355186,0.026044169,0.001662698,0.005847953,4.99e-11,106.0,196.2577973,12.1,-4014.041194,0.008525615,0.766467476,29.0,0.335714286,9.0,39,4.182335572,1.389984642
2540,67.5,155.4743274,2,2.068181818,0.0,9,-0.5,0.241411365,0.017543491,0.000100355,0.002923977,1.97e-11,71.0,89.16000698,3.416666667,-3900.398702,0.001461988,0.395119144,22.5,-0.266666667,7.0,39,2.466061859,1.04522674
3212,63.0,147.7512539,2,2.227272727,0.0,10,-0.5,0.39293509,0.012456601,0.000100355,0.002923977,3.45e-12,82.0,106.7493961,3.466666667,-3870.251917,0.00767798,0.377876844,25.0,-0.314285714,8.0,78,2.587898324,1.517783526
46665,348.0,187.6905259,3,21.15909091,0.095238095,30,-0.190668934,0.855064263,0.06734607,0.004006213,0.010233918,2.45e-10,281.8384973,1758.592261,43.67460317,-2935.922842,0.007435798,1.691496586,66.0,0.374747475,25.19047619,144,10.57847039,5.736116725
9821,134.5,184.094987,3,7.636363636,0.0,17,-0.25,0.410435696,0.035827143,0.001662698,0.005847953,1.2e-09,135.0,445.4740479,19.3,-3080.848677,0.001461988,0.940458337,38.5,0.107142857,13.0,61,4.535538137,1.889014631
5568,100.0,176.8560361,2,4.534090909,0.0,13,-0.333333333,0.369088998,0.0261615,0.000881526,0.004385965,2.63e-10,110.0,207.7940801,9.133333333,-3364.079924,0.001461988,0.679183565,31.0,-0.028571429,10.0,62,3.391265835,1.347748767
9775,136.0,183.5424429,3,7.636363636,0.0,17,-0.25,0.406838574,0.036540766,0.001662698,0.005847953,1.21e-09,139.0,445.4740479,19.3,-3094.618665,0.001461988,0.938845139,38.5,0.107142857,13.0,60,4.558291468,1.838654919
8280,125.5,200.7156796,3,5.011363636,0.0,15,-0.333333333,0.427532132,0.031271741,0.000881526,0.004385965,1.67e-09,146.0,300.9431504,10.06666667,-3055.07812,0.001461988,0.771856377,38.5,-0.130952381,12.0,72,3.495396953,1.737531323
3223,76.0,184.0022521,2,2.227272727,0.0,10,-0.5,0.356963867,0.020477396,0.000100355,0.002923977,2.87e-10,86.0,97.04490555,3.5,-3469.084938,0.001461988,0.470448935,26.0,-0.333333333,8.0,68,2.543634428,1.227305796
11880,165.5,185.3361758,3,7.636363636,0.0,16,-0.25,0.409991108,0.040106402,0.001662698,0.005847953,2.18e-10,152.0,404.9764072,17.95,-3074.749889,0.002874714,0.952314838,42.0,0.154761905,12.0,64,4.380561723,2.319739714
1872,59.0,167.0599342,2,1.909090909,0.0,8,-0.5,0.158232964,0.016804539,0.000100355,0.002923977,3.77e-10,58.0,69.14449521,3.333333333,-3840.566374,0.001461988,0.425501405,19.5,-0.2,6.0,19,2.432393633,0.802441193
29600,232.5,188.6644151,4,10.18181818,0.166666667,26,-0.296632653,0.806523321,0.047213046,0.001662698,0.005847953,2.62e-10,251.4050723,1046.590361,18.06150794,-2987.209905,0.000192918,0.977162736,68.5,-0.145959596,25.66666667,143,5.947973958,3.771400857
3707,83.5,163.2885574,2,2.227272727,0.0,10,-0.5,0.338978256,0.017696631,0.000100355,0.002923977,1.96e-11,92.0,111.6016414,3.5,-3726.231052,0.004287439,0.418864257,27.5,-0.333333333,8.0,63,2.614475455,1.469646755
7992,122.0,187.7395327,3,5.011363636,0.0,15,-0.333333333,0.395158031,0.031448512,0.000881526,0.004385965,5.23e-10,139.0,292.3447747,10.2,-3130.385254,0.001461988,0.723741453,38.5,-0.142857143,12.0,63,3.495617465,1.651200388
10472,246.0,173.6467107,3,4.295454545,0.333333333,14,-0.468641975,0.704065961,0.029817296,0.000881526,0.004385965,3.28e-09,116.7946036,357.9871229,6.0,-3495.389481,0.004471458,0.646630721,59.25,-0.083333333,14.66666667,152,4.185067049,3.250060626
9231,270.0,167.392203,3,4.056818182,0.333333333,14,-0.468641975,0.707663083,0.031108438,0.000881526,0.004385965,4.36e-09,118.2276662,364.8714906,6.0,-3512.043658,0.004471458,0.620127872,51.75,-0.083333333,14.66666667,153,4.371832914,3.329641904
51360,508.5,188.8450238,3,12.72727273,0.2,30,-0.287425528,1.114057069,0.052421217,0.00244387,0.007309942,2.24e-08,345.5043778,1950.500326,21.14285714,-3088.670092,0.00491668,1.1676595,114.0,0.075,30.0,216,9.76047076,5.921348315
25852,315.0,183.3568634,3,5.965909091,0.0,20,-0.333333333,0.803855792,0.031988052,0.000881526,0.004385965,8.77e-09,292.0,767.4050336,10.33333333,-3380.101485,0.013072021,0.684150708,96.75,-0.19047619,17.0,161,4.716540459,3.740441355
5648,107.0,185.0754888,3,4.295454545,0.0,13,-0.333333333,0.351103387,0.028514607,0.000881526,0.004385965,9.48e-10,110.0,250.7859587,9.4,-3243.797388,0.001461988,0.710239256,31.0,-0.047619048,10.0,57,3.491498907,1.507800501
26845,240.5,173.5538546,3,11.93181818,0.2,25,-0.288356009,0.791690243,0.04614723,0.00244387,0.007309942,9.91e-11,210.4138035,1011.817869,18.1047619,-3171.15417,0.000937262,1.118237822,56.5,0.146825397,24.0,142,7.709035303,4.113572064
13300,157.0,161.0562832,3,7.318181818,0.333333333,19,-0.407222222,0.720677391,0.03093552,0.001662698,0.005847953,2.5e-11,124.676448,458.5269409,9.678571429,-3415.624802,0.008144544,0.82628884,41.5,0.063492063,20.0,141,6.052180941,3.255395683
9940,132.5,153.2495708,3,4.534090909,0.666666667,17,-0.565,0.698205481,0.025455688,0.000881526,0.004385965,1.47e-11,81.11990481,350.1098504,4.333333333,-3589.320307,0.008144544,0.590946161,38.5,-0.214285714,23.33333333,141,5.08408824,2.916417428
3550,85.0,157.6468199,2,2.068181818,0.0,9,-0.5,0.241411365,0.017862657,0.000100355,0.002923977,2.24e-11,90.0,110.3885801,3.3,-3882.731374,0.002592169,0.404379668,26.0,-0.214285714,7.0,39,2.570083765,1.296540296
40463,323.5,193.9417115,4,17.18181818,0.066666667,28,-0.194513889,0.908131921,0.066994568,0.003225041,0.00877193,1.77e-09,309.652812,1385.504075,43.83730159,-2815.251571,4.93e-05,1.496302447,68.0,0.254040404,23.46666667,165,8.200491741,5.177754426
12768,183.0,154.6816722,2,9.545454545,0.1,18,-0.253611111,0.705844313,0.03941931,0.00244387,0.007309942,2.07e-11,131.2014256,595.1870288,18.21904762,-3370.808075,0.003439804,0.985806416,34.5,0.329365079,14.3,140,6.445170284,3.810686282
7860,100.5,161.6659111,2,2.704545455,0.0,14,-0.5,0.646512004,0.020121358,0.000100355,0.002923977,1.27e-11,146.0,232.9077733,3.657142857,-3767.189041,0.002349987,0.416730537,39.0,-0.492063492,12.0,136,3.091287786,2.20742058
7860,100.5,161.6659111,2,2.704545455,0.0,14,-0.5,0.646512004,0.020121358,0.000100355,0.002923977,1.27e-11,146.0,232.9077733,3.657142857,-3767.189041,0.002349987,0.416730537,39.0,-0.492063492,12.0,136,3.091287786,2.20742058
23316,216.5,185.7916597,3,8.590909091,0.333333333,23,-0.405975411,0.783606822,0.038452496,0.001662698,0.005847953,3.3e-10,180.5658903,810.2530867,12.6984127,-3224.673408,0.006691455,0.958687469,57.5,-0.06024531,25.33333333,146,6.382021167,3.917589524
12831,163.5,172.6147629,3,4.772727273,0.666666667,18,-0.562783447,0.723829925,0.028698552,0.000881526,0.004385965,7.67e-11,101.6565896,444.3046487,4.366666667,-3419.53683,0.007256545,0.668237665,44.0,-0.228571429,25.0,145,5.169548988,3.09352518
4279,94.0,165.5196027,2,2.227272727,0.0,10,-0.5,0.263438687,0.02011942,0.000100355,0.002923977,9.9e-11,110.0,116.4538867,3.333333333,-3790.172881,0.001744533,0.424439662,28.5,-0.25,8.0,42,2.609673831,1.412981974
104128,756.75,193.2183737,4,23.94318182,0.333333333,43,-0.300873438,1.270915852,0.077165646,0.004006213,0.010233918,6.18e-08,437.8006308,3486.207505,21.60050505,-3010.361983,0.019138115,1.676721837,145.5,0.195260295,48.0,219,19.33642156,8.668215989
32319,404.25,176.5337119,3,5.488636364,0.666666667,24,-0.515634598,1.046641339,0.036932656,0.000881526,0.004385965,1.39e-08,189.964334,1028.243296,4.333333333,-3410.887836,0.001243595,0.659767363,99.0,-0.323809524,35.0,216,7.582584233,4.622019239
69727,547.0,191.4407252,3,18.61363636,0.2,34,-0.221996964,1.169792256,0.067131893,0.003225041,0.00877193,7.31e-08,403.6342613,2136.848679,22.72727273,-3054.899405,0.001431958,1.430035377,123.75,0.23902568,33.6,219,12.71393327,5.847910436
61361,530.75,191.2865055,3,14.31818182,0.3,33,-0.272741141,1.158556301,0.061602492,0.00244387,0.007309942,4.85e-08,353.3702913,1973.263237,16.61904762,-3066.637232,0.001997048,1.189724101,125.25,0.04491342,36.4,219,11.45543532,5.797591141
20775,366.0,197.7475877,3,7.636363636,0.0,19,-0.25,0.767439981,0.047673914,0.001662698,0.005847953,1.24e-08,252.0,934.5609397,20.84285714,-3065.674417,0.003722349,0.986615042,77.25,0.043650794,15.0,154,5.488620228,4.119028373
11684,159.0,198.2997496,3,7.954545455,0.0,17,-0.25,0.439212675,0.040010043,0.001662698,0.005847953,2.9e-09,171.0,394.0731962,18.59285714,-2923.881664,0.001461988,1.01602196,41.5,0.126984127,13.0,69,4.400405013,2.109772856
20462,218.0,192.5279438,3,8.590909091,0.0,20,-0.25,0.803855792,0.046393711,0.001662698,0.005847953,1.85e-09,241.0,772.5703768,21.325,-3018.497631,0.001744533,0.991198691,56.0,0.021428571,16.0,161,4.790158054,3.948670277
23632,247.0,192.8359847,3,8.590909091,0.166666667,22,-0.300069444,0.840716191,0.049981537,0.001662698,0.005847953,1.42e-09,234.4754378,946.6999407,15.81428571,-3009.611092,0.001363462,0.994038823,59.0,-0.042063492,21.0,165,5.647051753,4.148694528
41040,403.0,199.7227293,4,13.52272727,0.1,28,-0.236944444,0.929714655,0.066526912,0.00244387,0.007309942,3.44e-09,332.9801698,1724.041742,32.55555556,-2838.370371,0.000798372,1.274180905,75.0,0.048484848,25.3,171,7.257597055,5.240683857
8442,133.0,177.8245395,3,4.534090909,0.0,15,-0.333333333,0.625373858,0.029696123,0.000881526,0.004385965,9.81e-10,157.0,318.1399019,9.857142857,-3308.229378,0.001744533,0.683850014,36.5,-0.111111111,12.0,127,3.813017036,2.732115431
11400,196.0,168.3136293,3,5.011363636,0.0,16,-0.333333333,0.46035082,0.034765621,0.000881526,0.004385965,5e-10,171.0,503.00498,10.46666667,-3480.51093,0.003439804,0.635550467,44.5,-0.178571429,13.0,78,3.854685178,2.414598658
9072,132.5,164.1150625,3,5.011363636,0.0,15,-0.333333333,0.384366664,0.030944944,0.000881526,0.004385965,1.42e-10,143.0,343.9350291,10.2,-3582.757941,0.002874714,0.623385053,40.5,-0.142857143,12.0,60,3.563897363,1.814849244
10166,141.5,149.9422111,3,7.318181818,0.166666667,17,-0.333767361,0.396047207,0.032134142,0.001662698,0.005847953,8.16e-11,119.3539232,323.015393,12.88333333,-3716.714178,0.004188913,0.758050062,37.0,0.119047619,15.16666667,57,4.996405075,1.803128284
10120,152.5,155.7547772,3,7.0,0.166666667,16,-0.333767361,0.392005497,0.035003098,0.001662698,0.005847953,1e-10,118.5074415,336.6235803,11.98333333,-3662.161021,0.004188913,0.786728713,37.0,0.154761905,14.0,59,4.943123191,1.911931129
10260,182.5,163.17677,3,4.772727273,0.0,15,-0.333333333,0.449114865,0.030316947,0.000881526,0.004385965,1.28e-09,155.0,412.7220349,10.06666667,-3572.174346,0.003439804,0.614207745,41.5,-0.130952381,12.0,78,3.77272997,2.479387277
28246,363.75,176.3397053,3,7.954545455,0.333333333,23,-0.382449334,0.891520491,0.040360851,0.001662698,0.005847953,9.46e-09,211.3767366,1075.811192,11.94285714,-3325.300074,0.000614353,0.880680509,91.5,-0.06024531,25.33333333,176,7.244730098,4.680543206
11496,151.0,161.7379149,3,7.636363636,0.166666667,18,-0.333767361,0.436060141,0.03438867,0.001662698,0.005847953,5.95e-10,135.437076,461.245927,14.23333333,-3464.909942,0.004188913,0.81482154,40.5,0.071428571,16.33333333,65,5.038553949,2.093121009
8337,127.5,160.9202483,2,7.318181818,0.0,15,-0.25,0.384366664,0.032969833,0.001662698,0.005847953,1.54e-10,121.0,351.2391532,16.6,-3515.527246,0.002874714,0.812981823,34.5,0.202380952,11.0,60,4.259856573,1.734823377
25060,319.0,172.5807119,3,8.272727273,0.166666667,22,-0.304288903,0.826327702,0.039848936,0.001662698,0.005847953,7.54e-09,222.6246936,955.9914542,15.65555556,-3354.300361,0.002027078,0.861902897,58.5,-0.032467532,21.0,161,6.290347482,3.866300218
15040,336.0,168.2126484,3,4.056818182,0.666666667,17,-0.568798816,0.827701883,0.029549207,0.000881526,0.004385965,8.47e-09,122.7066914,554.8810441,3.866666667,-3531.331271,0.001363462,0.627431589,65.25,-0.180952381,23.33333333,177,6.050226638,4.036779565
6384,150.75,166.4228934,2,2.386363636,0.0,11,-0.5,0.325034355,0.02209098,0.000100355,0.002923977,4.62e-09,123.0,174.68083,3.5,-3849.915106,0.002309623,0.415800595,34.5,-0.35,9.0,56,2.744068965,1.823902676
3101,123.75,161.9787505,1,0.715909091,0.0,7,-1.0,0.096637297,0.014064821,0.000680817,0.001461988,2.68e-09,96.0,50.76736288,1.0,-4534.416211,0.002309623,0.201684879,12.75,-0.714285714,6.0,5,1.976795528,1.266429553
6876,165.75,166.6312531,2,2.386363636,0.0,11,-0.5,0.3646027,0.021504451,0.000100355,0.002923977,3.43e-09,133.0,191.0571578,3.55,-3794.445779,0.004569984,0.416168137,36.5,-0.380952381,9.0,67,2.809707479,1.951580309
12259,167.0,160.0266794,3,7.318181818,0.166666667,17,-0.333767361,0.428421308,0.033538051,0.001662698,0.005847953,2.17e-09,138.8230029,409.6780594,12.88333333,-3485.226946,0.002776188,0.802091811,40.5,0.119047619,15.16666667,66,5.069534754,2.439333926
6137,110.5,151.0830295,3,4.295454545,0.333333333,14,-0.458333333,0.383922076,0.025367217,0.000881526,0.004385965,4.32e-10,83.11763203,236.4939117,6.066666667,-3711.796437,0.004188913,0.570389496,31.5,-0.095238095,14.66666667,63,3.998759139,1.588270956
2739,61.0,147.2216765,2,2.227272727,0.0,10,-0.5,0.288618543,0.017543491,0.000100355,0.002923977,3.69e-11,72.0,97.04490555,3.5,-4068.301806,0.001461988,0.372643817,24.0,-0.333333333,8.0,49,2.517062406,1.00250586
5130,100.0,150.2693602,3,4.295454545,0.0,12,-0.333333333,0.339867432,0.023820353,0.000881526,0.004385965,4.43e-10,98.0,206.3610174,9.0,-3713.351555,0.007112889,0.566533711,29.5,0.0,9.0,57,3.335104364,1.501980438
4515,90.5,156.4636278,2,4.295454545,0.0,12,-0.333333333,0.329076065,0.024078477,0.000881526,0.004385965,1.06e-09,92.0,174.1171085,8.733333333,-3736.171852,0.001461988,0.588536182,27.0,0.019047619,9.0,54,3.270677056,1.323498505
5415,100.5,148.7966876,2,6.681818182,0.0,13,-0.25,0.329520653,0.029803723,0.001662698,0.005847953,2.76e-10,86.0,231.3038326,14.35,-3754.620531,0.001461988,0.746733614,26.5,0.285714286,9.0,51,4.100180244,1.535243715
2948,63.5,141.7250821,2,2.227272727,0.0,10,-0.5,0.288618543,0.016376411,0.000100355,0.002923977,3.07e-11,74.0,97.04490555,3.5,-4165.673107,0.002874714,0.358245263,25.0,-0.333333333,8.0,49,2.565246521,1.014186404
2904,63.5,145.4284705,2,2.227272727,0.0,10,-0.5,0.29940991,0.01572552,0.000100355,0.002923977,3.22e-11,78.0,92.19266028,3.5,-4156.580688,0.002874714,0.367410947,24.5,-0.333333333,8.0,52,2.56656567,1.02093606
635,29.0,133.2071411,1,0.556818182,0.0,5,-1.0,0.066971142,0.008026159,0.000680817,0.001461988,2.86e-12,34.0,10.30062435,1.0,-5228.866675,0.001461988,0.168622794,6.0,-0.6,4.0,3,1.70121976,0.353326328
635,29.0,133.2071411,1,0.556818182,0.0,5,-1.0,0.066971142,0.008026159,0.000680817,0.001461988,2.86e-12,34.0,10.30062435,1.0,-5228.866675,0.001461988,0.168622794,6.0,-0.6,4.0,3,1.70121976,0.353326328
26848,242.0,215.9114367,3,12.72727273,0.0,22,-0.2,0.527766551,0.057883659,0.00244387,0.007309942,1.33e-08,265.0,982.4769037,32.04761905,-2762.025672,0.002027078,1.387776705,60.0,0.227777778,17.0,78,5.738920878,2.900493089
53557,388.5,215.4835375,3,22.82954545,0.0,28,-0.142857143,0.782232641,0.087100091,0.004006213,0.010233918,4.67e-08,369.0,1495.364377,66.82857143,-2671.948392,0.002027078,1.929135707,73.0,0.415151515,21.0,130,8.652553866,5.522552744
7294,125.5,188.007367,2,2.704545455,0.0,13,-0.5,0.60649907,0.02668036,0.000100355,0.002923977,2.62e-09,174.0,186.8114432,3.607142857,-3493.102229,0.001461988,0.479740819,37.0,-0.444444444,11.0,128,2.772916436,2.054563091
14700,202.5,201.2747163,3,5.488636364,0.0,18,-0.333333333,0.662678846,0.034706519,0.000881526,0.004385965,1.01e-08,230.0,494.4066043,10.8,-3084.286142,0.004287439,0.770134032,50.0,-0.228571429,15.0,128,3.968621304,2.796782798
29910,293.0,201.0216136,3,9.863636364,0.0,24,-0.25,0.758871554,0.05019312,0.001662698,0.005847953,7.39e-09,327.0,1137.049143,23.88571429,-2941.780976,0.003157259,1.029268014,69.0,-0.088023088,20.0,136,5.311474493,4.00432463
77760,406.0,225.3239539,4,18.29545455,0.1,38,-0.233125,0.937757659,0.081222115,0.00244387,0.007309942,3.81e-08,518.4718405,2404.677646,39.91601732,-2649.470806,0.001101099,1.458012421,107.5,-0.114407814,36.3,142,7.956735605,4.966211301
12520,161.5,200.2383615,3,5.25,0.0,17,-0.333333333,0.608277423,0.036924584,0.000881526,0.004385965,8.46e-09,206.0,421.3204106,10.4,-3103.150346,0.001461988,0.770365737,46.0,-0.180952381,14.0,116,3.821060797,2.477568507
9735,182.5,190.5545757,2,2.863636364,0.0,14,-0.5,0.621332148,0.029632368,0.000100355,0.002923977,3.09e-09,190.0,262.021245,3.657142857,-3460.988393,0.002027078,0.48573544,44.0,-0.492063492,12.0,129,2.918576871,2.336876566
18676,275.25,198.9346156,2,7.954545455,0.0,17,-0.25,0.66583138,0.049976847,0.001662698,0.005847953,6.48e-09,234.0,668.2110719,18.14285714,-3058.845247,0.002874714,1.008925715,52.5,0.138888889,13.0,132,4.522572047,3.601568184
22734,362.0,193.7240256,3,7.636363636,0.333333333,21,-0.3803125,0.865451459,0.046367657,0.001662698,0.005847953,1.18e-08,198.479173,987.8709784,11.27857143,-3046.168044,0.005319093,0.981891914,84.0,-0.01984127,22.66666667,175,6.61211038,4.353245493
40989,474.0,196.130099,4,12.72727273,0.2,29,-0.274844898,0.951741977,0.061736295,0.00244387,0.007309942,1.41e-08,311.9364169,1786.790747,23.42857143,-2901.852047,0.001484553,1.24118417,106.5,0.033333333,28.8,174,8.692859305,5.401624768
8959,158.5,180.2628252,3,4.534090909,0.0,14,-0.333333333,0.581763802,0.036973313,0.000881526,0.004385965,2.72e-09,151.0,386.2103764,9.8,-3263.765787,0.001461988,0.691991347,38.5,-0.095238095,11.0,118,3.605891289,2.594050602
138480,731.25,224.273551,4,40.80681818,0.0,44,-0.111111111,1.087907202,0.130442261,0.005568556,0.013157895,2.19e-08,636.0,4037.514997,157.2989899,-2641.332556,0.002592169,2.582250667,113.5,0.407092907,35.0,165,14.32229225,8.542680462
30150,287.0,209.6717379,3,9.545454545,0.166666667,24,-0.294101562,0.748080188,0.057756473,0.001662698,0.005847953,2.53e-08,297.1150854,1087.993173,16.21428571,-2876.081203,0.001101099,1.075377865,67.0,-0.075396825,23.33333333,133,5.794006404,3.624808019
40584,414.5,193.440648,4,13.52272727,0.1,28,-0.229844898,0.933311778,0.061389186,0.00244387,0.007309942,6.37e-09,335.6946821,1551.96482,30.05714286,-2894.396732,0.000493262,1.223891885,109.5,0.074603175,25.3,172,7.484262563,5.246544338
56280,458.5,204.9030476,4,15.51136364,0.0,32,-0.2,0.963867109,0.072409201,0.00244387,0.007309942,4.77e-09,466.0,1729.159351,44.31428571,-2911.057342,0.001461988,1.300025339,132.75,0.003968254,27.0,168,7.113166018,5.326044782
7770,162.75,178.5662318,2,2.704545455,0.0,13,-0.5,0.617290437,0.025450518,0.000100355,0.002923977,1.37e-09,166.0,206.826955,3.607142857,-3543.621872,0.001623443,0.452625661,38.5,-0.444444444,11.0,131,2.793896763,2.253738582
54694,453.0,209.7027368,3,15.11363636,0.0,31,-0.2,0.945436909,0.073123678,0.00244387,0.007309942,8.89e-09,451.0,1894.542963,42.79047619,-2946.953065,0.001461988,1.328791504,130.5,0.031746032,26.0,166,7.053493492,5.30401746
70224,629.0,199.1181671,4,24.5,0.0,36,-0.142857143,0.962048339,0.092796783,0.004006213,0.010233918,4.24e-09,457.0,2184.532307,91.6,-3031.206463,0.001461988,1.73609904,130.5,0.266666667,29.0,155,10.05560708,6.418963705
23800,350.25,190.3919383,4,8.590909091,0.0,22,-0.25,0.847910436,0.054023644,0.001662698,0.005847953,2.73e-09,273.0,1065.399471,23.28571429,-3111.855476,0.001461988,0.960781836,89.25,-0.055555556,18.0,167,5.238342822,4.261094495
11268,269.25,183.3715769,3,4.534090909,0.0,15,-0.333333333,0.772855873,0.037390947,0.000881526,0.004385965,1.38e-09,192.0,464.3122893,10.06666667,-3364.341392,0.001461988,0.690594703,63.75,-0.130952381,12.0,168,3.863457262,3.330975669
18375,253.0,206.9273231,2,5.727272727,0.0,18,-0.333333333,0.687858702,0.042058718,0.000881526,0.004385965,1.77e-08,265.0,548.1464526,10.11111111,-3235.287369,0.001562897,0.788726369,56.0,-0.168181818,15.0,135,3.858474203,2.908697761
28186,357.25,181.9113464,3,11.93181818,0.0,24,-0.2,0.816425511,0.056284626,0.00244387,0.007309942,8.39e-10,291.0,1016.044865,35.32380952,-3281.910336,0.001461988,1.138875515,87.75,0.174603175,19.0,152,6.442462515,4.292983591
12860,206.0,171.7412698,3,5.25,0.0,17,-0.333333333,0.532737855,0.036675107,0.000881526,0.004385965,2.72e-10,198.0,431.351849,10.4,-3588.941051,0.001461988,0.648787238,47.0,-0.180952381,14.0,95,3.819736755,2.493735349
27846,346.5,179.2125397,3,12.32954545,0.0,24,-0.2,0.816425511,0.055597295,0.00244387,0.007309942,1.07e-09,283.0,988.208019,35.32380952,-3281.715062,0.001461988,1.119325725,88.5,0.174603175,19.0,152,6.27990257,4.173389378
13560,261.0,171.6908533,3,5.011363636,0.0,17,-0.333333333,0.691011236,0.037390947,0.000881526,0.004385965,3.49e-10,200.0,491.5404791,10.4,-3648.908125,0.001461988,0.642454579,71.25,-0.180952381,14.0,139,4.015118785,3.035971223
13560,261.0,171.6908533,3,5.011363636,0.0,17,-0.333333333,0.691011236,0.037390947,0.000881526,0.004385965,3.53e-10,201.0,491.5404791,10.4,-3645.528754,0.001461988,0.642454579,71.25,-0.180952381,14.0,139,4.010906853,3.035971223
33232,266.5,195.8611874,3,9.545454545,0.0,25,-0.25,0.870826934,0.050657168,0.001662698,0.005847953,1.9e-09,350.0,1177.546784,23.78831169,-3047.336014,0.008525615,1.01133988,71.0,-0.088217338,21.0,164,5.662270235,4.341524533
35000,262.0,197.9694624,3,13.125,0.1,25,-0.3,0.824064344,0.047936679,0.00244387,0.007309942,2.05e-09,283.2141118,841.5694987,27.85714286,-3280.572701,0.0135129,1.271729702,66.5,0.186507937,22.0,151,6.650772154,3.908980681
22536,223.0,193.4983463,3,5.727272727,0.0,21,-0.333333333,0.822285991,0.045290987,0.000881526,0.004385965,1.44e-09,304.0,748.0586882,11.26666667,-3193.25971,0.001461988,0.749253102,61.0,-0.297619048,18.0,163,4.503357704,3.555209765
22825,218.5,189.8360818,3,5.488636364,0.0,22,-0.333333333,0.826327702,0.043889178,0.000881526,0.004385965,1.3e-09,316.0,803.2315992,11.53333333,-3298.470519,0.001461988,0.73344124,59.5,-0.333333333,19.0,161,5.034120341,3.552946407
10035,137.5,199.5841499,2,2.863636364,0.0,14,-0.5,0.43787891,0.028444664,0.000100355,0.002923977,3.32e-09,198.0,225.6294054,3.555555556,-3504.72703,0.001461988,0.5100424,43.0,-0.418181818,12.0,78,2.877413522,1.674116886
22825,218.5,189.8360818,3,5.488636364,0.0,22,-0.333333333,0.826327702,0.043889178,0.000881526,0.004385965,1.3e-09,316.0,803.2315992,11.53333333,-3298.470519,0.001461988,0.73344124,59.5,-0.333333333,19.0,161,5.034120341,3.552946407
21411,263.25,196.7936529,4,8.590909091,0.0,21,-0.25,0.815091747,0.0501177,0.001662698,0.005847953,5.48e-09,252.0,887.0540919,22.64285714,-3024.208768,0.001461988,1.001808119,57.0,-0.027777778,17.0,161,4.998371251,4.1599709
17368,284.25,176.2360404,3,7.954545455,0.0,20,-0.25,0.836229892,0.043766021,0.001662698,0.005847953,1.78e-09,235.0,735.1879392,21.74285714,-3148.43219,0.001461988,0.881100473,74.25,0.007936508,16.0,170,5.046784574,4.15912214
11484,275.25,179.9611545,3,4.534090909,0.0,15,-0.333333333,0.776452995,0.038023135,0.000881526,0.004385965,9.67e-10,196.0,447.1155378,10.06666667,-3347.768653,0.001461988,0.6776782,64.5,-0.130952381,12.0,169,3.863144668,3.353002991
4653,108.5,182.3855657,2,2.227272727,0.0,10,-0.5,0.39293509,0.024027577,0.000100355,0.002923977,1.92e-09,118.0,135.8628678,3.466666667,-3678.548015,0.001461988,0.462439413,30.0,-0.314285714,8.0,78,2.580928749,1.943092717
5863,154.5,159.6027477,2,2.386363636,0.0,12,-0.5,0.480155202,0.022606097,0.000100355,0.002923977,7.08e-11,123.0,188.0245045,3.6,-3961.901019,0.001461988,0.399236659,34.0,-0.428571429,10.0,96,2.831658087,2.021744402
9975,225.75,161.3424983,3,4.534090909,0.0,16,-0.333333333,0.668983914,0.032850321,0.000881526,0.004385965,1.62e-10,169.0,419.1708167,10.33333333,-3692.073067,0.001461988,0.603682905,59.25,-0.166666667,13.0,136,4.015390778,2.90158435
27608,374.25,190.7688429,4,8.909090909,0.0,23,-0.25,0.869937758,0.055518701,0.001662698,0.005847953,1.53e-09,305.0,1183.77719,23.92857143,-3062.345104,0.002027078,0.966423162,97.5,-0.083333333,19.0,170,5.358406149,4.419772048
8092,173.25,161.8903695,3,4.534090909,0.0,14,-0.333333333,0.495432867,0.032839269,0.000881526,0.004385965,1.29e-10,150.0,331.0374655,9.666666667,-3631.702286,0.001461988,0.612293508,36.0,-0.083333333,11.0,94,3.595875997,2.336431978
10670,151.0,159.1127048,3,7.636363636,0.0,16,-0.25,0.503516288,0.038034156,0.001662698,0.005847953,8.18e-11,146.0,439.2436417,18.4,-3549.935069,0.001461988,0.801874925,39.5,0.142857143,12.0,90,4.315409864,2.472193032
