EHCC Value,Improved Gravity Index Values,Eigenvector Centrality,PageRank Centrality,Global Relative Change in Avg Degree,Node H-Index,Closeness Centrality,Coreness Centrality,I-GSM Values,Volume Centrality,Laplacian Centrality,EIGSM Values,HCC Value,Clustering Coefficient,Local Gravity Model Centrality,CLC Values,Global Relative Change in Avg Clustering,MCGM Values,Leverage Centrality,GSM,Eccentricity Centrality,Extended Improved Gravity Index Values,Extended Degree,Societal Capital Scores,DNC Scores
2.204065041,29.0,1.69e-07,0.000760239,0.000570652,2,4.48e-05,4,27.68159646,28,26,64.55600271,0.639349593,0.0,20,96.0,0.002661996,0.860002205,-0.416666667,115.3617506,0.018181818,68.5,5.2,12,2.066666667
1.145203252,8.25,6.21e-08,0.000889951,0.000570652,2,4.47e-05,3,21.8619766,15,18,45.43460305,0.348455285,0.0,12,44.0,0.000963391,0.3900006,-0.166666667,112.8591861,0.018181818,32.5,3.6,8,2.0
1.063252033,13.0,1.33e-09,0.000884039,0.000570652,2,3.94e-05,4,15.57527244,11,16,31.8273214,0.344065041,0.0,10,26.0,0.000963391,0.480000015,-0.1,95.62678876,0.017241379,26.5,3.2,7,2.0
1.185203252,16.5,1.33e-09,0.000873021,0.000570652,2,3.94e-05,4,17.17195409,15,18,34.89950057,0.368455285,0.0,12,33.0,0.000963391,0.560000016,-0.2,96.14445093,0.017241379,33.5,3.6,8,2.0
0.994471545,11.0,3.65e-10,0.000905016,0.000570652,2,3.78e-05,4,13.5849496,10,14,29.37256827,0.31300813,0.0,8,21.0,0.000963391,0.420000004,0.0,90.44478775,0.016949153,26.5,2.8,6,2.0
1.429268293,18.0,3.98e-10,0.001319125,0.001337674,2,3.78e-05,5,16.65712877,15,26,45.13633549,0.410569106,0.0,21,38.0,0.000963391,0.775000006,0.133333333,91.74729257,0.016949153,39.25,4.6,10,3.0
1.06097561,13.5,1.28e-10,0.000906809,0.000570652,2,3.64e-05,4,13.79729584,12,16,29.11576884,0.337398374,0.0,10,26.0,0.000963391,0.480000001,-0.1,86.37939901,0.016666667,28.5,3.2,7,2.0
1.398211382,17.5,1.42e-10,0.00133239,0.001337674,2,3.64e-05,5,15.53081924,14,26,42.10563449,0.410569106,0.0,21,37.0,0.000963391,0.762500002,0.133333333,87.2978319,0.016666667,36.75,4.6,10,3.0
0.730081301,5.25,3.81e-11,0.001009306,0.000570652,1,3.51e-05,3,11.65120988,9,14,24.2194118,0.239674797,0.0,8,20.0,0.000963391,0.2775,0.066666667,81.60698039,0.016393443,20.25,2.8,6,2.0
1.494146341,15.0,1.77e-14,0.000836437,0.000570652,2,3.26e-05,4,15.73008081,15,16,36.02396974,0.457398374,0.0,10,34.0,0.000963391,0.52,-0.1,80.14426173,0.020833333,38.5,3.2,7,2.0
1.942601626,17.0,1.33e-13,0.001198976,0.001337674,2,3.47e-05,6,17.36356026,16,24,52.42176953,0.506178862,0.0,18,42.0,0.000963391,0.8,0.2,86.51470619,0.02173913,53.0,4.2,9,3.0
0.319512195,2.75,4.1e-05,0.000548591,0.000196369,1,5.61e-05,1,20.54378369,5,6,27.20777387,0.079837398,0.0,2,9.0,0.000963391,0.085222378,-0.333333333,132.0115593,0.02173913,5.25,1.4,3,1.0
0.736747967,5.25,0.000164295,0.000950952,0.000570652,1,5.95e-05,3,27.20777387,9,14,57.89953831,0.239674797,0.0,8,25.0,0.000963391,0.278933926,0.066666667,146.2851282,0.022222222,23.25,2.8,6,2.0
1.067642276,13.5,0.000195805,0.000839498,0.000570652,2,6.16e-05,4,30.60073852,12,16,67.46844493,0.337398374,0.0,10,32.0,0.000963391,0.482260379,-0.1,153.2468703,0.022727273,32.0,3.2,7,2.0
1.052195122,11.5,0.00016729,0.0008352,0.000570652,2,6.38e-05,4,30.1126903,11,14,66.20741067,0.31300813,0.0,8,24.0,0.000963391,0.431873463,0.0,156.3900528,0.023255814,30.0,2.8,6,2.0
3.50796748,33.0,0.002321293,0.000966977,0.001337674,2,7.33e-05,6,53.44770317,36,32,173.1308122,0.777073171,0.0,30,127.0,0.000963391,1.339949333,-0.028571429,193.8630244,0.024390244,115.5,5.8,13,3.0
9.699512195,81.0,0.012581843,0.001973964,0.004405761,4,8.37e-05,14,89.03641521,87,106,492.9460309,1.527154472,0.0,175,377.0,0.038332691,6.086784664,0.334343434,238.0012959,0.025641026,369.0,14.2,32,7.433333333
5.869918699,50.5,0.003809224,0.001540602,0.002871718,3,7.49e-05,10,64.22919582,50,64,290.9146984,1.263252033,0.0,85,215.0,0.000963391,2.939089675,0.215873016,205.0056613,0.024390244,205.5,9.8,22,5.0
1.891544715,20.5,0.000542911,0.000748109,0.000570652,2,6.6e-05,4,39.01783649,20,20,86.51929146,0.432845528,0.0,14,62.0,0.000963391,0.676979153,-0.214285714,168.5244746,0.023255814,51.0,4.0,9,2.0
1.147642276,12.5,0.000271232,0.000782425,0.000570652,2,6.39e-05,4,32.568782,13,14,73.69322429,0.31300813,0.0,8,30.0,0.000963391,0.453068161,0.0,159.9617384,0.022727273,37.5,2.8,6,2.0
6.005365854,60.0,0.005597023,0.001185268,0.002104696,3,7.97e-05,8,74.2552167,63,58,269.9219946,1.30097561,0.0,76,259.0,0.000963391,2.832848147,-0.04040404,219.1120077,0.025,206.0,10.0,23,4.0
2.009105691,22.5,0.001090652,0.000729958,0.000570652,2,6.95e-05,4,42.85006785,24,20,100.1008618,0.432845528,0.0,14,77.0,0.000963391,0.724355195,-0.214285714,177.6519857,0.023809524,63.5,4.0,9,2.0
2.009105691,22.5,0.001081758,0.000731848,0.000570652,2,7.01e-05,4,44.85372701,24,20,101.9488308,0.432845528,0.0,14,76.0,0.000963391,0.724236182,-0.214285714,181.4060276,0.023809524,63.0,4.0,9,2.0
1.549593496,17.0,0.000541949,0.000751953,0.000570652,2,6.27e-05,4,34.6753878,16,18,76.63639026,0.401788618,0.0,12,53.0,0.000963391,0.586610182,-0.166666667,159.3895346,0.022222222,42.0,3.6,8,2.0
10.54764228,78.5,0.008777396,0.002039872,0.004405761,3,7.43e-05,14,80.49057791,76,110,462.8707634,1.722601626,0.047619048,189,388.0732606,0.004617738,5.707604633,0.322965923,215.4446761,0.023255814,390.5,15.0,34,7.228571429
3.827804878,34.5,0.002651658,0.001071045,0.001337674,2,6.83e-05,5,51.69814205,39,32,157.3368104,0.990406504,0.0,30,130.0,0.0043606,1.320107621,0.055555556,184.6688597,0.022222222,107.75,5.8,13,3.133333333
2.146829268,12.0,0.002154513,0.000396608,0.000196369,1,6.66e-05,2,44.62277266,30,14,74.86591104,0.490731707,0.0,6,92.0,0.0043606,0.349113625,-0.714285714,175.6063577,0.022222222,71.5,3.0,7,1.133333333
3.881300813,35.0,0.002872307,0.000681525,0.000570652,2,6.85e-05,4,54.5677089,43,24,134.3825253,1.061626016,0.0,18,136.0,0.002904653,1.043630256,-0.277777778,188.7025401,0.022222222,115.0,4.8,11,2.095238095
3.78796748,36.0,0.002981683,0.000695778,0.000570652,2,6.86e-05,4,54.56345083,42,26,131.5230251,1.08601626,0.0,20,137.0,0.002904653,1.07593416,-0.377777778,188.216801,0.022222222,109.0,5.2,12,2.095238095
2.763902439,31.5,0.002364483,0.000731829,0.000570652,2,6.91e-05,4,50.35233724,36,24,116.6184285,0.728292683,0.0,18,125.0,0.001934022,0.964711408,-0.277777778,184.0090455,0.022727273,91.0,4.8,11,2.047619048
5.510569106,52.0,0.004390574,0.00089905,0.001337674,3,7.53e-05,6,68.0023642,56,44,209.0688318,1.256747967,0.0,48,229.0,0.001934022,1.960803086,-0.264285714,207.1679723,0.023809524,176.0,8.2,19,3.047619048
4.828455285,54.0,0.003432352,0.000961964,0.001337674,2,7.1e-05,6,64.1329712,57,46,188.0830196,1.274471545,0.0,51,240.0,0.001934022,2.045274777,-0.218181818,196.9912842,0.022727273,157.0,8.6,20,3.047619048
6.524715447,68.0,0.004035137,0.001202421,0.002104696,3,7.26e-05,8,72.8714916,70,64,257.4809804,1.420813008,0.0,88,308.0,0.005331231,3.100174572,-0.095959596,206.0207179,0.022727273,209.5,11.2,26,4.147619048
2.763902439,31.5,0.002420542,0.000716794,0.000570652,2,6.9e-05,4,49.97813689,36,24,116.3439114,0.728292683,0.0,18,126.0,0.001934022,0.965541633,-0.277777778,183.384034,0.022727273,91.5,4.8,11,2.047619048
3.563739837,31.0,0.001317849,0.001036415,0.001337674,2,6.91e-05,6,48.81078153,32,32,148.869003,0.990406504,0.0,30,109.0,0.0043606,1.259547572,-0.016666667,182.9026149,0.022727273,96.5,5.8,13,3.1
1.181300813,5.25,0.000664785,0.00044771,0.000196369,1,6.38e-05,2,33.66011784,12,8,51.69814205,0.190894309,0.0,3,33.0,0.000963391,0.169337525,-0.5,161.8213095,0.02173913,34.5,1.8,4,1.0
3.472845528,29.5,0.002190183,0.000651441,0.000570652,2,7.3e-05,4,52.7804407,32,24,128.5782539,0.941626016,0.0,18,117.0,0.000963391,0.900054812,-0.380952381,191.7300837,0.023809524,97.5,4.8,11,2.0
1.354308943,12.5,0.000654415,0.000799812,0.000570652,2,6.58e-05,4,36.12785058,13,14,82.8114998,0.31300813,0.0,8,36.0,0.000963391,0.457392543,0.0,167.6223198,0.022222222,42.5,2.8,6,2.0
6.172357724,48.0,0.004060323,0.001497925,0.002871718,3,7.7e-05,10,66.10834325,51,60,299.0284043,1.234471545,0.0,75,197.0,0.009456414,2.788910762,0.265873016,210.7705572,0.024390244,203.0,9.0,20,5.166666667
10.57121951,60.0,0.003831081,0.002398872,0.005172783,3,7.01e-05,16,67.42962461,57,114,451.7051015,1.487317073,0.0,168,295.0,0.000963391,5.259648347,0.512121212,202.7621203,0.022222222,352.5,13.2,29,8.0
1.931544715,18.5,0.001080836,0.00074183,0.000570652,2,6.61e-05,4,40.16281713,22,16,99.98630472,0.344065041,0.0,10,60.0,0.000963391,0.60326953,-0.1,171.6278544,0.022222222,67.0,3.2,7,2.0
6.858699187,47.0,0.002211983,0.001521637,0.002871718,3,7.26e-05,10,60.21697382,46,62,279.1818511,1.238861789,0.1,80,170.1094346,0.063583581,2.673696517,0.23015873,197.7086493,0.023255814,206.0,9.4,21,6.166666667
2.731056911,24.0,0.001273253,0.000699185,0.000570652,2,7.21e-05,4,49.3438041,30,18,119.3679354,0.655121951,0.0,12,78.0,0.000963391,0.736789086,-0.166666667,189.4918439,0.023255814,88.0,3.6,8,2.0
1.385365854,13.0,0.000877929,0.000764263,0.000570652,2,6.52e-05,4,35.85333353,14,14,90.14095403,0.31300813,0.0,8,46.0,0.000963391,0.469987905,0.0,166.1925848,0.022222222,50.0,2.8,6,2.0
1.027804878,11.0,0.000245616,0.00081008,0.000570652,2,6.35e-05,4,32.45916256,10,14,73.15430889,0.31300813,0.0,8,28.0,0.000963391,0.42271784,0.0,160.2041564,0.02173913,31.0,2.8,6,2.0
1.856097561,18.5,0.000325008,0.000766741,0.000570652,2,6.3e-05,4,37.02645831,19,18,84.89051812,0.401788618,0.0,12,54.0,0.009456414,0.61402005,-0.166666667,163.3968088,0.021276596,49.5,3.6,8,2.166666667
5.064552846,38.5,0.001050226,0.001308595,0.002104696,2,6.6e-05,8,52.43135556,38,46,201.0224794,1.141300813,0.166666667,52,125.2792953,0.026214282,1.849757501,0.152380952,182.5410596,0.021276596,147.0,7.6,17,4.466666667
3.772195122,31.0,0.000778693,0.001050947,0.001337674,2,6.39e-05,5,46.31844004,29,34,147.5574516,1.014796748,0.333333333,33,89.56641382,0.026214282,1.18673616,0.007936508,172.9336495,0.020833333,102.5,6.2,14,3.3
8.017235772,58.5,0.001859728,0.001783713,0.003638739,3,6.73e-05,12,64.78023386,54,84,326.3424018,1.425203252,0.133333333,126,225.7947163,0.0330087,3.766749188,0.276262626,194.7412954,0.021276596,254.0,12.0,27,7.033333333
3.710081301,39.0,0.001224316,0.000677182,0.000570652,2,6.69e-05,4,52.89734717,42,30,119.8609802,1.081463415,0.0,24,152.0,0.009456414,1.159647541,-0.466666667,182.2493092,0.02173913,98.5,6.0,14,2.166666667
1.205691057,5.5,0.00019529,0.000442134,0.000196369,1,5.99e-05,2,30.34586213,13,8,46.31844004,0.190894309,0.0,3,31.0,0.034935482,0.171281833,-0.5,152.6137189,0.020408163,31.0,1.8,4,1.333333333
3.943089431,37.5,0.000629578,0.000981063,0.001337674,2,6.37e-05,6,48.54108562,39,36,145.820205,0.925853659,0.0,36,127.0,0.0043606,1.43609372,-0.092063492,174.1935275,0.020833333,112.0,6.6,15,3.133333333
3.230081301,38.0,0.000529268,0.000662512,0.000570652,2,6.46e-05,4,53.23937033,43,28,122.4048003,0.823739837,0.0,22,129.0,0.0043606,1.108329759,-0.464285714,181.8024345,0.020833333,105.5,5.6,13,2.133333333
6.50504065,55.5,0.002663201,0.001191676,0.002104696,3,6.9e-05,8,64.50161868,54,58,247.9061772,1.334308943,0.333333333,76,172.6840458,0.073775209,2.516358253,-0.044444444,195.3236187,0.02173913,206.5,10.0,23,5.4
2.38699187,18.5,0.000203365,0.000704927,0.000570652,2,6e-05,4,35.54519642,19,18,87.76718067,0.655121951,0.0,12,58.0,0.000963391,0.592363893,-0.2,157.0718933,0.020408163,64.0,3.6,8,2.0
5.152682927,47.0,0.000250973,0.001560844,0.002871718,2,6.42e-05,10,57.6245664,49,60,249.8804201,0.981138211,0.0,75,178.0,0.000963391,2.68336049,0.279365079,185.7511468,0.020833333,183.0,9.0,20,5.0
3.727804878,32.5,0.00193629,0.000660464,0.000570652,2,6.74e-05,4,51.15608228,35,26,135.1609481,0.96601626,1.0,20,49.29584512,0.053391954,0.946109427,-0.416666667,182.6835184,0.02173913,117.5,5.2,12,2.4
3.399512195,26.5,0.000181417,0.000998392,0.001337674,2,5.93e-05,6,39.22609505,26,30,121.567398,0.80601626,0.0,27,82.0,0.034935482,1.077646666,0.019047619,159.8624288,0.02,85.0,5.4,12,3.333333333
1.340813008,7.5,0.000119807,0.000863205,0.000570652,1,5.8e-05,3,30.92943104,15,16,67.69503269,0.324065041,0.0,10,41.0,0.000963391,0.361129554,0.0,149.6397379,0.02,38.0,3.2,7,2.0
3.987804878,31.5,7.23e-05,0.000952968,0.001337674,3,5.78e-05,6,40.52742688,30,34,123.1344032,1.001463415,0.333333333,33,75.23578761,0.034707304,1.23866774,-0.083333333,157.0279229,0.019607843,98.5,6.2,14,3.533333333
0.403902439,3.0,3e-05,0.000510994,0.000196369,1,5.48e-05,1,22.20025799,6,6,30.92943104,0.079837398,0.0,2,13.0,0.000963391,0.090164023,-0.333333333,134.2704914,0.019607843,7.5,1.4,3,1.0
4.07902439,27.0,4.19e-05,0.000954113,0.001337674,2,5.63e-05,6,36.19694072,24,32,125.0318319,0.977073171,0.333333333,30,72.36966237,0.034707304,1.075586607,-0.016666667,149.3074645,0.019607843,102.5,5.8,13,3.533333333
6.141138211,45.0,6.5e-05,0.001503646,0.002871718,3,5.83e-05,10,47.71136748,39,64,211.9994822,1.203252033,0.2,85,144.0966125,0.065282186,2.521350106,0.2,161.9763606,0.02,182.0,9.8,22,6.1
3.119674797,26.0,2.95e-05,0.000668674,0.000570652,2,5.72e-05,4,36.79303758,28,22,90.29326383,0.897235772,0.0,16,87.0,0.038332691,0.780380523,-0.314285714,151.5347837,0.02,80.5,4.4,10,2.433333333
4.080650407,36.0,4.33e-05,0.00095403,0.001337674,2,5.73e-05,6,41.90014366,36,36,137.1670842,1.025853659,0.333333333,36,94.582133,0.022817072,1.375704806,-0.1,154.9123107,0.02,122.0,6.6,15,3.3
6.509430894,53.5,7.56e-05,0.001493798,0.002871718,3,6.01e-05,10,54.09632311,50,68,230.5527074,1.245365854,0.1,95,189.1110204,0.022817072,2.924242334,0.157936508,170.6714201,0.020408163,204.0,10.6,24,5.533333333
2.921300813,34.0,2.58e-05,0.001039665,0.001337674,2,5.56e-05,6,39.27864782,35,34,116.0403209,0.688130081,0.0,33,103.0,0.007757809,1.325441996,-0.064285714,149.7037894,0.019607843,92.5,6.2,14,3.2
2.404552846,23.5,3.18e-05,0.000705818,0.000570652,2,5.7e-05,4,35.35939365,26,20,86.21371144,0.606178862,0.0,14,69.0,0.034935482,0.720416657,-0.266666667,150.1394994,0.02,67.5,4.0,9,2.333333333
3.707317073,34.5,3.56e-05,0.00134114,0.002104696,2,5.7e-05,8,41.19915824,33,44,158.0269766,0.856910569,0.0,48,126.0,0.0043606,1.72563487,0.174603175,156.2415729,0.02,122.5,7.2,16,4.1
6.215772358,62.5,0.00012792,0.001498457,0.002871718,3,6.32e-05,10,62.9490004,62,72,258.5378773,1.280813008,0.0,105,241.0,0.0043606,3.380806869,0.1,184.4922528,0.020833333,216.0,11.4,26,5.1
2.237235772,24.5,1.04e-05,0.001551289,0.002104696,2,5.41e-05,6,32.58133671,22,38,117.338539,0.490406504,0.0,36,67.0,0.000963391,1.21517705,0.285714286,141.0940136,0.019607843,67.25,6.0,13,4.0
2.000162602,23.0,2.74e-05,0.00073027,0.000570652,2,5.7e-05,4,35.74761673,25,20,83.59221561,0.539512195,0.0,14,63.0,0.000963391,0.710357348,-0.266666667,150.7123905,0.02,65.5,4.0,9,2.0
3.247804878,31.5,8.35e-05,0.001371591,0.002104696,2,6.04e-05,7,44.31356779,30,42,160.5332776,0.772520325,0.0,44,115.0,0.000963391,1.561548983,0.222222222,165.9376714,0.020408163,102.25,6.8,15,4.0
1.571707317,18.0,9.59e-06,0.000790455,0.000570652,2,5.39e-05,4,29.52723716,18,18,64.58068575,0.401788618,0.0,12,46.0,0.000963391,0.600117711,-0.166666667,140.0856351,0.019607843,45.5,3.6,8,2.0
3.569756098,33.0,4.71e-05,0.00098542,0.001337674,2,5.94e-05,6,43.640769,33,34,140.1794768,0.801463415,0.0,33,123.0,0.000963391,1.275750348,-0.064285714,162.6630332,0.020408163,121.0,6.2,14,3.0
1.571707317,18.0,9.62e-06,0.000770215,0.000570652,2,5.42e-05,4,30.76264737,18,18,67.3414276,0.401788618,0.0,12,49.0,0.000963391,0.600118014,-0.166666667,142.4813929,0.019607843,47.0,3.6,8,2.0
4.271707317,42.5,8.79e-05,0.000950318,0.001337674,3,6.38e-05,6,53.79792985,46,38,159.7543942,1.030243902,0.0,39,152.0,0.000963391,1.601638202,-0.166666667,178.2988739,0.021276596,131.0,7.0,16,3.0
4.293170732,40.0,4.81e-05,0.001682488,0.002871718,2,6e-05,10,49.37828891,38,58,208.9528684,0.876747967,0.0,70,147.0,0.000963391,2.363541068,0.307142857,171.2069085,0.020408163,155.5,8.6,19,5.0
1.027804878,11.0,2.59e-06,0.000849431,0.000570652,2,5.13e-05,4,23.38152751,10,14,50.71365385,0.31300813,0.0,8,23.0,0.000963391,0.420028547,0.0,130.0238855,0.019230769,28.0,2.8,6,2.0
2.308780488,24.0,2.39e-05,0.000709734,0.000570652,2,5.66e-05,4,36.03131819,24,22,93.01905792,0.630569106,0.0,16,86.0,0.000963391,0.740281124,-0.314285714,151.1004957,0.02,73.0,4.4,10,2.0
1.147642276,12.5,2.69e-06,0.00080352,0.000570652,2,5.17e-05,4,26.14226937,13,14,59.70579267,0.31300813,0.0,8,31.0,0.000963391,0.450030183,0.0,134.3998471,0.019230769,38.5,2.8,6,2.0
0.93902439,10.0,7.08e-07,0.000869615,0.000570652,2,4.91e-05,4,21.18641669,8,14,44.59555553,0.31300813,0.0,8,20.0,0.000963391,0.400007714,0.0,123.3565564,0.018867925,22.0,2.8,6,2.0
1.027804878,11.0,2.32e-07,0.000855266,0.000570652,2,4.71e-05,4,21.21402801,10,14,47.35492072,0.31300813,0.0,8,27.0,0.000963391,0.420002557,0.0,119.4703728,0.018518519,30.5,2.8,6,2.0
1.58699187,20.5,2.15e-07,0.000805606,0.000570652,2,4.69e-05,4,26.16850404,23,18,61.38531834,0.401788618,0.0,12,49.0,0.000963391,0.650002708,-0.166666667,122.5647178,0.018518519,57.5,3.6,8,2.0
5.07203252,40.0,4.43e-07,0.002115354,0.003638739,2,4.69e-05,11,34.71705776,32,74,180.523584,0.903252033,0.066666667,96,148.7456106,0.058487768,2.660009095,0.417532468,126.9711938,0.018518519,179.25,10.0,22,7.1
3.864390244,36.5,1.59e-06,0.001729215,0.002871718,2,5.17e-05,10,38.74580811,34,56,169.4490244,0.785691057,0.0,65,123.0,0.000963391,2.222534079,0.329365079,144.9992453,0.019230769,150.0,8.2,18,5.0
2.392682927,29.0,1.59e-07,0.000773217,0.000570652,2,4.47e-05,4,27.45435684,25,28,63.73179944,0.683739837,1.0,22,36.78794412,0.058487768,0.840002034,-0.464285714,113.8012461,0.018181818,72.5,5.6,13,2.166666667
3.47804878,32.5,1.89e-07,0.001940139,0.002871718,2,4.47e-05,7,29.01474168,26,56,124.4860277,0.805691057,0.1,65,111.2950024,0.058487768,1.78500345,0.372294372,115.855196,0.018181818,97.25,8.2,18,6.066666667
2.36601626,32.5,5.11e-07,0.000736792,0.000570652,2,4.91e-05,4,33.24656704,32,28,73.46286587,0.677073171,0.0,22,109.0,0.002661996,0.96000736,-0.464285714,130.5077414,0.018867925,76.5,5.6,13,2.066666667
1.39398374,9.75,1.11e-07,0.000443548,0.000196369,1,4.47e-05,2,22.95503167,21,14,34.71705776,0.490731707,0.0,6,60.0,0.002661996,0.285000903,-0.714285714,112.3905174,0.018181818,40.0,3.0,7,1.066666667
1.531544715,20.5,1.07e-06,0.000778594,0.000570652,2,4.95e-05,4,28.9431453,20,20,64.88807748,0.432845528,0.0,14,62.0,0.000963391,0.670013693,-0.214285714,131.4161421,0.018867925,49.0,4.0,9,2.0
2.168455285,28.5,4.66e-07,0.001126296,0.001337674,2,4.94e-05,6,32.88691499,27,32,91.40498162,0.557073171,0.0,30,88.0,0.000963391,1.187507628,-0.016666667,134.4814259,0.018867925,75.5,5.8,13,3.0
1.864715447,22.0,3.67e-06,0.000757234,0.000570652,2,5.41e-05,4,34.20110674,23,20,76.05388129,0.539512195,0.0,14,69.0,0.000963391,0.700047479,-0.214285714,146.2026794,0.019607843,59.0,4.0,9,2.0
1.327154472,10.0,5.09e-08,0.000908361,0.000570652,2,4.27e-05,3,21.26429646,19,20,43.56236535,0.386178862,0.0,14,49.0,0.0043606,0.442500516,-0.214285714,105.4633783,0.017857143,36.75,4.0,9,2.1
1.118699187,8.0,4.75e-08,0.000474038,0.000196369,1,4.27e-05,2,19.52691073,17,12,29.01474168,0.31300813,0.0,5,40.0,0.0043606,0.230000349,-0.666666667,104.5458289,0.017857143,32.5,2.6,6,1.1
1.358211382,10.25,5.09e-08,0.000888822,0.000570652,2,4.28e-05,3,21.52340586,20,20,44.74686546,0.386178862,0.0,14,50.0,0.0043606,0.45000052,-0.214285714,105.59684,0.017857143,38.0,4.0,9,2.1
0.601300813,4.25,1.37e-08,0.001023759,0.000570652,1,4.09e-05,2,14.54762367,8,12,32.63561529,0.135284553,0.0,6,17.0,0.000963391,0.202500109,0.166666667,97.0640361,0.01754386,12.5,2.4,5,2.0
0.687804878,5.5,1.37e-08,0.000976112,0.000570652,2,4.09e-05,2,15.73212377,10,14,33.85932244,0.166341463,0.0,8,21.0,0.000963391,0.247500115,0.0,97.39769041,0.01754386,13.75,2.8,6,2.0
0.215121951,2.5,3.43e-09,0.000578693,0.000196369,1,3.93e-05,1,11.37131883,4,6,14.54762367,0.079837398,0.0,2,9.0,0.000963391,0.075000018,-0.333333333,90.05053772,0.017241379,4.25,1.4,3,1.0
0.730081301,5.25,1.07e-10,0.001003481,0.000570652,1,3.64e-05,3,12.43356216,9,14,25.94625753,0.239674797,0.0,8,21.0,0.000963391,0.277500001,0.066666667,85.46216618,0.016666667,20.75,2.8,6,2.0
0.319512195,2.75,2.69e-11,0.000570779,0.000196369,1,3.51e-05,1,9.289128758,5,6,12.43356216,0.079837398,0.0,2,9.0,0.000963391,0.085,-0.333333333,79.27140023,0.016393443,5.25,1.4,3,1.0
0.319512195,2.75,9.58e-12,0.000573272,0.000196369,1,3.39e-05,1,8.688592558,5,6,11.65120988,0.079837398,0.0,2,9.0,0.000963391,0.085,-0.333333333,75.86241194,0.016129032,5.25,1.4,3,1.0
0.403902439,3.0,4.79e-07,0.000559016,0.000196369,1,5.51e-05,1,16.0366943,6,6,21.51400313,0.079837398,0.0,2,10.0,0.000963391,0.090002632,-0.333333333,118.6747713,0.029411765,6.5,1.4,3,1.0
0.876585366,6.5,1.92e-06,0.000975078,0.000570652,1,5.85e-05,3,21.51400313,11,16,43.53292246,0.324065041,0.0,10,28.0,0.000963391,0.330017671,0.0,130.0951462,0.03030303,22.5,3.2,7,2.0
1.902113821,19.5,7.22e-06,0.001675071,0.002104696,2,6.22e-05,7,27.49622816,15,36,97.73250899,0.472682927,0.0,32,47.0,0.000963391,1.110120024,0.333333333,143.5678914,0.03125,55.0,5.6,12,4.0
1.154146341,16.0,1.93e-06,0.000877551,0.000570652,2,5.93e-05,4,23.74885504,14,18,47.8215654,0.368455285,0.0,12,34.0,0.000963391,0.55002319,-0.166666667,133.6569874,0.03125,31.0,3.6,8,2.0
1.154146341,16.0,2.32e-05,0.000859455,0.000570652,2,6.54e-05,4,28.83488187,14,18,59.16875399,0.368455285,0.0,12,36.0,0.000963391,0.550278468,-0.166666667,150.3692649,0.03030303,32.0,3.6,8,2.0
1.178536585,16.5,1.93e-06,0.000887571,0.000570652,2,5.92e-05,4,23.63476895,15,18,48.06898885,0.368455285,0.0,12,34.0,0.000963391,0.560023329,-0.166666667,132.8280595,0.03125,33.0,3.6,8,2.0
1.025528455,11.5,5.16e-07,0.000888755,0.000570652,2,5.66e-05,4,20.32533723,11,14,43.871638,0.31300813,0.0,8,22.0,0.000963391,0.430005778,0.0,126.8685576,0.03030303,29.0,2.8,6,2.0
1.114308943,12.5,8.57e-05,0.000845735,0.000570652,2,6.88e-05,4,31.67252583,13,14,70.8856798,0.31300813,0.0,8,35.0,0.000963391,0.45097132,0.0,161.4190429,0.029411765,39.5,2.8,6,2.0
1.067642276,13.5,5.19e-07,0.000911825,0.000570652,2,5.64e-05,4,20.57276068,12,16,42.33020549,0.337398374,0.0,10,26.0,0.000963391,0.480005982,-0.1,125.0731246,0.03030303,28.5,3.2,7,2.0
1.063252033,13.0,1.39e-07,0.00087255,0.000570652,2,5.42e-05,4,20.12278296,11,16,41.10644581,0.344065041,0.0,10,27.0,0.000963391,0.480001608,-0.1,122.1477904,0.029411765,27.0,3.2,7,2.0
1.489430894,15.5,4.27e-08,0.001238918,0.001337674,2,5.2e-05,6,20.78110858,13,24,59.16875944,0.406178862,0.0,18,34.0,0.000963391,0.762500604,0.2,119.9365846,0.028571429,43.0,4.2,9,3.0
