H Values,Clustering Coefficient,P Value,Local Gravity Model Centrality,Global Relative Change in Avg Degree,PE Values,Local-Global Centrality,Centrality Values,Extended Coreness,H-GSM_1,Leverage Centrality,Density Centrality,Eccentricity Centrality,HCC Value,Global Relative Change in Avg Clustering,DNC Scores,Closeness Centrality,Extended Improved Gravity Index Values,GIN Values,EHCC Value,DIL Centrality,MCGM Values,Laplacian Centrality,Second order centrality,PageRank Centrality
4.058446175,0.422222222,355,2900,0.002309447,0.18508783,8.439771658,1696.889297,1881,333.2978299,-0.251737135,161.4772727,0.125,1.074339695,0.002029741,11.82641262,0.000328299,87821.75,2360.64202,13.42782957,114.9489825,8.35285564,690,-4187.868029,0.001302847
0.74401766,1.0,284,441,9.55e-05,0.074806046,2.324002327,684.2906782,980,286.2278946,-0.875532134,27.20454545,0.125,0.804087141,0.006170031,3.3445491,0.000309981,40668.75,2135.180093,5.533575477,3.0,2.410366101,306,-7411.817856,0.000495395
0.099932795,0.0,127,60,0.000782569,0.027721926,0.723491004,256.510268,404,266.534502,-0.967213115,5.011363636,0.125,0.355834201,0.00115268,1.104519774,0.000296472,15736.5,1973.238606,2.069635628,1.0,0.578232227,122,-12795.45178,0.000273837
1.037966378,0.3,264,965,0.000591661,0.116156096,4.122762866,1024.901309,1158,310.2284867,-0.739414752,64.82954545,0.125,0.783500289,0.000910291,5.479668407,0.000327225,49964.75,2279.873599,7.132711779,38.92379319,3.56617514,416,-5757.698087,0.00077984
0.805818177,0.2,206,708,0.000935218,0.080407503,4.554577168,705.3811356,795,286.3901268,-0.182517483,52.02272727,0.125,0.592598419,0.000326134,6.699248575,0.000304507,37536.25,2084.827019,5.741200694,47.962746,2.472984897,278,-5841.037804,0.001018811
3.392279233,0.305555556,356,2601,0.00196589,0.170976534,7.749440893,1530.486271,1849,334.0078565,-0.332653952,154.6363636,0.125,1.075615192,0.00096345,10.13692988,0.000336247,81547.5,2405.617881,11.57724157,148.3379729,7.857897282,668,-4385.800519,0.00123954
0.609381601,0.5,229,552,0.000248103,0.09202172,3.134842971,818.4248414,840,293.0412073,-0.709490741,38.5,0.125,0.661319452,0.002413014,4.421756823,0.000315259,38416.5,2149.068115,5.550021207,13.74193548,2.203126608,296,-6508.703086,0.000661789
1.680600367,0.277777778,279,1629,0.00196589,0.133829231,7.117540706,1165.268876,1139,308.2032402,-0.173122719,103.8068182,0.125,0.816171197,0.009985995,11.04714028,0.000313676,55421.0,2175.995448,8.974693657,109.1676874,4.141559271,452,-4622.582721,0.001349705
4.983325521,0.327272727,357,3630,0.002653005,0.210851829,9.452426512,1901.390518,2128,341.493689,-0.282202046,191.625,0.125,1.104582996,0.002467661,12.82609999,0.000333222,98805.0,2409.625738,14.85825178,218.4165029,9.528657502,792,-3961.014565,0.001410275
0.30580865,0.166666667,170,320,0.000248103,0.053053049,2.966507208,450.0488581,518,276.7867039,-0.362522894,27.04545455,0.125,0.477757471,0.000505165,4.489440409,0.000301568,21710.5,2024.123865,3.796556005,20.18739003,1.350758882,180,-6910.618565,0.000708645
0.894829169,0.285714286,227,1029,0.001278775,0.107367203,5.517479424,930.1792682,920,300.503854,-0.300297349,72.38636364,0.125,0.663691537,0.00097341,7.832028283,0.00031506,41656.75,2163.79826,6.715357625,65.8068339,2.872180508,350,-5160.48318,0.001078728
0.33939464,0.666666667,175,261,9.55e-05,0.055269479,2.215876035,502.4827106,574,274.1472329,-0.662698413,19.56818182,0.125,0.493981107,0.003935135,3.433091203,0.000299581,26176.5,2022.416873,3.844613071,5.029664325,1.376468532,186,-7692.579095,0.000529645
0.558269148,0.133333333,178,624,0.000935218,0.089249374,4.649463903,759.5796167,649,293.024868,-0.220721171,50.59090909,0.125,0.513807596,0.000793308,6.786916831,0.000313873,32072.5,2116.473218,5.613580104,69.00685426,1.990774635,250,-5584.780685,0.00096492
2.855657435,0.14379085,260,5706,0.005057906,0.264643348,15.28306654,2232.140372,1791,360.0683551,0.147389723,315.0,0.125,0.857782919,0.004303434,20.55756708,0.000332889,82132.75,2340.625905,14.71006439,804.8539894,5.945680955,976,-3241.270631,0.002744805
0.812007487,0.071428571,230,1216,0.001622333,0.122181684,6.464997308,1016.913922,896,314.2898049,-0.129498723,89.72727273,0.125,0.674902641,0.000818183,8.445652075,0.000325945,42501.25,2207.496106,7.116034702,160.5488863,2.955479312,376,-5314.841036,0.001472561
0.033330238,0.0,67,76,0.000439011,0.029749714,1.371726589,242.2093421,208,256.0168966,-0.691176471,6.681818182,0.125,0.192535184,0.001165737,2.080645161,0.000287439,8897.5,1821.205691,1.549189898,3.802083333,0.216022256,82,-9573.169878,0.000460862
0.464525914,0.0,170,624,0.000935218,0.088380233,4.667174315,765.2028476,632,296.3978277,-0.343905218,51.54545455,0.125,0.493757471,0.005381321,7.062754839,0.000315657,31231.25,2109.315548,5.356944669,108.3741827,1.815763769,250,-5474.247643,0.000952448
5.021257893,0.140350877,312,5358,0.005401464,0.251785853,15.86159448,2183.791482,1782,355.4415583,0.224244136,308.3181818,0.125,0.967185656,0.001811841,22.63554971,0.000325733,92962.0,2306.703924,16.98401851,792.6205059,7.791529896,944,-3171.690635,0.002741521
0.022325536,0.0,63,32,0.000782569,0.024076228,0.681393366,208.6498972,184,253.3038052,-0.939393939,2.784090909,0.125,0.178202429,0.001165737,1.080645161,0.000286287,8323.0,1810.682046,1.299278967,1.0,0.122353112,66,-12912.41413,0.000293765
0.249015744,0.133333333,162,492,0.000935218,0.078754818,4.405465191,621.4927855,467,280.9914602,-0.267368421,38.65909091,0.125,0.460168884,0.00033635,6.590879079,0.000301659,21319.25,1966.363515,4.65724465,72.07696953,1.009948581,206,-5541.818852,0.000959798
0.029975998,0.0,63,68,0.000439011,0.026216746,1.368138929,219.9999267,193,255.3682961,-0.441176471,6.363636364,0.125,0.180048583,0.001165737,2.080645161,0.000286862,8503.5,1818.0653,1.369230769,3.46875,0.214974526,74,-10542.67632,0.00050559
0.894237325,0.145454545,217,1837,0.002653005,0.142647786,8.655591685,1204.782042,953,313.3871283,0.00292839,123.375,0.125,0.653398111,0.009152727,13.32687969,0.000316356,43675.5,2126.858006,8.585995759,280.6158452,2.52698245,466,-4147.287436,0.001674558
0.907413478,0.25,223,1611,0.00196589,0.135384184,7.156318892,1119.662912,1010,311.8194325,-0.203156266,105.2386364,0.125,0.674589551,0.002569747,10.01738367,0.000319081,43607.0,2159.337178,8.131533449,126.8803828,2.672804655,448,-4485.135305,0.001348242
0.957483225,0.08974359,213,2223,0.003340119,0.161860625,10.12680139,1350.634063,958,315.8889424,0.198978581,153.0454545,0.125,0.647065356,0.000815792,13.99656754,0.000313185,46670.5,2104.65639,8.587519568,395.9304147,2.651629885,524,-4239.795521,0.002376156
1.964980287,0.131868132,235,3234,0.003683677,0.200977045,11.58613017,1685.298932,1322,340.0573085,0.074408319,208.25,0.125,0.739741662,0.001001588,16.03501253,0.000327439,64515.5,2268.972202,11.81990361,513.0535607,4.716136988,672,-3631.796352,0.002075235
0.511305302,0.333333333,212,894,0.000935218,0.108159325,4.660867237,924.1147995,817,297.0594917,-0.415142507,59.18181818,0.125,0.626712936,0.001321059,6.452002264,0.000314564,36213.5,2104.240938,5.882626566,39.30747516,1.814184016,340,-5654.602573,0.001079079
3.792369558,0.138528139,261,7656,0.006432136,0.299252925,18.805768,2523.021854,1968,374.6467293,0.284037609,418.25,0.125,0.881827646,0.003109048,24.77547197,0.000333111,94406.25,2355.854899,16.32129709,986.5037023,6.970278783,1202,-3113.442533,0.003563251
0.070729061,0.0,92,104,0.000439011,0.043616929,1.442070403,384.6346256,295,268.7239355,-0.85026738,8.590909091,0.125,0.26380721,0.001303612,2.249066214,0.00030003,14836.5,1928.804629,2.311723925,3.91875,0.352828903,110,-9192.543897,0.000429918
0.537516855,0.214285714,206,1120,0.001622333,0.115992225,6.107784771,978.2595714,782,298.1297784,-0.215817146,75.09090909,0.125,0.60736765,0.00768077,9.70142555,0.000309406,35200.5,2057.889185,6.489779834,107.6492286,1.789404467,352,-4864.7274,0.00129505
0.420098279,0.066666667,182,1170,0.002309447,0.099254478,7.565660587,783.2190983,625,297.4507784,0.100405578,94.65909091,0.125,0.534294197,0.00121698,11.11890748,0.000307314,27381.0,2031.122828,5.772548294,250.9994403,1.594148558,344,-4586.222831,0.001755382
0.002451952,0.0,25,32,0.000439011,0.013046856,1.123423601,89.36319176,62,212.1370977,-0.583333333,3.340909091,0.111111111,0.073733565,0.001617304,2.2,0.00023912,1762.0,1450.005661,0.66262888,3.733333333,0.042347174,38,-9871.78442,0.00050116
0.000135957,0.0,10,14,0.000439011,0.005490494,0.939730121,35.13582314,24,179.5493275,-0.214285714,2.068181818,0.1,0.030601118,0.002108482,2.2,0.000203252,373.25,1192.984434,0.251096973,3.3,0.015276592,20,-11556.60227,0.000612152
0.004804086,0.0,10,8,0.000782569,0.012800868,0.611342235,103.1783184,40,228.6703338,-0.777777778,0.875,0.125,0.030601118,0.001476968,1.142857143,0.000261849,3106.25,1611.516472,0.721067284,1.0,0.027924156,18,-13688.25875,0.00032414
0.19510529,0.142857143,124,588,0.001278775,0.077127689,4.911283823,624.1954797,430,270.7453603,-0.157993967,44.54545455,0.111111111,0.366776942,0.000776885,7.941472777,0.000285307,20014.0,1870.809048,4.480228263,88.38528139,0.823053469,224,-5321.302895,0.001223823
0.110157994,0.133333333,79,312,0.000935218,0.054292457,4.009451907,429.3756665,265,255.5318599,-0.095931179,27.20454545,0.111111111,0.233687295,0.000354556,6.829723708,0.000276319,13621.75,1766.961937,3.183623675,60.86706349,0.445428233,146,-6013.338661,0.001136532
0.005886219,0.0,15,11,0.000782569,0.013706903,0.617274758,112.8594756,56,230.647585,-0.833333333,1.113636364,0.111111111,0.0449786,0.001364273,1.145454545,0.000262881,3346.25,1627.482437,0.795237324,1.0,0.035293629,24,-13416.1435,0.000312051
0.047138327,0.333333333,56,84,9.55e-05,0.03932333,1.92817117,330.0981457,144,242.1821255,-0.492063492,7.397727273,0.111111111,0.1594278,0.000384619,3.527272727,0.000270197,9177.0,1697.906171,2.401062657,7.857142857,0.193637556,68,-7939.053668,0.00059827
0.246905882,0.178571429,136,632,0.001622333,0.0729332,5.623561401,576.535971,415,272.6252387,-0.024771662,49.63636364,0.111111111,0.394390592,0.005399625,9.394264069,0.000287274,17600.75,1879.821744,4.900161172,111.3957516,0.957071866,230,-4975.87931,0.001313099
0.001246588,0.0,8,6,0.000782569,0.008151683,0.545132675,66.57736425,27,205.3534789,-0.714285714,0.715909091,0.111111111,0.024357818,0.002108482,1.266666667,0.000233427,1299.0,1413.912575,0.465438982,1.0,0.014100015,14,-14074.28219,0.000338753
0.39434242,0.133333333,152,1460,0.002309447,0.100140965,7.467445543,817.4333971,688,293.0108227,0.020421809,108.1818182,0.125,0.476952381,0.00305073,11.91143301,0.000298507,23720.25,1998.742782,5.826254868,212.1253691,1.58925927,402,-4432.838914,0.001685506
3.615160608,0.233333333,288,7161,0.006088578,0.265131286,16.83316965,2263.124863,1880,347.8463424,0.226445877,362.4886364,0.125,0.944573742,0.003705178,24.82124919,0.000307598,86598.5,2189.251437,16.64084056,525.4989361,5.591859996,1144,-3059.651779,0.003112843
6.382407566,0.198830409,319,6859,0.005401464,0.302484907,16.57697202,2669.889672,2239,368.8422947,0.111078918,368.7727273,0.125,1.033344901,0.002922736,22.2270184,0.000335909,112438.0,2432.558037,19.46843416,649.1546317,10.25219592,1102,-3082.783051,0.002597762
0.011111012,0.0,28,19,0.000782569,0.017286796,0.618573166,142.2568214,102,230.4423211,-0.9,1.75,0.111111111,0.082483131,0.001207229,1.093567251,0.000257732,5565.0,1636.453634,1.001781377,1.0,0.057371352,40,-13117.85359,0.000307619
0.011111012,0.0,28,19,0.000782569,0.017286796,0.618573166,142.2568214,102,230.4423211,-0.9,1.75,0.111111111,0.082483131,0.001207229,1.093567251,0.000257732,5565.0,1636.453634,1.001781377,1.0,0.057371352,40,-13117.85359,0.000307619
0.011111012,0.0,28,19,0.000782569,0.017286796,0.618573166,142.2568214,102,230.4423211,-0.9,1.75,0.111111111,0.082483131,0.001207229,1.093567251,0.000257732,5565.0,1636.453634,1.001781377,1.0,0.057371352,40,-13117.85359,0.000307619
0.067507707,0.333333333,79,132,9.55e-05,0.04158155,2.009746998,339.740738,227,251.2691894,-0.637161085,11.21590909,0.125,0.226918064,0.001019067,3.413011696,0.000277316,12137.5,1777.37588,2.478679776,8.596078431,0.298969798,100,-7726.534296,0.00059727
0.177584914,0.2,120,462,0.000935218,0.063479075,4.100305518,528.6644151,413,262.7129364,-0.288708731,32.93181818,0.125,0.351828803,0.000205853,6.93923445,0.000280662,17867.0,1812.983002,4.104254482,58.8922619,0.666107361,196,-5627.030392,0.001042407
0.016910263,0.333333333,27,84,0.000248103,0.017190446,2.467041409,136.611024,89,232.7244503,-1.39e-17,8.909090909,0.111111111,0.083053788,0.016176739,6.315151515,0.000260756,3802.75,1628.865292,1.109606324,8.769230769,0.10788983,62,-9878.022449,0.001055232
0.033929444,0.0,55,54,0.000439011,0.027935607,1.283063002,243.979968,149,239.8326888,-0.735042735,4.613636364,0.111111111,0.155690765,0.001660628,2.406818182,0.000269107,8990.5,1698.970688,1.84529786,3.846590909,0.141282867,60,-9442.699597,0.000436084
0.020517962,0.0,53,26,0.000782569,0.020135911,0.657180204,184.9468588,148,244.0921185,-0.925925926,2.306818182,0.111111111,0.149447465,0.001239475,1.184615385,0.000273973,7460.25,1750.86162,1.27576017,1.0,0.108553989,54,-12982.95501,0.000293502
0.130208714,0.2,87,336,0.000935218,0.051262238,4.060291399,435.0309473,286,256.8047399,-0.046378256,27.20454545,0.111111111,0.256198959,0.002593088,7.376923077,0.00027894,13510.25,1803.464612,3.310224793,41.17110177,0.492003613,154,-6099.059072,0.001124714
0.270403804,0.238095238,135,546,0.001278775,0.072992853,4.834829577,648.8302529,451,264.709388,-0.012409812,37.30681818,0.111111111,0.390653557,0.002698167,9.270862471,0.000282885,22320.75,1846.028981,5.003468672,47.22689354,0.767480857,212,-5545.831705,0.001218906
5.087931563,0.155844156,292,8096,0.006432136,0.263846925,19.25412497,2302.844308,2141,379.0357119,0.257263282,449.75,0.125,0.971829574,0.008933114,27.78639056,0.000335008,92294.0,2441.013838,17.62290958,1006.739501,9.330818516,1242,-2947.138016,0.003065702
0.067914196,1.0,90,96,0.000439011,0.036865235,1.359212151,330.0092578,281,252.3388556,-0.845238095,7.318181818,0.111111111,0.256333141,0.006073019,2.34045954,0.000279564,13426.0,1820.825471,2.354475419,2.0,0.297493114,102,-9216.72102,0.000411921
2.536800508,0.175,282,3872,0.004370792,0.20325641,12.74605778,1773.831118,1425,331.7905987,0.188401877,226.5454545,0.125,0.865536148,0.005888082,20.08440921,0.000311526,68410.75,2173.457919,13.59702795,453.2853768,4.704241049,756,-3503.682188,0.002272755
0.036507598,1.0,63,66,0.000439011,0.024855465,1.319605922,219.7910014,183,245.9537043,-0.706349206,5.568181818,0.111111111,0.179433198,0.005942251,2.422710623,0.000274273,8411.25,1758.51163,1.69639946,2.0,0.200814085,72,-9553.797718,0.000441518
2.049537408,0.133333333,249,2928,0.004370792,0.193954714,12.47530262,1681.587057,1098,319.7194553,0.259781046,187.0909091,0.111111111,0.746521689,0.001100199,19.07713266,0.000308261,60343.5,2126.593841,12.51907152,514.3346776,3.904663053,638,-3581.059229,0.002413593
1.246030409,0.238095238,191,2670,0.004027234,0.153892615,11.07624261,1300.994102,999,301.6758091,0.204867567,153.9204545,0.111111111,0.597465973,0.007587241,18.22536957,0.000293513,45377.75,1995.102567,10.08061538,235.763115,2.49673485,596,-3806.994618,0.002316636
0.001426981,1.0,28,42,0.000439011,0.013186969,1.041833876,89.08674984,77,197.8927167,-0.666666667,3.977272727,0.1,0.084329285,0.006478916,2.138278388,0.000219587,1792.0,1330.045214,0.64301523,2.0,0.043597025,48,-9817.924393,0.000515475
0.000489654,0.0,18,13,0.000782569,0.007476934,0.508894746,53.00120329,48,192.7090579,-0.857142857,1.272727273,0.1,0.053728167,0.001263519,1.102564103,0.00021692,1165.0,1300.401629,0.384444187,1.0,0.015137557,28,-13498.12767,0.000341863
0.000721831,1.0,21,32,0.000439011,0.009040014,1.01995224,63.81804395,56,194.0320313,-0.466666667,3.181818182,0.1,0.063708502,0.008671675,2.435897436,0.000217014,1249.0,1303.034515,0.458748409,2.0,0.031997055,38,-11328.57973,0.000622562
0.000826934,0.333333333,21,48,9.55e-05,0.009079574,1.531017278,66.14881318,57,194.970715,0.025,5.488636364,0.1,0.064323887,0.008671675,4.102564103,0.000217061,1256.25,1303.999381,0.468728745,4.047619048,0.039212292,44,-11323.24223,0.000988344
0.068639913,0.0,65,155,0.000591661,0.037614287,3.252380556,260.291728,175,247.4460068,-0.077034077,17.5,0.125,0.185061114,0.002085093,5.343650794,0.000270636,7967.75,1718.397172,2.314685174,48.45165945,0.344283833,92,-6321.221016,0.000885621
0.10459413,0.138888889,111,711,0.00196589,0.063986792,5.86700338,493.6657599,372,256.6335515,0.119672782,63.0,0.111111111,0.332349335,0.008450498,11.18840049,0.000263852,12570.25,1701.749882,3.643323694,137.8666803,0.663623385,248,-5137.393287,0.001691281
0.396017218,0.333333333,172,987,0.001278775,0.08096208,5.179947978,675.1837413,726,284.1814262,-0.264952896,64.59090909,0.125,0.522154617,0.001019144,8.058907759,0.000296824,25454.75,1992.453194,5.379579719,52.6030263,1.445425751,338,-5269.761353,0.001140735
0.007044243,0.0,25,51,9.55e-05,0.017057063,1.714276671,135.1833242,78,216.4979326,-0.080952381,5.965909091,0.111111111,0.074964334,0.003827606,3.5,0.000242307,2845.0,1485.21623,1.028175053,8.784615385,0.067912694,46,-9930.383866,0.000824798
0.421861086,0.194444444,156,900,0.00196589,0.092327367,6.385351872,756.5140617,546,276.3435461,0.001557236,63.71590909,0.111111111,0.458054367,0.000898098,10.63094177,0.000288101,25890.25,1902.72062,5.801335647,138.1113504,1.204116959,290,-4737.0565,0.001474348
0.018788009,0.0,55,56,0.000439011,0.019455594,1.215776368,149.815008,140,228.1097207,-0.746031746,4.772727273,0.111111111,0.15630615,0.001512052,2.3,0.000254972,4821.75,1593.972037,1.424803547,3.854166667,0.10961604,62,-9432.767381,0.000441357
1.21e-07,0.0,2,6,0.000439011,0.002113726,0.678366267,10.19880952,4,131.7743603,0.166666667,1.431818182,0.083333333,0.008089454,0.001126126,2.0,0.000151286,21.25,846.0307373,0.053638712,2.5,0.002830952,12,-19322.00806,0.001079983
0.240232409,0.19047619,147,924,0.001278775,0.077347168,5.220876156,607.8568623,624,287.1575812,-0.258598323,69.60227273,0.125,0.453959514,0.000650446,7.794289044,0.000299491,20154.25,1996.921573,4.20865857,91.07858918,1.261517528,320,-5194.013974,0.001197889
1.880714176,0.333333333,309,1498,0.001278775,0.146265937,5.957413346,1325.265285,1356,326.6119142,-0.393809339,99.11363636,0.125,0.91043609,0.001113483,7.988727026,0.000338868,63853.75,2357.896784,9.46752728,72.54977235,5.450199144,484,-4969.735671,0.00097214
0.006017625,0.0,18,13,0.000782569,0.01297959,0.599308265,93.87373141,71,223.8114216,-0.857142857,1.272727273,0.125,0.053728167,0.001160474,1.025641026,0.000254388,3510.0,1578.829725,0.6652246,1.0,0.03266369,28,-13273.21493,0.000301765
0.039286167,0.166666667,58,140,0.000248103,0.032085115,2.561385841,240.5859031,170,241.6801495,-0.29248366,13.36363636,0.125,0.169363409,0.001283394,4.584615385,0.000265534,7607.0,1691.43149,1.895299788,21.44761905,0.228413785,90,-7302.253508,0.000813675
0.149217958,0.0,80,188,0.000248103,0.051597603,2.8206013,412.1912492,267,266.0618732,-0.435888295,18.13636364,0.125,0.231885869,0.001471182,4.264024864,0.00029146,16335.25,1885.03636,3.098847118,30.91593407,0.628782276,114,-6752.634517,0.000695415
