Centrality Values,Degree Centrality,Laplacian Centrality,EHCC Value,LGC Scores,Semi local centrality,I-GSM Values,Societal Capital Scores,Global Relative Change in Avg Degree,DIL Centrality,Second order centrality,HCC Value,Extended Improved Gravity Index Values,Eigenvector Centrality,Improved Gravity Index Values,Node H-Index,Constraint Coefficients,Leverage Centrality,Volume Centrality,Global Relative Change in Avg Clustering,Density Centrality,P Value,MCGM Values,Clustering Coefficient,H Values
29.05428571,0.00351803,48,1.692368839,10440,134,50.89507475,18,0.00186639,19.94285714,-8876.052663,0.413831479,102.25,1.64e-07,40.5,3,-0.25,0.079365079,39,0.000879507,8.272727273,29,0.617648863,0.0,9.81e-07
57.1,0.006156552,98,4.059618442,35084,250,62.10361516,28,0.003925813,45.81558442,-7441.809828,0.707790143,231.0,1.26e-06,55.5,3,-0.175736961,0.446775447,48,0.010096721,21.71590909,56,1.385831673,0.047619048,1.51e-05
19.6,0.002638522,30,1.199205087,4290,79,43.24737923,12,0.001179915,9.0,-10118.83308,0.291573927,83.5,6.02e-08,28.0,3,-0.333333333,0.0,29,0.000879507,4.295454545,22,0.393599166,0.0,3.61e-07
17.5,0.002638522,32,1.148648649,4416,88,43.75155223,13,0.001179915,9.4,-10379.47126,0.30508744,68.25,5.63e-08,28.0,3,-0.333333333,-0.047619048,26,0.000879507,4.534090909,22,0.376298085,0.0,2.81e-07
14.7,0.002638522,30,0.994594595,3255,62,35.64690962,12,0.001179915,9.0,-12078.10378,0.256279809,63.0,1.28e-08,23.5,3,-0.333333333,0.0,20,0.000879507,4.056818182,16,0.341695614,0.0,7.69e-08
16.11428571,0.002638522,28,0.838155803,3150,62,37.07451971,11,0.001179915,8.066666667,-11061.26136,0.201589825,52.75,3.46e-08,11.5,2,-0.333333333,0.085714286,22,0.000879507,4.056818182,9,0.238754573,0.0,1.39e-07
16.81428571,0.002638522,26,0.883465819,3003,63,36.94112998,10,0.001179915,6.733333333,-11040.25357,0.20572337,54.75,3.46e-08,10.75,2,-0.333333333,0.185714286,22,0.000879507,3.818181818,12,0.224913738,0.0,1.38e-07
23.1,0.002638522,42,1.826550079,10689,160,51.46872764,18,0.001179915,10.71428571,-11645.97202,0.419713831,89.25,4.66e-08,43.5,3,-0.333333333,-0.222222222,42,0.000879507,5.727272727,30,0.536332651,0.0,2.33e-07
17.5,0.00351803,34,0.93990461,3145,51,33.54158964,11,0.00186639,9.85,-12294.13875,0.219236884,48.0,1.24e-08,9.25,2,-0.25,0.419047619,16,0.000879507,6.045454545,12,0.26816619,0.0,6.18e-08
4.9,0.000879507,10,0.339745628,495,25,25.66537792,5,0.000193033,1.0,-13967.81871,0.120508744,9.25,2.41e-09,5.5,1,-1.0,-0.6,10,0.000879507,0.556818182,9,0.051903123,0.0,2.41e-09
8.4,0.001759015,20,0.531319555,1490,39,28.74358415,9,0.000493441,3.416666667,-13956.73399,0.174562798,15.5,2.51e-09,9.0,2,-0.5,-0.266666667,15,0.000879507,2.068181818,9,0.129757799,0.0,5.02e-09
4.9,0.000879507,10,0.339745628,495,25,25.66537792,5,0.000193033,1.0,-13967.81871,0.120508744,9.25,2.41e-09,5.5,1,-1.0,-0.6,10,0.000879507,0.556818182,9,0.051903123,0.0,2.41e-09
50.4,0.005277045,72,4.155802862,20664,166,46.61482097,21,0.003239338,38.73809524,-13305.22845,0.689666137,204.75,1.16e-08,42.0,3,-0.166666667,0.424603175,39,0.000879507,14.31818182,69,0.920415381,0.0,1.16e-07
37.1,0.005277045,66,2.086327504,12606,112,40.98251339,18,0.003239338,26.68452381,-13360.36677,0.384419714,95.5,1.13e-08,16.25,2,-0.166666667,0.529365079,29,0.000879507,14.31818182,24,0.611591824,0.0,7.89e-08
21.0,0.001759015,36,2.508903021,10674,178,43.06069856,17,0.000493441,3.722222222,-14347.63549,0.812082671,95.0,2.7e-09,43.5,2,-0.5,-0.568181818,42,0.000879507,3.022727273,99,0.411764729,0.0,1.08e-08
23.8,0.002638522,46,2.89872814,14352,206,44.63036474,20,0.001179915,10.39047619,-14218.50931,0.852623211,114.5,2.92e-09,47.0,2,-0.333333333,-0.211111111,43,0.000879507,5.488636364,99,0.579584804,0.0,1.75e-08
23.8,0.002638522,46,2.89872814,14352,206,44.63036474,20,0.001179915,10.39047619,-14218.50931,0.852623211,114.5,2.92e-09,47.0,2,-0.333333333,-0.211111111,43,0.000879507,5.488636364,99,0.579584804,0.0,1.75e-08
16.1,0.002638522,32,1.262162162,5248,103,36.34326926,13,0.001179915,7.857142857,-14839.45337,0.30508744,58.25,2.46e-09,14.25,2,-0.333333333,0.055555556,27,0.000879507,4.534090909,22,0.290657458,0.0,9.85e-09
8.4,0.000879507,14,0.913672496,1715,72,31.80315181,7,0.000193033,1.0,-14865.50424,0.224006359,42.0,2.27e-09,9.5,1,-1.0,-0.714285714,20,0.000879507,0.715909091,22,0.095155719,0.0,4.54e-09
8.4,0.000879507,14,0.608426073,1400,53,29.8917567,7,0.000193033,1.0,-14914.87553,0.224006359,16.25,2.19e-09,8.75,1,-1.0,-0.714285714,17,0.000879507,0.715909091,22,0.07785468,0.0,2.19e-09
19.6,0.00351803,44,1.186168521,6534,96,35.39413558,16,0.00186639,16.375,-14896.70515,0.345627981,40.0,2.49e-09,15.0,2,-0.25,0.2,24,0.000879507,7.636363636,22,0.367647081,0.0,9.96e-09
10.5,0.001759015,22,0.728298887,2453,63,31.63633014,10,0.000493441,3.333333333,-14909.68625,0.2645469,20.75,2.28e-09,10.75,2,-0.5,-0.25,19,0.000879507,2.227272727,22,0.150519044,0.0,4.57e-09
8.4,0.000879507,14,0.608426073,1400,53,29.8917567,7,0.000193033,1.0,-14914.87553,0.224006359,16.25,2.19e-09,8.75,1,-1.0,-0.714285714,17,0.000879507,0.715909091,22,0.07785468,0.0,2.19e-09
8.4,0.000879507,14,0.608426073,1400,53,29.8917567,7,0.000193033,1.0,-14914.87553,0.224006359,16.25,2.19e-09,8.75,1,-1.0,-0.714285714,17,0.000879507,0.715909091,22,0.07785468,0.0,2.19e-09
11.9,0.002638522,26,0.774721781,2080,42,28.45104399,10,0.001179915,7.0,-13366.82688,0.223370429,44.5,2.83e-09,17.5,2,-0.333333333,0.166666667,14,0.000879507,3.579545455,15,0.259515594,0.0,1.41e-08
11.9,0.002638522,26,0.774721781,2080,42,28.45104399,10,0.001179915,7.0,-13366.82688,0.223370429,44.5,2.83e-09,17.5,2,-0.333333333,0.166666667,14,0.000879507,3.579545455,15,0.259515594,0.0,1.41e-08
10.5,0.002638522,26,0.741812401,1859,40,24.59754053,10,0.001179915,7.0,-13769.62421,0.217488076,39.5,1.15e-09,16.5,2,-0.333333333,0.166666667,12,0.000879507,3.579545455,14,0.2465398,0.0,5.73e-09
4.2,0.000879507,8,0.300953895,320,17,21.30844248,4,0.000193033,1.0,-14920.66262,0.077583466,17.5,5.51e-10,4.5,1,-1.0,-0.5,9,0.000879507,0.477272727,4,0.051903116,0.0,1.1e-09
4.2,0.000879507,8,0.300953895,320,17,21.30844248,4,0.000193033,1.0,-14920.66262,0.077583466,17.5,5.51e-10,4.5,1,-1.0,-0.5,9,0.000879507,0.477272727,4,0.051903116,0.0,1.1e-09
17.15102941,0.001759015,22,1.659936407,3212,83,41.43929124,10,0.000493441,3.5,-10140.01267,0.488076312,73.5,0.004874694,25.5,2,-0.5,-0.333333333,27,0.000879507,2.227272727,60,0.308252396,0.0,0.019498776
36.79830214,0.00351803,44,3.604610493,14080,148,53.45626474,16,0.00186639,16.375,-9278.768804,0.622098569,161.5,0.024003102,42.0,2,-0.25,0.2,48,0.001217981,7.636363636,69,0.987581077,0.0,0.192024813
23.76,0.00351803,42,2.265500795,7434,110,40.80843704,15,0.00186639,14.99285714,-9894.537242,0.549761526,97.0,0.001305209,31.5,2,-0.25,0.241269841,30,0.007648987,7.318181818,59,0.548652872,0.0,0.009136464
39.54205882,0.005277045,70,3.880922099,15155,159,44.47187036,20,0.003239338,27.875,-9650.147926,0.705564388,174.5,0.013602847,36.0,2,-0.236111111,0.45,30,0.02010588,14.31818182,74,1.105268032,0.066666667,0.163234161
16.85102941,0.001759015,24,1.686963434,3756,93,42.38706657,11,0.000493441,3.55,-10165.54558,0.501589825,73.0,0.004883387,27.5,2,-0.5,-0.380952381,28,0.000879507,2.386363636,60,0.326339467,0.0,0.019533548
30.96,0.004397537,52,2.487122417,9178,108,40.71346116,16,0.002552864,21.45714286,-9956.461214,0.56327504,110.25,0.001350341,31.0,2,-0.2,0.412698413,29,0.000879507,10.34090909,59,0.645788324,0.0,0.010802725
8.12,0.000879507,10,0.67027027,695,33,27.80297117,5,0.000193033,1.0,-11910.33078,0.120508744,31.5,0.000251399,6.5,1,-1.0,-0.6,14,0.000879507,0.556818182,9,0.070190426,0.0,0.000502799
24.04,0.002638522,36,2.217806041,7110,118,41.99079393,15,0.001179915,6.161904762,-9911.712591,0.543879173,103.5,0.000299917,34.0,2,-0.512345679,-0.092063492,32,0.0133364,4.534090909,58,0.457008084,0.333333333,0.0017995
14.70857143,0.001759015,18,1.098251192,1872,58,33.55432907,8,0.000493441,3.25,-9497.800554,0.237519873,64.0,1.19e-07,17.5,2,-0.5,-0.166666667,17,0.000879507,1.75,22,0.193772296,0.0,4.76e-07
8.754285714,0.000879507,10,0.591414944,820,35,31.99573579,5,0.000193033,1.0,-10799.15815,0.120508744,36.5,6.62e-08,7.0,1,-1.0,-0.6,16,0.000879507,0.556818182,9,0.072664619,0.0,1.32e-07
25.51428571,0.001759015,32,1.975357711,8320,145,53.04054959,15,0.000493441,2.0,-8150.059383,0.532114467,112.0,9.95e-07,38.5,2,-0.66680839,-0.527777778,38,0.010096721,2.704545455,56,0.377170442,1.0,3.98e-06
52.26,0.005277045,84,4.20381558,30786,247,68.65789682,27,0.003239338,28.93560606,-6781.17385,0.7354531,240.0,3.84e-06,56.5,3,-0.260239512,0.303846154,50,0.021266362,16.22727273,63,1.231886881,0.133333333,4.61e-05
13.34,0.000879507,16,1.057074722,2624,77,41.06705884,8,0.000193033,1.0,-9966.676754,0.349284579,55.5,2.46e-07,12.0,1,-1.0,-0.75,27,0.001072921,0.795454545,41,0.115918099,0.0,4.93e-07
13.34,0.000879507,16,1.057074722,2624,77,41.06705884,8,0.000193033,1.0,-9966.676754,0.349284579,55.5,2.46e-07,12.0,1,-1.0,-0.75,27,0.001072921,0.795454545,41,0.115918099,0.0,4.93e-07
16.85428571,0.001759015,24,1.335135135,4320,97,42.6336269,11,0.000493441,3.357142857,-9189.440949,0.389825119,73.0,2.7e-07,27.5,2,-0.5,-0.277777778,28,0.001072921,2.227272727,41,0.28027883,0.0,1.08e-06
2.1,0.000879507,6,0.125755167,93,6,16.94882854,3,0.000193033,1.0,-16384.22379,0.046422893,3.5,9.48e-10,2.5,1,-1.0,-0.333333333,4,0.000879507,0.397727273,1,0.02595156,0.0,9.48e-10
13.16428571,0.000879507,14,1.149443561,2317,87,52.72755007,7,0.000193033,1.0,-9455.784036,0.224006359,66.0,1.36e-05,11.25,1,-1.0,-0.714285714,27,0.001556455,0.715909091,22,0.107328171,0.0,2.72e-05
13.16428571,0.000879507,14,1.149443561,2317,87,52.72755007,7,0.000193033,1.0,-9455.784036,0.224006359,66.0,1.36e-05,11.25,1,-1.0,-0.714285714,27,0.001556455,0.715909091,22,0.107328171,0.0,2.72e-05
30.97428571,0.00351803,50,2.741017488,13825,168,62.58390187,19,0.00186639,14.55833333,-7922.944241,0.539109698,146.5,1.66e-05,44.0,3,-0.36328125,0.069047619,43,0.011982504,7.954545455,48,0.70088283,0.166666667,0.000132449
40.33857143,0.00351803,54,3.321303657,17820,232,68.26979868,21,0.00186639,13.85,-7180.401538,0.783783784,185.75,3.03e-05,49.5,3,-0.295138889,0.019047619,48,0.00148981,8.272727273,85,0.742510361,0.166666667,0.000212236
5.29,0.000879507,10,0.53736089,605,29,32.83578918,5,0.000193033,1.0,-11164.35514,0.120508744,23.5,8.47e-07,6.0,1,-1.0,-0.6,12,0.002571877,0.556818182,9,0.065747194,0.0,1.69e-06
21.74,0.00351803,38,1.649125596,5073,80,45.06534838,13,0.00186639,7.583333333,-8982.689663,0.416852146,88.5,4.38e-06,23.5,2,-0.36328125,0.316666667,20,0.012659452,6.045454545,41,0.420455507,0.166666667,3.07e-05
14.89,0.001759015,22,1.33227345,2750,71,44.36011758,10,0.000493441,2.0,-9332.621351,0.376311606,67.5,4.04e-06,22.0,2,-0.78125,-0.333333333,20,0.012659452,1.909090909,41,0.231860979,1.0,1.62e-05
8.14,0.001759015,18,0.776629571,1368,39,34.91325299,8,0.000493441,3.25,-9840.154941,0.196343402,34.5,1.22e-06,16.5,2,-0.5,-0.166666667,15,0.002571877,1.909090909,15,0.193780139,0.0,4.88e-06
3.88,0.000879507,8,0.453895072,352,21,27.25670233,4,0.000193033,1.0,-12367.98575,0.077583466,19.5,2.19e-07,4.5,1,-1.0,-0.5,9,0.007648987,0.477272727,4,0.051903904,0.0,4.39e-07
16.16,0.002638522,26,1.610492846,2938,59,37.14591336,10,0.001179915,3.533333333,-10440.92714,0.376311606,67.0,1.13e-06,19.5,2,-0.534722222,0.185714286,18,0.014351822,3.340909091,41,0.272500006,0.333333333,5.67e-06
13.81,0.001759015,20,1.53290938,2260,57,37.36372605,9,0.000493441,2.0,-10442.16233,0.362798092,62.0,1.1e-06,20.0,2,-0.835069444,-0.266666667,19,0.014351822,1.75,41,0.211079818,1.0,4.39e-06
27.5,0.00351803,52,3.145786963,12714,156,53.87004079,20,0.00186639,15.56785714,-8932.39062,0.793799682,127.0,4.55e-06,42.5,3,-0.376736111,0.041269841,37,0.013674874,7.954545455,89,0.690362829,0.166666667,3.64e-05
6.1,0.000879507,12,0.619077901,900,36,34.41618897,6,0.000193033,1.0,-10783.94158,0.163434022,25.0,9.23e-08,7.25,1,-1.0,-0.666666667,14,0.001556455,0.636363636,14,0.077855043,0.0,1.85e-07
27.85,0.004397537,50,2.196025437,6925,81,46.44475743,15,0.002552864,12.73333333,-8505.250373,0.455643879,103.75,4.76e-07,25.0,2,-0.281111111,0.44047619,20,0.013674874,9.147727273,43,0.557098726,0.1,4.28e-06
16.56,0.002638522,34,1.894435612,5083,79,42.26280205,14,0.001179915,6.066666667,-9101.291699,0.448012719,72.5,3.33e-07,28.5,2,-0.521111111,-0.064285714,24,0.010290134,4.295454545,44,0.397926843,0.333333333,2e-06
13.53,0.001759015,22,1.279968203,2387,57,37.71078507,10,0.000493441,2.0,-9641.996061,0.376311606,53.5,1.57e-07,20.5,2,-0.804444444,-0.314285714,17,0.013674874,1.909090909,41,0.221454318,1.0,6.27e-07
14.64428571,0.001759015,24,1.367567568,3492,81,53.95396968,11,0.000493441,3.55,-8145.30881,0.407472178,64.0,1.76e-06,27.0,2,-0.5,-0.380952381,27,0.001556455,2.386363636,44,0.287210861,0.0,7.04e-06
11.03,0.001759015,20,1.140063593,2150,56,39.63963212,9,0.000493441,3.3,-9488.343317,0.345151033,47.5,1.08e-07,20.5,2,-0.5,-0.214285714,20,0.001556455,2.068181818,38,0.228374486,0.0,4.33e-07
6.68,0.000879507,8,0.522098569,416,24,36.76010885,4,0.000193033,1.0,-10631.61758,0.077583466,27.0,3.7e-07,5.0,1,-1.0,-0.5,11,0.000879507,0.477272727,4,0.055364673,0.0,7.41e-07
17.32428571,0.002638522,30,1.57217806,4440,83,52.8128966,12,0.001179915,7.8,-8311.268274,0.444515103,73.5,1.91e-06,27.0,2,-0.333333333,0.071428571,27,0.002571877,4.295454545,48,0.371989515,0.0,9.55e-06
21.49,0.00351803,44,2.39427663,6908,96,46.4596882,16,0.00186639,11.56428571,-8750.808814,0.545627981,96.5,8.7e-07,29.5,2,-0.355625,0.174603175,23,0.011982504,6.681818182,56,0.519039835,0.166666667,6.96e-06
32.64428571,0.00351803,44,2.405882353,10252,132,69.39788498,16,0.00186639,17.95,-6682.430745,0.50445151,143.5,8.61e-06,39.0,3,-0.25,0.154761905,42,0.000879507,7.636363636,49,0.643695469,0.0,6.89e-05
2.85,0.000879507,8,0.201589825,216,13,26.70071968,4,0.000193033,1.0,-13528.99044,0.077583466,5.0,2.46e-07,3.75,1,-1.0,-0.5,6,0.000879507,0.477272727,4,0.036333003,0.0,2.46e-07
9.23,0.002638522,20,0.453736089,990,26,33.61951426,7,0.001179915,4.333333333,-11793.19593,0.124006359,18.75,1.27e-06,5.0,1,-0.333333333,0.4,8,0.000879507,3.102272727,5,0.117654978,0.0,3.82e-06
12.8,0.001759015,20,1.082352941,2620,69,46.42392513,9,0.000493441,3.416666667,-9761.15394,0.174562798,54.5,6.1e-06,11.25,2,-0.5,-0.266666667,24,0.002571877,2.068181818,9,0.168721177,0.0,1.83e-05
2.85,0.000879507,8,0.201589825,216,13,26.70071968,4,0.000193033,1.0,-13528.99044,0.077583466,5.0,2.46e-07,3.75,1,-1.0,-0.5,6,0.000879507,0.477272727,4,0.036333003,0.0,2.46e-07
15.50857143,0.001759015,18,1.080604134,1917,59,42.48260646,8,0.000493441,3.25,-8601.308423,0.237519873,67.0,6.65e-07,18.0,2,-0.5,-0.166666667,18,0.000879507,1.75,22,0.197235996,0.0,2.66e-06
15.71428571,0.001759015,22,1.278696343,3652,88,45.96664007,10,0.000493441,3.333333333,-8466.026652,0.30572337,74.5,8.78e-07,25.5,2,-0.5,-0.25,27,0.001556455,2.068181818,29,0.266442293,0.0,3.51e-06
11.25428571,0.001759015,16,0.731319555,1456,43,41.592154,7,0.000493441,2.75,-9838.076272,0.147535771,44.5,5.13e-07,8.0,1,-0.5,0.0,17,0.000879507,1.75,9,0.129760566,0.0,1.54e-06
21.11714286,0.001759015,26,2.120826709,5551,118,54.51725959,12,0.000493441,2.0,-7821.532146,0.532750397,104.0,2.92e-06,31.5,2,-0.730902778,-0.416666667,33,0.009613186,2.227272727,63,0.314900307,1.0,1.17e-05
41.05428571,0.004397537,62,4.496025437,17887,179,62.32469719,21,0.002552864,24.2,-8287.04016,0.813195548,190.5,1.3e-05,46.0,3,-0.2725,0.238095238,44,0.008597764,11.13636364,90,0.896360843,0.1,0.000130323
19.94,0.001759015,28,2.312082671,5670,117,49.6362364,13,0.000493441,3.633333333,-8938.885735,0.699205087,87.5,4.12e-06,33.0,2,-0.5,-0.464285714,33,0.001556455,2.545454545,89,0.335673273,0.0,1.65e-05
17.35,0.001759015,24,2.191573927,3744,87,45.18041833,11,0.000493441,2.0,-9629.959953,0.648648649,78.5,3.3e-06,26.0,2,-0.750625,-0.380952381,25,0.010290134,2.068181818,85,0.269919341,1.0,1.32e-05
26.06,0.00351803,46,3.331796502,8602,119,48.18682795,17,0.00186639,7.047619048,-9224.294241,0.72972973,116.5,4.05e-06,32.5,2,-0.46890625,0.138888889,26,0.025521464,6.681818182,85,0.550212865,0.333333333,3.24e-05
36.51857143,0.002638522,44,3.39618442,15818,223,67.71803508,19,0.001179915,11.11428571,-7516.487999,0.792050874,177.0,2.56e-05,53.0,3,-0.333333333,-0.26984127,58,0.001556455,5.727272727,91,0.662014613,0.0,0.000153513
16.81428571,0.001759015,22,1.951669316,3564,89,53.79369905,10,0.000493441,3.5,-9165.079251,0.541017488,80.0,1.06e-05,26.5,2,-0.5,-0.333333333,29,0.002571877,2.227272727,69,0.276897757,0.0,4.22e-05
45.83,0.005277045,70,4.143084261,18970,170,54.50246271,20,0.003239338,35.01785714,-7862.260928,0.799682035,195.75,8.28e-06,41.5,2,-0.166666667,0.457936508,41,0.002571877,14.79545455,90,0.975890221,0.0,9.1e-05
21.06,0.00351803,38,2.531478537,5111,78,43.64338606,13,0.00186639,7.583333333,-9585.022961,0.599205087,86.0,3.21e-06,23.5,2,-0.36328125,0.316666667,20,0.010967082,6.045454545,72,0.420446476,0.166666667,2.25e-05
12.66,0.001759015,22,1.869952305,2497,60,36.43653706,10,0.000493441,2.0,-10214.44781,0.541017488,56.0,1.4e-06,21.0,2,-0.78125,-0.333333333,18,0.010967082,1.909090909,69,0.224922799,1.0,5.61e-06
23.18,0.002638522,34,1.893163752,7208,123,51.1936775,14,0.001179915,9.4,-8079.171304,0.483306836,111.0,6.98e-06,35.0,2,-0.333333333,-0.064285714,37,0.002571877,4.772727273,50,0.475846563,0.0,4.19e-05
13.83,0.001759015,16,0.995389507,1616,50,38.13171427,7,0.000493441,3.166666667,-9152.468222,0.224006359,58.5,1.72e-06,17.5,2,-0.5,-0.1,20,0.000879507,1.75,22,0.197243894,0.0,6.89e-06
45.12428571,0.004397537,60,3.699523052,20280,201,66.20136965,20,0.002552864,28.82222222,-7426.031378,0.646740859,209.5,1.78e-05,49.5,2,-0.2,0.288961039,54,0.001556455,11.53409091,64,0.950929455,0.0,0.000178411
20.64428571,0.002638522,30,1.810333863,5535,110,57.48768199,12,0.001179915,7.8,-7725.037867,0.444515103,93.5,7.82e-06,29.5,2,-0.333333333,0.071428571,32,0.002571877,4.295454545,48,0.389344921,0.0,3.91e-05
23.69428571,0.002638522,34,2.315421304,8653,137,60.97368179,14,0.001179915,8.257142857,-8361.203677,0.624483307,111.5,1.53e-05,38.0,2,-0.333333333,0.007936508,43,0.004941195,4.772727273,74,0.484579145,0.0,7.65e-05
9.62,0.000879507,14,1.023688394,1589,63,37.90527549,7,0.000193033,1.0,-10284.41826,0.224006359,41.5,1.6e-06,9.25,1,-1.0,-0.714285714,19,0.000879507,0.715909091,22,0.095162646,0.0,3.2e-06
13.17,0.001759015,22,1.311764706,2992,82,40.59984205,10,0.000493441,3.333333333,-9089.282362,0.288076312,59.0,1.93e-06,23.5,2,-0.5,-0.25,23,0.000879507,2.227272727,26,0.256069857,0.0,7.73e-06
19.65,0.001759015,28,1.992686804,6034,125,52.08023391,13,0.000493441,3.633333333,-8466.24452,0.546263911,91.0,5.05e-06,34.5,2,-0.5,-0.464285714,36,0.000879507,2.704545455,63,0.352983182,0.0,2.02e-05
11.77,0.001759015,22,1.775834658,2343,54,38.28007609,10,0.000493441,2.0,-10155.85867,0.541017488,54.0,8.88e-07,20.0,2,-0.78125,-0.333333333,16,0.009274712,1.75,69,0.214538578,1.0,3.55e-06
21.37,0.00351803,42,2.764864865,6153,77,42.59732111,15,0.00186639,7.85,-9356.423718,0.614467409,95.5,1.09e-06,27.0,2,-0.5078125,0.202380952,21,0.019428932,6.045454545,70,0.477518334,0.333333333,8.69e-06
22.88,0.00351803,42,2.941335453,6489,86,48.47145687,15,0.00186639,7.85,-9217.261418,0.620349762,105.0,3.51e-06,27.0,2,-0.5078125,0.202380952,21,0.026198412,6.045454545,71,0.472353848,0.333333333,2.81e-05
11.77,0.001759015,22,1.775834658,2343,54,38.28007609,10,0.000493441,2.0,-10155.85867,0.541017488,54.0,8.88e-07,20.0,2,-0.78125,-0.333333333,16,0.009274712,1.75,69,0.214538578,1.0,3.55e-06
3.54,0.000879507,6,0.193958665,168,15,30.25845031,3,0.000193033,1.0,-11863.46732,0.046422893,8.0,1e-07,3.0,1,-1.0,-0.333333333,6,0.000879507,0.397727273,1,0.03114219,0.0,1e-07
15.98,0.001759015,26,1.73863275,4732,102,49.93916349,12,0.000493441,3.6,-8801.378062,0.515103339,78.5,3.8e-06,30.5,2,-0.5,-0.428571429,31,0.001556455,2.386363636,60,0.314908837,0.0,1.52e-05
29.63,0.004397537,54,3.005246423,9018,103,44.81568321,17,0.002552864,16.88571429,-8577.575839,0.576788553,133.0,1.81e-06,29.0,2,-0.2725,0.365079365,22,0.011982504,9.147727273,59,0.629775123,0.1,1.81e-05
15.98,0.001759015,26,1.73863275,4732,102,49.93916349,12,0.000493441,3.6,-8801.378062,0.515103339,78.5,3.8e-06,30.5,2,-0.5,-0.428571429,31,0.001556455,2.386363636,60,0.314908837,0.0,1.52e-05
12.58,0.001759015,24,1.600476948,3072,69,38.77148154,11,0.000493441,2.0,-9575.155836,0.478060413,58.5,5.2e-07,23.5,2,-0.750625,-0.380952381,20,0.011982504,2.068181818,56,0.252598717,1.0,2.08e-06
9.83,0.001759015,20,1.30063593,2040,55,34.00095378,9,0.000493441,3.3,-9953.882022,0.374562798,46.0,3.99e-07,19.0,2,-0.5,-0.214285714,17,0.001556455,1.909090909,43,0.214535617,0.0,1.6e-06
7.42,0.001759015,14,0.523211447,658,23,37.2075481,6,0.000493441,3.0,-9996.676302,0.163434022,28.5,1.94e-06,11.0,2,-0.5,0.0,10,0.000879507,1.590909091,14,0.145341439,0.0,7.74e-06
8.604285714,0.001759015,14,0.591414944,931,40,46.52272882,6,0.000493441,3.0,-9487.010967,0.163434022,42.5,8.8e-06,12.0,2,-0.5,0.0,12,0.000879507,1.590909091,14,0.152307525,0.0,3.52e-05
6.43,0.000879507,8,0.522098569,436,29,39.29300774,4,0.000193033,1.0,-10179.89794,0.077583466,29.5,1.51e-06,5.0,1,-1.0,-0.5,11,0.000879507,0.477272727,4,0.055368856,0.0,3.02e-06
11.21,0.001759015,18,1.269475358,1638,42,34.22638315,8,0.000493441,3.25,-10004.01835,0.349284579,48.5,2.46e-07,17.0,2,-0.5,-0.166666667,16,0.002571877,1.75,41,0.193773122,0.0,9.83e-07
14.56428571,0.001759015,20,1.170588235,2540,64,37.98691878,9,0.000493441,3.3,-9945.572861,0.33926868,60.5,8.27e-08,22.5,2,-0.5,-0.214285714,24,0.000879507,2.068181818,37,0.242215144,0.0,3.31e-07
